frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
815,falling,1,840,80,9579,100.0,sam2,,,
816,falling,1,840,106,9851,102.84,sam2,26.0,77915.929,1180.544
817,falling,1,839,131,9900,103.35,sam2,25.02,74979.074,1136.047
818,falling,1,839,157,9277,96.85,sam2,26.0,77915.929,1180.544
819,falling,1,839,182,9745,101.73,sam2,25.0,74919.162,1135.139
820,falling,1,839,208,9817,102.48,sam2,26.0,77915.929,1180.544
821,falling,1,838,234,9960,103.98,sam2,26.019,77973.538,1181.417
822,falling,1,838,260,9948,103.85,sam2,26.0,77915.929,1180.544
823,falling,1,837,286,9540,99.59,sam2,26.019,77973.538,1181.417
824,falling,1,837,311,10036,104.77,sam2,25.0,74919.162,1135.139
825,falling,1,837,339,9738,101.66,sam2,28.0,83909.462,1271.355
826,falling,1,837,365,10119,105.64,sam2,26.0,77915.929,1180.544
827,falling,1,837,390,10064,105.06,sam2,25.0,74919.162,1135.139
828,spreading,1,834,412,9505,99.23,sam2,22.204,66539.014,1008.167
829,spreading,1,834,428,9676,101.01,sam2,16.0,47948.264,726.489
830,spreading,1,835,436,8225,85.86,sam2,8.062,24160.704,366.071
831,spreading,1,836,442,8448,88.19,sam2,6.083,18228.619,276.191
832,spreading,1,833,447,10868,113.46,sam2,5.831,17474.001,264.758
833,spreading,1,833,447,12107,126.39,sam2,0.0,0.0,0.0
834,spreading,1,834,447,12719,132.78,sam2,1.0,2996.766,45.406
835,spreading,1,832,446,12976,135.46,sam2,2.236,6700.974,101.53
836,spreading,1,832,444,12689,132.47,sam2,2.0,5993.533,90.811
837,spreading,1,831,442,12408,129.53,sam2,2.236,6700.974,101.53
838,spreading,1,830,438,11268,117.63,sam2,4.123,12355.985,187.212
839,spreading,1,829,438,12295,128.35,sam2,1.0,2996.766,45.406
840,spreading,1,829,432,13108,136.84,sam2,6.0,17980.599,272.433
841,spreading,1,830,423,12515,130.65,sam2,9.055,27136.875,411.165
842,spreading,1,830,418,13768,143.73,sam2,5.0,14983.832,227.028
843,spreading,1,829,412,14176,147.99,sam2,6.083,18228.619,276.191
844,spreading,1,829,403,13415,140.05,sam2,9.0,26970.898,408.65
845,spreading,1,829,398,14949,156.06,sam2,5.0,14983.832,227.028
846,spreading,1,830,386,14915,155.71,sam2,12.042,36085.847,546.755
847,spreading,1,829,380,15156,158.22,sam2,6.083,18228.619,276.191
848,spreading,1,830,367,13194,137.74,sam2,13.038,39073.055,592.016
849,spreading,1,831,363,13356,139.43,sam2,4.123,12355.985,187.212
850,spreading,1,830,358,13246,138.28,sam2,5.099,15280.571,231.524
851,spreading,1,829,352,13464,140.56,sam2,6.083,18228.619,276.191
852,spreading,1,827,352,14485,151.22,sam2,2.0,5993.533,90.811
853,spreading,1,827,348,15673,163.62,sam2,4.0,11987.066,181.622
854,spreading,1,827,344,15938,166.38,sam2,4.0,11987.066,181.622
855,spreading,1,827,340,16002,167.05,sam2,4.0,11987.066,181.622
856,spreading,1,827,334,16658,173.9,sam2,6.0,17980.599,272.433
857,spreading,1,825,363,15286,159.58,sam2,29.069,87112.657,1319.889
857,spreading,2,826,178,2330,24.32,sam2,,,
