frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
522,falling,1,587,64,6691,100.0,sam2,,,
523,falling,1,587,88,6673,99.73,sam2,24.0,71922.396,1089.733
524,falling,1,586,112,7180,107.31,sam2,24.021,71984.801,1090.679
525,falling,1,586,136,6696,100.07,sam2,24.0,71922.396,1089.733
526,falling,1,586,160,6628,99.06,sam2,24.0,71922.396,1089.733
527,falling,1,585,184,6666,99.63,sam2,24.021,71984.801,1090.679
528,falling,1,585,209,7185,107.38,sam2,25.0,74919.162,1135.139
529,falling,1,584,234,6750,100.88,sam2,25.02,74979.074,1136.047
530,falling,1,584,258,6688,99.96,sam2,24.0,71922.396,1089.733
531,falling,1,583,282,6585,98.42,sam2,24.021,71984.801,1090.679
532,falling,1,583,308,6480,96.85,sam2,26.0,77915.929,1180.544
533,falling,1,582,332,6431,96.11,sam2,24.021,71984.801,1090.679
534,falling,1,582,357,6496,97.09,sam2,25.0,74919.162,1135.139
535,falling,1,582,381,6362,95.08,sam2,24.0,71922.396,1089.733
536,falling,1,581,405,6190,92.51,sam2,24.021,71984.801,1090.679
537,falling,1,581,426,5887,87.98,sam2,21.0,62932.096,953.517
538,falling,1,581,435,4787,71.54,sam2,9.0,26970.898,408.65
539,falling,1,582,442,3828,57.21,sam2,7.071,21190.339,321.066
540,falling,1,583,441,3793,56.69,sam2,1.414,4238.068,64.213
541,falling,1,582,440,4160,62.17,sam2,1.414,4238.068,64.213
542,falling,1,581,439,4279,63.95,sam2,1.414,4238.068,64.213
543,falling,1,580,439,3990,59.63,sam2,1.0,2996.766,45.406
544,falling,1,582,437,3530,52.76,sam2,2.828,8476.136,128.426
545,falling,1,579,426,6143,91.81,sam2,11.402,34168.395,517.703
546,spreading,1,579,412,7592,113.47,sam2,14.0,41954.731,635.678
547,spreading,1,579,400,8680,129.73,sam2,12.0,35961.198,544.867
548,spreading,1,579,389,9617,143.73,sam2,11.0,32964.431,499.461
549,spreading,1,579,376,10853,162.2,sam2,13.0,38957.964,590.272
550,spreading,1,578,365,11806,176.45,sam2,11.045,33100.368,501.521
551,spreading,1,577,355,12518,187.09,sam2,10.05,30117.13,456.32
552,spreading,1,577,349,12773,190.9,sam2,6.0,17980.599,272.433
553,spreading,1,577,341,13191,197.15,sam2,8.0,23974.132,363.244
554,spreading,1,576,334,13974,208.85,sam2,7.071,21190.339,321.066
555,spreading,1,575,324,15154,226.48,sam2,10.05,30117.13,456.32
556,spreading,1,574,315,15196,227.11,sam2,9.055,27136.875,411.165
557,spreading,1,576,348,11095,165.82,sam2,33.061,99074.75,1501.133
557,spreading,2,561,132,1253,18.73,sam2,,,
558,spreading,1,576,345,11426,170.77,sam2,3.0,8990.299,136.217
558,spreading,2,561,115,1423,21.27,sam2,17.0,50945.03,771.894
559,spreading,1,576,344,11557,172.72,sam2,1.0,2996.766,45.406
559,spreading,2,560,99,1326,19.82,sam2,16.031,48041.822,727.906
560,spreading,1,575,339,11878,177.52,sam2,5.099,15280.571,231.524
560,spreading,2,559,83,1405,21.0,sam2,16.031,48041.822,727.906
561,spreading,1,574,338,12245,183.01,sam2,1.414,4238.068,64.213
561,spreading,2,558,68,1479,22.1,sam2,15.033,45051.279,682.595
562,spreading,1,573,335,12507,186.92,sam2,3.162,9476.608,143.585
562,spreading,2,558,53,1570,23.46,sam2,15.0,44951.497,681.083
563,spreading,1,568,375,8683,129.77,sam2,40.311,120803.519,1830.356
563,spreading,2,583,218,2096,31.33,sam2,166.883,500109.959,7577.424
563,spreading,3,556,37,1360,20.33,sam2,,,
564,spreading,1,566,378,7971,119.13,sam2,3.606,10804.995,163.712
564,spreading,2,584,215,2072,30.97,sam2,3.162,9476.608,143.585
564,spreading,3,556,22,1060,15.84,sam2,15.0,44951.497,681.083
565,spreading,1,564,380,7635,114.11,sam2,2.828,8476.136,128.426
565,spreading,2,585,212,2097,31.34,sam2,3.162,9476.608,143.585
565,spreading,3,554,9,576,8.61,sam2,13.153,39416.309,597.217
566,spreading,1,563,381,7472,111.67,sam2,1.414,4238.068,64.213
566,spreading,2,587,210,2152,32.16,sam2,2.828,8476.136,128.426
566,spreading,3,553,1,56,0.84,sam2,8.062,24160.704,366.071
567,spreading,1,561,381,7420,110.9,sam2,2.0,5993.533,90.811
567,spreading,2,588,209,2100,31.39,sam2,1.414,4238.068,64.213
568,spreading,1,560,383,6963,104.07,sam2,2.236,6700.974,101.53
