frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
3600,falling,725.0,243.0,70.0,,template,0.5141,2.5,1.0,,0.0,,56.0,True,,,,
3601,falling,725.0,243.0,70.0,,template,0.5152,2.5,1.0,0.0,0.3337,0.0,56.0,False,,,,
3602,falling,725.0,243.0,70.0,,template,0.5151,2.5,1.0,0.0,0.6674,0.0,56.0,False,,,,
3603,falling,725.0,243.0,70.0,,template,0.5149,2.5,1.0,0.0,1.0011,0.0,56.0,False,,,,
3604,falling,725.0,243.0,70.0,,template,0.5145,2.5,1.0,0.0,1.3348,0.0,56.0,False,,,,
3605,falling,725.0,243.0,70.0,,template,0.5145,2.5,1.0,0.0,1.6685,0.0,56.0,False,,,,
3606,falling,725.0,243.0,70.0,,template,0.5144,2.5,1.0,0.0,2.0022,0.0,56.0,False,,,,
3607,falling,725.0,242.0,70.0,,template,0.5151,2.5,1.0,53.51,2.3359,1.0,56.0,False,,,,
3608,falling,725.0,243.0,70.0,,template,0.5147,2.5,1.0,53.51,2.6695,1.0,56.0,False,,,,
3609,falling,728.0,243.0,70.0,,template,0.5147,2.5,1.0,160.54,3.0032,3.0,56.0,False,,,,
3610,falling,728.0,243.0,70.0,,template,0.5156,2.5,1.0,0.0,3.3369,0.0,56.0,False,,,,
3611,falling,726.0,242.0,70.0,,template,0.5158,2.5,1.0,119.66,3.6706,2.236,56.0,False,,,,
3612,falling,726.0,242.0,70.0,,template,0.5158,2.5,1.0,0.0,4.0043,0.0,56.0,False,,,,
3613,falling,725.0,242.0,70.0,,template,0.5156,2.5,1.0,53.51,4.338,1.0,56.0,False,,,,
3614,falling,725.0,242.0,70.0,,template,0.5148,2.5,1.0,0.0,4.6717,0.0,56.0,False,,,,
3615,falling,726.0,242.0,70.0,,template,0.515,2.5,1.0,53.51,5.0054,1.0,56.0,False,,,,
3616,falling,726.0,242.0,70.0,,template,0.5154,2.5,1.0,0.0,5.3391,0.0,56.0,False,,,,
