frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
6063,falling,112.0,120.0,108.5,,hough,1.0,3.876,1.9733,,0.0,,56.0,True,,,,
6064,falling,756.0,234.0,55.0,,template,0.4884,1.9643,1.0,34998.61,0.3337,654.012,56.0,False,,,,
6065,falling,755.0,234.0,55.0,,template,0.4865,1.9643,1.0,53.51,0.6674,1.0,56.0,False,,,,
6066,falling,755.0,234.0,55.0,,template,0.4867,1.9643,1.0,0.0,1.0011,0.0,56.0,False,,,,
6067,falling,766.0,236.0,55.0,,template,0.4891,1.9643,1.0,598.3,1.3348,11.18,56.0,False,,,,
6068,falling,756.0,234.0,55.0,,template,0.489,1.9643,1.0,545.73,1.6685,10.198,56.0,False,,,,
6069,falling,758.0,234.0,55.0,,template,0.4872,1.9643,1.0,107.03,2.0022,2.0,56.0,False,,,,
6070,falling,755.0,234.0,55.0,,template,0.4865,1.9643,1.0,160.54,2.3359,3.0,56.0,False,,,,
6071,falling,766.0,236.0,55.0,,template,0.488,1.9643,1.0,598.3,2.6695,11.18,56.0,False,,,,
6072,falling,766.0,236.0,55.0,,template,0.4874,1.9643,1.0,0.0,3.0032,0.0,56.0,False,,,,
6073,falling,755.0,234.0,55.0,,template,0.4856,1.9643,1.0,598.3,3.3369,11.18,56.0,False,,,,
6074,falling,755.0,234.0,55.0,,template,0.4864,1.9643,1.0,0.0,3.6706,0.0,56.0,False,,,,
6075,falling,766.0,236.0,55.0,,template,0.4862,1.9643,1.0,598.3,4.0043,11.18,56.0,False,,,,
6076,falling,755.0,234.0,55.0,,template,0.488,1.9643,1.0,598.3,4.338,11.18,56.0,False,,,,
6077,falling,770.0,237.0,55.0,,template,0.4868,1.9643,1.0,818.6,4.6717,15.297,56.0,False,,,,
6078,falling,756.0,234.0,55.0,,template,0.4884,1.9643,1.0,766.2,5.0054,14.318,56.0,False,,,,
6079,falling,766.0,236.0,55.0,,template,0.4871,1.9643,1.0,545.73,5.3391,10.198,56.0,False,,,,
6080,falling,748.0,233.0,55.0,,template,0.4874,1.9643,1.0,976.53,5.6728,18.248,56.0,False,,,,
6081,falling,770.0,237.0,55.0,,template,0.486,1.9643,1.0,1196.6,6.0065,22.361,56.0,False,,,,
6082,falling,762.0,235.0,55.0,,template,0.4876,1.9643,1.0,441.29,6.3402,8.246,56.0,False,,,,
6083,falling,748.0,233.0,55.0,,template,0.4875,1.9643,1.0,756.8,6.6739,14.142,56.0,False,,,,
6084,falling,744.0,233.0,55.0,,template,0.4874,1.9643,1.0,214.05,7.0076,4.0,56.0,False,,,,
6085,falling,766.0,236.0,55.0,,template,0.4884,1.9643,1.0,1188.2,7.3412,22.204,56.0,False,,,,
6086,falling,750.0,233.0,55.0,,template,0.488,1.9643,1.0,871.14,7.6749,16.279,56.0,False,,,,
6087,falling,755.0,234.0,55.0,,template,0.4882,1.9643,1.0,272.87,8.0086,5.099,56.0,False,,,,
6088,falling,755.0,234.0,55.0,,template,0.4885,1.9643,1.0,0.0,8.3423,0.0,56.0,False,,,,
6089,falling,766.0,236.0,55.0,,template,0.4885,1.9643,1.0,598.3,8.676,11.18,56.0,False,,,,
6090,falling,756.0,234.0,55.0,,template,0.4884,1.9643,1.0,545.73,9.0097,10.198,56.0,False,,,,
6091,falling,762.0,235.0,55.0,,template,0.4877,1.9643,1.0,325.51,9.3434,6.083,56.0,False,,,,
6092,falling,748.0,233.0,55.0,,template,0.488,1.9643,1.0,756.8,9.6771,14.142,56.0,False,,,,
6093,falling,766.0,236.0,55.0,,template,0.4866,1.9643,1.0,976.53,10.0108,18.248,56.0,False,,,,
6094,spreading,,,,1278,contact_width,1.0,,11.6182,,10.3445,,56.0,True,1405.0,,,
6095,spreading,,,,1278,contact_width,1.0,,11.6182,,10.6782,,56.0,False,1405.0,,,
6096,spreading,,,,1279,contact_width,1.0,,11.6273,,11.0119,,56.0,False,1405.5,,,
6097,spreading,,,,1279,contact_width,1.0,,11.6273,,11.3456,,56.0,False,1405.5,,,
6098,spreading,,,,1279,contact_width,1.0,,11.6273,,11.6793,,56.0,False,1405.5,,,
6099,spreading,,,,1279,contact_width,1.0,,11.6273,,12.0129,,56.0,False,1405.5,,,
6100,spreading,,,,1279,contact_width,1.0,,11.6273,,12.3466,,56.0,False,1405.5,,,
6101,spreading,,,,1279,contact_width,1.0,,11.6273,,12.6803,,56.0,False,1405.5,,,
6102,spreading,,,,1279,contact_width,1.0,,11.6273,,13.014,,56.0,False,1405.5,,,
6103,spreading,,,,1279,contact_width,1.0,,11.6273,,13.3477,,56.0,False,1405.5,,,
6104,spreading,,,,1278,contact_width,1.0,,11.6182,,13.6814,,56.0,False,1405.0,,,
6105,spreading,,,,1279,contact_width,1.0,,11.6273,,14.0151,,56.0,False,1405.5,,,
6106,spreading,,,,1279,contact_width,1.0,,11.6273,,14.3488,,56.0,False,1405.5,,,
6107,spreading,,,,1279,contact_width,1.0,,11.6273,,14.6825,,56.0,False,1405.5,,,
6108,spreading,,,,1279,contact_width,1.0,,11.6273,,15.0162,,56.0,False,1405.5,,,
6109,spreading,,,,1279,contact_width,1.0,,11.6273,,15.3499,,56.0,False,1405.5,,,
6110,spreading,,,,1278,contact_width,1.0,,11.6182,,15.6836,,56.0,False,1405.0,,,
6111,spreading,,,,1279,contact_width,1.0,,11.6273,,16.0173,,56.0,False,1405.5,,,
6112,spreading,,,,1279,contact_width,1.0,,11.6273,,16.351,,56.0,False,1405.5,,,
6113,spreading,,,,1279,contact_width,1.0,,11.6273,,16.6846,,56.0,False,1405.5,,,
6114,spreading,,,,1279,contact_width,1.0,,11.6273,,17.0183,,56.0,False,1405.5,,,
6115,spreading,,,,1279,contact_width,1.0,,11.6273,,17.352,,56.0,False,1405.5,,,
6116,spreading,,,,1278,contact_width,1.0,,11.6182,,17.6857,,56.0,False,1405.0,,,
6117,spreading,,,,1279,contact_width,1.0,,11.6273,,18.0194,,56.0,False,1405.5,,,
6118,spreading,,,,1278,contact_width,1.0,,11.6182,,18.3531,,56.0,False,1405.0,,,
6119,spreading,,,,1279,contact_width,1.0,,11.6273,,18.6868,,56.0,False,1405.5,,,
6120,spreading,,,,1279,contact_width,1.0,,11.6273,,19.0205,,56.0,False,1405.5,,,
6121,spreading,,,,1279,contact_width,1.0,,11.6273,,19.3542,,56.0,False,1405.5,,,
6122,spreading,,,,1278,contact_width,1.0,,11.6182,,19.6879,,56.0,False,1405.0,,,
6123,spreading,,,,1279,contact_width,1.0,,11.6273,,20.0216,,56.0,False,1405.5,,,
6124,spreading,,,,1279,contact_width,1.0,,11.6273,,20.3553,,56.0,False,1405.5,,,
6125,spreading,,,,1278,contact_width,1.0,,11.6182,,20.689,,56.0,False,1405.0,,,
6126,spreading,,,,1279,contact_width,1.0,,11.6273,,21.0227,,56.0,False,1405.5,,,
6127,spreading,,,,1279,contact_width,1.0,,11.6273,,21.3564,,56.0,False,1405.5,,,
6128,spreading,,,,1279,contact_width,1.0,,11.6273,,21.69,,56.0,False,1405.5,,,
6129,spreading,,,,1279,contact_width,1.0,,11.6273,,22.0237,,56.0,False,1405.5,,,
6130,spreading,,,,1279,contact_width,1.0,,11.6273,,22.3574,,56.0,False,1405.5,,,
6131,spreading,,,,1278,contact_width,1.0,,11.6182,,22.6911,,56.0,False,1405.0,,,
6132,spreading,,,,1279,contact_width,1.0,,11.6273,,23.0248,,56.0,False,1405.5,,,
6133,spreading,,,,1279,contact_width,1.0,,11.6273,,23.3585,,56.0,False,1405.5,,,
6134,spreading,,,,1279,contact_width,1.0,,11.6273,,23.6922,,56.0,False,1405.5,,,
6135,spreading,,,,1279,contact_width,1.0,,11.6273,,24.0259,,56.0,False,1405.5,,,
6136,spreading,,,,1279,contact_width,1.0,,11.6273,,24.3596,,56.0,False,1405.5,,,
6137,spreading,,,,1278,contact_width,1.0,,11.6182,,24.6933,,56.0,False,1405.0,,,
6138,spreading,,,,1279,contact_width,1.0,,11.6273,,25.027,,56.0,False,1405.5,,,
6139,spreading,,,,1278,contact_width,1.0,,11.6182,,25.3607,,56.0,False,1405.0,,,
6140,spreading,,,,1279,contact_width,1.0,,11.6273,,25.6944,,56.0,False,1405.5,,,
6141,spreading,,,,1279,contact_width,1.0,,11.6273,,26.0281,,56.0,False,1405.5,,,
6142,spreading,,,,1279,contact_width,1.0,,11.6273,,26.3617,,56.0,False,1405.5,,,
6143,spreading,,,,1278,contact_width,1.0,,11.6182,,26.6954,,56.0,False,1405.0,,,
6144,spreading,,,,1278,contact_width,1.0,,11.6182,,27.0291,,56.0,False,1405.0,,,
6145,spreading,,,,1279,contact_width,1.0,,11.6273,,27.3628,,56.0,False,1405.5,,,
