frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
5420,falling,820.0,218.0,55.0,,template,0.4493,1.9643,1.0,,0.0,,56.0,True,,,,
5421,falling,820.0,218.0,55.0,,template,0.4488,1.9643,1.0,0.0,0.3337,0.0,56.0,False,,,,
5422,falling,820.0,218.0,55.0,,template,0.4492,1.9643,1.0,0.0,0.6674,0.0,56.0,False,,,,
5423,falling,819.0,218.0,55.0,,template,0.4486,1.9643,1.0,53.51,1.0011,1.0,56.0,False,,,,
5424,falling,820.0,218.0,55.0,,template,0.4491,1.9643,1.0,53.51,1.3348,1.0,56.0,False,,,,
5425,falling,820.0,218.0,55.0,,template,0.4489,1.9643,1.0,0.0,1.6685,0.0,56.0,False,,,,
5426,falling,820.0,218.0,55.0,,template,0.449,1.9643,1.0,0.0,2.0022,0.0,56.0,False,,,,
5427,falling,820.0,218.0,55.0,,template,0.4494,1.9643,1.0,0.0,2.3359,0.0,56.0,False,,,,
5428,falling,820.0,218.0,55.0,,template,0.4484,1.9643,1.0,0.0,2.6695,0.0,56.0,False,,,,
5429,falling,820.0,218.0,55.0,,template,0.449,1.9643,1.0,0.0,3.0032,0.0,56.0,False,,,,
5430,falling,820.0,218.0,55.0,,template,0.4486,1.9643,1.0,0.0,3.3369,0.0,56.0,False,,,,
5431,falling,820.0,218.0,55.0,,template,0.4491,1.9643,1.0,0.0,3.6706,0.0,56.0,False,,,,
5432,falling,820.0,218.0,55.0,,template,0.4494,1.9643,1.0,0.0,4.0043,0.0,56.0,False,,,,
5433,falling,820.0,218.0,55.0,,template,0.4504,1.9643,1.0,0.0,4.338,0.0,56.0,False,,,,
5434,falling,820.0,218.0,55.0,,template,0.4494,1.9643,1.0,0.0,4.6717,0.0,56.0,False,,,,
5435,falling,820.0,218.0,55.0,,template,0.4493,1.9643,1.0,0.0,5.0054,0.0,56.0,False,,,,
5436,falling,820.0,218.0,55.0,,template,0.45,1.9643,1.0,0.0,5.3391,0.0,56.0,False,,,,
5437,falling,820.0,218.0,55.0,,template,0.4485,1.9643,1.0,0.0,5.6728,0.0,56.0,False,,,,
5438,falling,820.0,218.0,55.0,,template,0.4493,1.9643,1.0,0.0,6.0065,0.0,56.0,False,,,,
5439,falling,820.0,218.0,55.0,,template,0.4492,1.9643,1.0,0.0,6.3402,0.0,56.0,False,,,,
5440,falling,820.0,218.0,55.0,,template,0.4498,1.9643,1.0,0.0,6.6739,0.0,56.0,False,,,,
5441,falling,820.0,218.0,55.0,,template,0.4494,1.9643,1.0,0.0,7.0076,0.0,56.0,False,,,,
5442,falling,820.0,218.0,55.0,,template,0.4487,1.9643,1.0,0.0,7.3412,0.0,56.0,False,,,,
5443,falling,820.0,218.0,55.0,,template,0.4487,1.9643,1.0,0.0,7.6749,0.0,56.0,False,,,,
5444,falling,820.0,218.0,55.0,,template,0.4488,1.9643,1.0,0.0,8.0086,0.0,56.0,False,,,,
5445,falling,820.0,218.0,55.0,,template,0.4494,1.9643,1.0,0.0,8.3423,0.0,56.0,False,,,,
5446,falling,820.0,218.0,55.0,,template,0.4487,1.9643,1.0,0.0,8.676,0.0,56.0,False,,,,
5447,falling,819.0,217.0,55.0,,template,0.4488,1.9643,1.0,75.68,9.0097,1.414,56.0,False,,,,
5448,falling,820.0,218.0,55.0,,template,0.4484,1.9643,1.0,75.68,9.3434,1.414,56.0,False,,,,
5449,falling,819.0,217.0,55.0,,template,0.4486,1.9643,1.0,75.68,9.6771,1.414,56.0,False,,,,
5450,falling,820.0,218.0,55.0,,template,0.449,1.9643,1.0,75.68,10.0108,1.414,56.0,False,,,,
5451,falling,820.0,218.0,55.0,,template,0.4491,1.9643,1.0,0.0,10.3445,0.0,56.0,False,,,,
5452,falling,819.0,217.0,55.0,,template,0.4493,1.9643,1.0,75.68,10.6782,1.414,56.0,False,,,,
5453,falling,820.0,218.0,55.0,,template,0.4488,1.9643,1.0,75.68,11.0119,1.414,56.0,False,,,,
5454,falling,819.0,217.0,55.0,,template,0.4487,1.9643,1.0,75.68,11.3456,1.414,56.0,False,,,,
5455,falling,819.0,217.0,55.0,,template,0.4486,1.9643,1.0,0.0,11.6793,0.0,56.0,False,,,,
5456,spreading,,,,1279,contact_width,1.0,,11.6273,,12.0129,,56.0,True,1458.5,,,
5457,spreading,,,,1279,contact_width,1.0,,11.6273,,12.3466,,56.0,False,1458.5,,,
5458,spreading,,,,1278,contact_width,1.0,,11.6182,,12.6803,,56.0,False,1458.0,,,
5459,spreading,,,,1279,contact_width,1.0,,11.6273,,13.014,,56.0,False,1458.5,,,
5460,spreading,,,,1279,contact_width,1.0,,11.6273,,13.3477,,56.0,False,1458.5,,,
5461,spreading,,,,1279,contact_width,1.0,,11.6273,,13.6814,,56.0,False,1458.5,,,
5462,spreading,,,,1279,contact_width,1.0,,11.6273,,14.0151,,56.0,False,1458.5,,,
5463,spreading,,,,1279,contact_width,1.0,,11.6273,,14.3488,,56.0,False,1458.5,,,
5464,spreading,,,,1279,contact_width,1.0,,11.6273,,14.6825,,56.0,False,1458.5,,,
5465,spreading,,,,1279,contact_width,1.0,,11.6273,,15.0162,,56.0,False,1458.5,,,
5466,spreading,,,,1278,contact_width,1.0,,11.6182,,15.3499,,56.0,False,1458.0,,,
5467,spreading,,,,1279,contact_width,1.0,,11.6273,,15.6836,,56.0,False,1458.5,,,
5468,spreading,,,,1279,contact_width,1.0,,11.6273,,16.0173,,56.0,False,1458.5,,,
5469,spreading,,,,1278,contact_width,1.0,,11.6182,,16.351,,56.0,False,1458.0,,,
5470,spreading,,,,1279,contact_width,1.0,,11.6273,,16.6846,,56.0,False,1458.5,,,
5471,spreading,,,,1279,contact_width,1.0,,11.6273,,17.0183,,56.0,False,1458.5,,,
5472,spreading,,,,1279,contact_width,1.0,,11.6273,,17.352,,56.0,False,1458.5,,,
5473,spreading,,,,1279,contact_width,1.0,,11.6273,,17.6857,,56.0,False,1458.5,,,
5474,spreading,,,,1279,contact_width,1.0,,11.6273,,18.0194,,56.0,False,1458.5,,,
5475,rebounding,820.0,218.0,55.0,,template,0.4485,1.9643,1.0,,18.3531,,56.0,True,,163.0,,
5476,rebounding,56.0,14.1,35.0,,hough,1.0,1.25,0.6364,42315.46,18.6868,790.741,56.0,False,,-20.9,,
5477,rebounding,820.0,218.0,55.0,,template,0.4483,1.9643,1.0,42315.46,19.0205,790.741,56.0,False,,163.0,,
5478,rebounding,819.0,217.0,55.0,,template,0.4484,1.9643,1.0,75.68,19.3542,1.414,56.0,False,,162.0,,
5479,rebounding,820.0,218.0,55.0,,template,0.4489,1.9643,1.0,75.68,19.6879,1.414,56.0,False,,163.0,,
