frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
5603,falling,112.0,152.0,108.5,,hough,1.0,3.876,1.0,,0.0,,56.0,True,,,,
5604,falling,112.0,152.0,108.5,,last_known,0.3,3.876,1.0,0.0,0.3337,0.0,56.0,False,,,,
5605,falling,112.0,152.0,108.5,,last_known,0.3,3.876,1.0,0.0,0.6674,0.0,56.0,False,,,,
5606,falling,115.8,193.8,108.4,,hough,1.0,3.8715,0.9988,2246.1,1.0011,41.972,56.0,False,,,,
5607,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,1.3348,0.0,56.0,False,,,,
5608,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,1.6685,0.0,56.0,False,,,,
5609,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,2.0022,0.0,56.0,False,,,,
5610,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,2.3359,0.0,56.0,False,,,,
5611,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,2.6695,0.0,56.0,False,,,,
5612,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,3.0032,0.0,56.0,False,,,,
5613,falling,115.8,193.8,108.4,,last_known,0.3,3.8715,0.9988,0.0,3.3369,0.0,56.0,False,,,,
5614,falling,112.0,158.0,108.5,,hough,1.0,3.876,1.0,1926.55,3.6706,36.001,56.0,False,,,,
5615,falling,112.0,158.0,108.5,,last_known,0.3,3.876,1.0,0.0,4.0043,0.0,56.0,False,,,,
5616,falling,112.0,158.0,108.5,,last_known,0.3,3.876,1.0,0.0,4.338,0.0,56.0,False,,,,
5617,falling,112.0,158.0,108.5,,last_known,0.3,3.876,1.0,0.0,4.6717,0.0,56.0,False,,,,
5618,falling,112.0,150.0,108.5,,hough,1.0,3.876,1.0,428.11,5.0054,8.0,56.0,False,,,,
5619,falling,112.0,150.0,108.5,,last_known,0.3,3.876,1.0,0.0,5.3391,0.0,56.0,False,,,,
5620,falling,112.0,150.0,108.5,,last_known,0.3,3.876,1.0,0.0,5.6728,0.0,56.0,False,,,,
5621,falling,112.0,150.0,108.5,,last_known,0.3,3.876,1.0,0.0,6.0065,0.0,56.0,False,,,,
5622,falling,112.0,150.0,108.5,,last_known,0.3,3.876,1.0,0.0,6.3402,0.0,56.0,False,,,,
5623,falling,112.0,150.0,108.5,,last_known,0.3,3.876,1.0,0.0,6.6739,0.0,56.0,False,,,,
5624,falling,139.7,156.0,106.4,,hough,1.0,3.8003,0.9805,1516.7,7.0076,28.342,56.0,False,,,,
5625,falling,139.7,156.0,106.4,,last_known,0.3,3.8003,0.9805,0.0,7.3412,0.0,56.0,False,,,,
5626,falling,112.0,164.0,108.5,,hough,1.0,3.876,1.0,1542.91,7.6749,28.832,56.0,False,,,,
5627,falling,112.0,164.0,108.5,,last_known,0.3,3.876,1.0,0.0,8.0086,0.0,56.0,False,,,,
5628,falling,112.0,164.0,108.5,,hough,1.0,3.876,1.0,0.0,8.3423,0.0,56.0,False,,,,
5629,falling,112.0,164.0,108.5,,last_known,0.3,3.876,1.0,0.0,8.676,0.0,56.0,False,,,,
5630,falling,112.0,164.0,108.5,,last_known,0.3,3.876,1.0,0.0,9.0097,0.0,56.0,False,,,,
5631,falling,112.0,164.0,108.5,,last_known,0.3,3.876,1.0,0.0,9.3434,0.0,56.0,False,,,,
5632,falling,112.0,164.0,108.5,,last_known,0.3,3.876,1.0,0.0,9.6771,0.0,56.0,False,,,,
5633,falling,112.0,164.0,108.5,,last_known,0.3,3.876,1.0,0.0,10.0108,0.0,56.0,False,,,,
