frame,drop_id,cx,cy,area_px,percentage
495,1,773,80,9767,100.0
496,1,774,103,9598,98.27
497,1,774,126,9310,95.32
498,1,774,148,9290,95.12
499,1,774,172,9196,94.15
500,1,775,196,9294,95.16
501,1,775,219,9170,93.89
502,1,775,243,9032,92.47
503,1,775,267,9049,92.65
504,1,775,290,9033,92.48
505,1,776,313,8961,91.75
506,1,775,338,8825,90.36
507,1,776,362,8706,89.14
508,1,776,386,8487,86.89
509,1,777,411,8773,89.82
510,1,777,431,8325,85.24
511,1,778,443,7363,75.39
512,1,779,454,6710,68.7
513,1,780,460,6659,68.18
514,1,780,460,6892,70.56
515,1,780,460,7448,76.26
516,1,780,459,7587,77.68
517,1,781,458,7589,77.7
518,1,782,456,7551,77.31
519,1,781,454,7399,75.76
520,1,781,452,7570,77.51
521,1,779,442,9589,98.18
522,1,779,432,10391,106.39
523,1,778,420,11940,122.25
524,1,778,411,11542,118.17
525,1,778,399,11930,122.15
526,1,778,387,12109,123.98
527,1,778,378,12162,124.52
528,1,778,366,12033,123.2
529,1,778,354,12182,124.73
530,1,778,344,13790,141.19
531,1,778,335,14331,146.73
532,1,778,326,15058,154.17
533,1,778,318,15919,162.99
534,1,779,313,17128,175.37
535,1,779,310,18791,192.39
536,1,781,344,14811,151.64
536,2,772,125,2244,22.98
537,1,782,343,16368,167.58
537,2,772,113,2728,27.93
538,1,782,330,14610,149.59
538,2,772,100,2949,30.19
539,1,782,320,13281,135.98
539,2,772,87,3027,30.99
540,1,782,310,11838,121.2
540,2,772,74,2920,29.9
541,1,783,302,10820,110.78
541,2,772,62,2866,29.34
542,1,784,296,9928,101.65
542,2,772,50,2654,27.17
543,1,785,293,8882,90.94
544,1,783,288,8837,90.48
545,1,783,283,8273,84.7
546,1,784,279,7794,79.8
547,1,785,275,7509,76.88
548,1,785,271,7284,74.58
549,1,786,267,7046,72.14
550,1,787,259,6815,69.78
551,1,787,255,7332,75.07
552,1,786,250,7706,78.9
553,1,786,240,8253,84.5
554,1,786,233,8751,89.6
555,1,786,227,9400,96.24
556,1,787,224,9662,98.92
557,1,788,222,10010,102.49
558,1,788,219,10290,105.35
559,1,789,216,9895,101.31
560,1,790,213,9249,94.7
561,1,789,204,8912,91.25
562,1,789,197,8528,87.31
563,1,789,190,8765,89.74
564,1,788,185,9205,94.25
565,1,789,179,9722,99.54
566,1,789,176,10391,106.39
567,1,790,172,10406,106.54
568,1,790,167,10116,103.57
569,1,791,163,9532,97.59
570,1,792,159,8861,90.72
571,1,793,157,8025,82.16
572,1,793,154,7385,75.61
573,1,792,151,7105,72.74
574,1,793,147,7519,76.98
575,1,792,144,7799,79.85
576,1,792,141,7906,80.95
577,1,792,137,7420,75.97
578,1,793,133,7349,75.24
579,1,794,128,7193,73.65
580,1,796,123,6846,70.09
581,1,796,121,7173,73.44
582,1,796,117,7710,78.94
583,1,795,114,8331,85.3
584,1,795,112,9268,94.89
585,1,796,110,10213,104.57
586,1,795,106,10757,110.14
587,1,796,103,11071,113.35
588,1,796,100,10807,110.65
589,1,797,97,10194,104.37
590,1,797,94,9309,95.31
591,1,797,91,8321,85.2
592,1,798,88,7594,77.75
593,1,798,87,6815,69.78
594,1,798,86,6536,66.92
595,1,798,85,6878,70.42
596,1,798,81,7395,75.71
597,1,799,78,7790,79.76
598,1,800,76,8021,82.12
599,1,800,74,7914,81.03
600,1,800,73,7593,77.74
601,1,801,70,7016,71.83
602,1,801,69,6549,67.05
603,1,800,66,6590,67.47
604,1,800,64,7169,73.4
605,1,801,63,7586,77.67
606,1,802,63,8049,82.41
607,1,802,62,8798,90.08
608,1,803,61,9494,97.2
609,1,802,60,9908,101.44
610,1,803,58,9726,99.58
611,1,804,56,9093,93.1
612,1,804,55,8200,83.96
613,1,805,53,7326,75.01
614,1,804,52,6699,68.59
615,1,804,53,6479,66.34
616,1,803,53,6519,66.75
617,1,803,52,6711,68.71
618,1,804,52,6916,70.81
619,1,805,51,6892,70.56
620,1,805,50,6654,68.13
621,1,806,51,6434,65.87
622,1,805,51,6306,64.56
623,1,805,51,6219,63.67
624,1,805,50,6306,64.56
625,1,805,49,6321,64.72
626,1,806,48,6351,65.03
627,1,807,47,6648,68.07
628,1,808,47,7291,74.65
629,1,808,47,7935,81.24
630,1,808,47,8496,86.99
631,1,808,46,8671,88.78
