frame,drop_id,cx,cy,area_px,percentage
292,1,968,55,5206,100.0
293,1,970,77,5221,100.29
294,1,971,100,5123,98.41
295,1,972,122,5076,97.5
296,1,973,145,5084,97.66
297,1,974,167,5068,97.35
298,1,974,191,4984,95.74
299,1,975,214,4889,93.91
300,1,976,237,4801,92.22
301,1,977,260,4698,90.24
302,1,977,283,4634,89.01
303,1,978,306,4712,90.51
304,1,979,330,4663,89.57
305,1,979,353,4766,91.55
306,1,980,376,4812,92.43
307,1,980,399,4859,93.33
308,1,981,422,5000,96.04
309,1,980,445,5051,97.02
310,1,977,455,4094,78.64
311,1,978,460,3989,76.62
312,1,981,461,4314,82.87
313,1,991,460,5449,104.67
314,1,991,458,5568,106.95
315,1,985,448,5304,101.88
316,1,984,430,6042,116.06
317,1,986,415,7428,142.68
318,1,986,404,8032,154.28
319,1,987,390,9217,177.05
320,1,987,375,9921,190.57
321,1,990,397,7538,144.79
322,1,991,391,7979,153.27
323,1,992,386,7725,148.39
324,1,992,379,7533,144.7
325,1,993,376,7438,142.87
326,1,995,366,7491,143.89
327,1,996,358,7087,136.13
328,1,997,349,6629,127.33
329,1,998,340,5821,111.81
330,1,998,333,5224,100.35
331,1,999,327,4911,94.33
332,1,1000,322,4936,94.81
333,1,1000,317,5381,103.36
334,1,1001,310,4285,82.31
335,1,1002,301,4138,79.49
336,1,1003,295,4694,90.17
337,1,1003,288,5211,100.1
338,1,1004,288,6279,120.61
339,1,1006,282,6194,118.98
340,1,1006,267,5322,102.23
341,1,1006,261,5273,101.29
342,1,1007,255,5775,110.93
343,1,1008,249,5739,110.24
344,1,1009,241,5485,105.36
345,1,1009,234,5014,96.31
346,1,1009,227,4624,88.82
347,1,1009,221,4208,80.83
348,1,1010,216,4056,77.91
349,1,1011,211,4042,77.64
350,1,1012,205,4392,84.36
351,1,1013,197,4849,93.14
352,1,1013,191,5017,96.37
353,1,1014,186,5192,99.73
354,1,1015,181,5243,100.71
355,1,1016,176,5698,109.45
356,1,1017,172,5732,110.1
357,1,1017,168,5239,100.63
358,1,1017,163,5071,97.41
359,1,1018,155,4650,89.32
360,1,1019,149,4258,81.79
361,1,1019,144,4013,77.08
362,1,1019,141,3897,74.86
363,1,1020,138,4101,78.77
364,1,1021,132,4435,85.19
365,1,1022,126,4786,91.93
366,1,1022,120,4999,96.02
367,1,1023,116,5233,100.52
368,1,1023,112,5377,103.28
369,1,1024,109,5397,103.67
370,1,1024,107,5396,103.65
371,1,1025,103,5243,100.71
372,1,1026,97,4808,92.35
373,1,1027,91,4393,84.38
374,1,1027,86,4107,78.89
375,1,1028,84,3887,74.66
376,1,1028,82,3916,75.22
377,1,1029,78,4243,81.5
378,1,1030,73,4773,91.68
379,1,1031,67,5043,96.87
380,1,1032,63,5269,101.21
381,1,1032,60,5346,102.69
382,1,1032,59,5349,102.75
383,1,1033,57,5303,101.86
384,1,1033,54,5004,96.12
385,1,1034,50,4651,89.34
386,1,1035,46,4240,81.44
387,1,1036,42,3933,75.55
388,1,1036,40,3762,72.26
389,1,1036,38,3701,71.09
390,1,1037,37,3864,74.22
391,1,1038,34,4010,77.03
392,1,1038,34,3995,76.74
393,1,1039,34,3871,74.36
394,1,1038,33,3835,73.67
395,1,1039,32,3740,71.84
396,1,1039,31,3649,70.09
397,1,1040,28,3488,67.0
398,1,1041,25,3162,60.74
399,1,1044,21,2851,54.76
