frame,drop_id,cx,cy,area_px,percentage
91,1,552,83,8547,100.0
92,1,551,110,8355,97.75
93,1,550,137,7892,92.34
94,1,549,165,7558,88.43
95,1,549,191,7889,92.3
96,1,548,217,7771,90.92
97,1,548,245,7775,90.97
98,1,548,271,8310,97.23
99,1,547,298,8652,101.23
100,1,548,325,8137,95.2
101,1,547,353,8537,99.88
102,1,546,381,8937,104.56
103,1,546,411,9434,110.38
104,1,544,451,12502,146.27
105,1,546,466,12307,143.99
106,1,545,476,11847,138.61
107,1,544,480,11716,137.08
108,1,545,481,12393,145.0
109,1,547,480,13385,156.6
110,1,546,479,13450,157.37
111,1,545,478,13320,155.84
112,1,544,477,12794,149.69
113,1,545,475,12113,141.72
114,1,544,467,13060,152.8
115,1,543,455,13790,161.34
116,1,541,442,14589,170.69
117,1,541,434,13981,163.58
118,1,540,423,14609,170.93
119,1,539,409,15811,184.99
120,1,538,399,16711,195.52
121,1,539,388,17408,203.67
122,1,539,376,17899,209.42
123,1,539,365,18010,210.72
124,1,539,357,18976,222.02
125,1,539,347,19818,231.87
126,1,538,336,20330,237.86
127,1,542,361,16433,192.27
127,2,519,135,2526,29.55
128,1,542,354,16606,194.29
128,2,518,117,2377,27.81
129,1,543,350,15756,184.35
130,1,543,341,15290,178.89
131,1,542,320,13256,155.1
132,1,542,310,12099,141.56
133,1,542,302,11280,131.98
134,1,543,297,10967,128.31
135,1,543,288,10599,124.01
136,1,542,280,9788,114.52
137,1,542,273,9653,112.94
138,1,543,265,9217,107.84
139,1,543,259,8610,100.74
140,1,545,252,8110,94.89
141,1,546,247,7967,93.21
142,1,546,242,7690,89.97
143,1,544,237,7322,85.67
144,1,544,227,6987,81.75
145,1,544,219,6785,79.38
146,1,544,211,7097,83.03
147,1,543,204,7620,89.15
148,1,543,196,8414,98.44
149,1,542,188,8709,101.9
150,1,543,184,8891,104.02
151,1,543,178,10132,118.54
152,1,544,173,10720,125.42
153,1,544,169,10852,126.97
154,1,544,164,10088,118.03
155,1,544,157,9914,115.99
156,1,544,150,9260,108.34
157,1,544,143,8974,105.0
158,1,544,138,8691,101.68
159,1,543,131,8171,95.6
160,1,543,124,8141,95.25
161,1,542,117,7239,84.7
162,1,543,110,7316,85.6
163,1,543,105,6497,76.01
164,1,544,100,6158,72.05
165,1,544,96,5981,69.98
166,1,544,92,6095,71.31
167,1,545,87,7462,87.31
168,1,545,81,7510,87.87
169,1,544,74,8127,95.09
170,1,543,69,9117,106.67
171,1,543,67,9578,112.06
172,1,544,63,9407,110.06
173,1,544,61,9357,109.48
174,1,545,59,9091,106.36
175,1,546,56,8419,98.5
176,1,547,54,8685,101.61
177,1,547,51,8024,93.88
178,1,546,47,7697,90.05
179,1,547,43,7529,88.09
180,1,547,38,7150,83.66
181,1,546,32,6463,75.62
182,1,544,27,5652,66.13
183,1,540,23,4748,55.55
184,1,537,20,4176,48.86
185,1,535,17,3733,43.68
186,1,534,16,3490,40.83
187,1,534,16,3527,41.27
188,1,535,15,3037,35.53
189,1,538,14,2809,32.87
190,1,542,14,2650,31.01
191,1,546,14,2523,29.52
192,1,552,14,2398,28.06
193,1,555,15,2295,26.85
194,1,557,15,2197,25.7
195,1,559,15,2029,23.74
196,1,561,14,1921,22.48
197,1,563,13,1760,20.59
198,1,564,10,1422,16.64
199,1,565,8,1120,13.1
200,1,564,5,702,8.21
201,1,560,2,358,4.19
202,1,556,1,143,1.67
