frame,drop_id,cx,cy,area_px,percentage
231,1,542,75,8275,100.0
232,1,541,99,8567,103.53
233,1,541,124,8328,100.64
234,1,540,148,8286,100.13
235,1,540,172,8182,98.88
236,1,539,196,8208,99.19
237,1,539,221,8111,98.02
238,1,539,245,8031,97.05
239,1,539,270,7936,95.9
240,1,538,295,7842,94.77
241,1,538,319,7917,95.67
242,1,537,345,7795,94.2
243,1,537,370,7730,93.41
244,1,536,396,8023,96.95
245,1,535,421,8857,107.03
246,1,536,439,7898,95.44
247,1,536,454,7632,92.23
248,1,536,475,11718,141.61
249,1,534,478,11703,141.43
250,1,534,479,12647,152.83
251,1,534,479,13980,168.94
252,1,534,478,14185,171.42
253,1,535,476,14064,169.96
254,1,536,475,13712,165.7
255,1,537,473,13371,161.58
256,1,535,464,14859,179.56
257,1,533,457,15262,184.44
258,1,532,449,15336,185.33
259,1,531,439,15669,189.35
260,1,530,428,15667,189.33
261,1,529,416,15714,189.9
262,1,528,407,15507,187.4
263,1,529,370,11451,138.38
264,1,529,359,11539,139.44
265,1,529,347,12085,146.04
266,1,529,340,12937,156.34
267,1,528,332,13079,158.05
268,1,528,329,13751,166.18
269,1,526,328,14905,180.12
270,1,524,361,12822,154.95
270,2,537,167,2589,31.29
271,1,525,357,12985,156.92
271,2,537,153,2444,29.53
272,1,525,349,12221,147.69
272,2,537,141,2356,28.47
273,1,524,339,10898,131.7
273,2,537,129,2452,29.63
274,1,523,329,9479,114.55
274,2,537,116,2655,32.08
275,1,522,318,8680,104.89
275,2,537,102,2929,35.4
276,1,538,90,3040,36.74
277,1,538,78,2904,35.09
278,1,538,66,2728,32.97
279,1,538,54,2504,30.26
280,1,538,42,2371,28.65
281,1,538,30,2249,27.18
282,1,538,20,2004,24.22
283,1,538,13,1425,17.22
284,1,538,9,1021,12.34
285,1,539,4,534,6.45
286,1,540,1,163,1.97
603,1,555,1,155,1.87
604,1,555,1,255,3.08
605,1,555,1,278,3.36
606,1,556,1,234,2.83
607,1,556,1,175,2.11
