frame,drop_id,cx,cy,area_px,percentage
436,1,805,39,7168,100.0
440,1,807,125,8191,114.27
444,1,809,220,8009,111.73
448,1,810,313,7982,111.36
452,1,812,409,8053,112.35
456,1,813,459,6932,96.71
460,1,812,457,7031,98.09
464,1,813,431,8724,121.71
468,1,811,387,12336,172.1
472,1,811,352,14255,198.87
476,1,814,354,10041,140.08
476,2,792,139,836,11.66
480,1,815,338,10754,150.03
484,1,814,305,8794,122.68
488,1,813,278,7274,101.48
492,1,814,254,5692,79.41
496,1,813,230,8052,112.33
500,1,813,214,8682,121.12
504,1,813,190,8249,115.08
508,1,813,175,8134,113.48
512,1,813,156,6530,91.1
516,1,812,142,7251,101.16
520,1,813,128,8263,115.28
524,1,812,110,7742,108.01
528,1,812,104,8226,114.76
532,1,812,89,6195,86.43
536,1,812,81,6871,95.86
540,1,813,73,7711,107.58
544,1,813,64,7674,107.06
548,1,812,60,7811,108.97
552,1,812,50,5896,82.25
556,1,812,49,6260,87.33
560,1,812,49,6765,94.38
564,1,813,51,7125,99.4
568,1,811,44,6990,97.52
572,1,812,42,5183,72.31
576,1,812,45,6137,85.62
580,1,812,50,7195,100.38
584,1,812,54,7822,109.12
588,1,812,54,6865,95.77
592,1,812,59,5269,73.51
596,1,811,68,6465,90.19
600,1,812,77,8100,113.0
604,1,811,85,8426,117.55
608,1,812,94,6730,93.89
612,1,812,107,5313,74.12
616,1,812,120,6572,91.69
620,1,812,134,8299,115.78
624,1,812,148,8067,112.54
628,1,812,163,6232,86.94
632,1,811,182,5274,73.58
636,1,812,200,6794,94.78
640,1,811,221,8325,116.14
644,1,811,241,7485,104.42
648,1,811,262,5787,80.73
652,1,811,285,5682,79.27
656,1,811,309,7105,99.12
660,1,811,336,8215,114.61
664,1,811,362,6918,96.51
668,1,811,389,5511,76.88
672,1,811,418,6228,86.89
676,1,811,438,7010,97.8
680,1,812,441,6451,90.0
684,1,811,431,7624,106.36
688,1,810,424,7432,103.68
692,1,811,411,6733,93.93
696,1,810,402,7316,102.06
700,1,810,393,7174,100.08
704,1,811,392,6487,90.5
708,1,810,387,6110,85.24
712,1,810,388,6496,90.62
716,1,809,387,6913,96.44
720,1,809,387,6888,96.09
724,1,810,390,6196,86.44
728,1,809,391,6210,86.64
732,1,809,398,6707,93.57
736,1,809,401,6813,95.05
740,1,809,408,6637,92.59
744,1,809,417,6481,90.42
748,1,809,425,6732,93.92
752,1,809,430,6329,88.3
756,1,808,428,6668,93.02
760,1,808,424,7037,98.17
764,1,808,419,6855,95.63
768,1,808,411,7026,98.02
772,1,807,405,7221,100.74
776,1,807,403,7125,99.4
780,1,807,400,6740,94.03
784,1,807,401,6805,94.94
788,1,807,400,7280,101.56
792,1,807,402,7219,100.71
796,1,806,405,7102,99.08
800,1,806,407,6929,96.67
804,1,806,414,7082,98.8
808,1,805,419,7339,102.39
812,1,805,424,6960,97.1
816,1,805,426,6919,96.53
820,1,805,425,7078,98.74
824,1,805,422,7067,98.59
828,1,805,418,7400,103.24
832,1,804,415,7682,107.17
836,1,804,413,7620,106.31
840,1,804,415,7507,104.73
844,1,804,417,7519,104.9
848,1,804,421,7221,100.74
852,1,804,425,7055,98.42
856,1,805,426,7116,99.27
860,1,805,425,7184,100.22
864,1,805,422,7264,101.34
868,1,804,419,7526,104.99
872,1,805,417,7658,106.84
876,1,805,417,7561,105.48
880,1,805,419,7613,106.21
884,1,805,423,7490,104.49
888,1,805,426,7401,103.25
892,1,805,426,7390,103.1
896,1,805,426,7298,101.81
900,1,805,423,7143,99.65
904,1,805,420,7580,105.75
908,1,805,419,7792,108.71
912,1,805,418,7688,107.25
916,1,805,420,7691,107.3
920,1,805,423,7292,101.73
924,1,805,425,7059,98.48
928,1,805,427,7213,100.63
932,1,805,425,7287,101.66
936,1,805,424,7426,103.6
940,1,805,421,7495,104.56
944,1,805,419,7568,105.58
948,1,805,419,7563,105.51
952,1,805,421,7533,105.09
956,1,805,424,7378,102.93
960,1,805,426,7162,99.92
964,1,805,427,7190,100.31
968,1,806,426,7313,102.02
972,1,806,423,7380,102.96
976,1,805,421,7551,105.34
980,1,805,420,7459,104.06
984,1,806,420,7496,104.58
988,1,805,421,7505,104.7
992,1,805,424,7350,102.54
996,1,806,426,7171,100.04
1000,1,805,426,7158,99.86
1004,1,805,424,7214,100.64
1008,1,806,423,7486,104.44
1012,1,805,420,7507,104.73
1016,1,805,420,7528,105.02
1020,1,805,420,7519,104.9
1024,1,805,422,7490,104.49
1028,1,805,425,7434,103.71
1032,1,805,426,7118,99.3
1036,1,805,426,7183,100.21
1040,1,805,425,7237,100.96
1044,1,805,423,7476,104.3
1048,1,805,420,7658,106.84
1052,1,805,420,7447,103.89
1056,1,805,421,7408,103.35
1060,1,805,422,7304,101.9
1064,1,805,425,7365,102.75
1068,1,805,426,7183,100.21
1072,1,805,426,7134,99.53
1076,1,806,424,7292,101.73
1080,1,806,422,7453,103.98
1084,1,806,420,7554,105.39
1088,1,805,419,7529,105.04
1092,1,805,421,7423,103.56
1096,1,806,423,7418,103.49
1100,1,805,425,7429,103.64
1104,1,806,426,7299,101.83
1108,1,805,426,7269,101.41
1112,1,805,424,7268,101.4
1116,1,805,422,7436,103.74
1120,1,805,420,7550,105.33
1124,1,805,420,7536,105.13
1128,1,805,421,7296,101.79
1132,1,805,424,7365,102.75
1136,1,805,425,7381,102.97
1140,1,805,426,7220,100.73
1144,1,805,425,7189,100.29
1148,1,805,424,7179,100.15
1152,1,805,421,7312,102.01
1156,1,805,419,7427,103.61
1160,1,805,420,7377,102.92
1164,1,805,422,7223,100.77
1168,1,805,424,7211,100.6
1172,1,805,425,7249,101.13
1176,1,806,425,7202,100.47
1180,1,805,425,7277,101.52
1184,1,805,423,7156,99.83
1188,1,805,421,7421,103.53
1192,1,805,420,7499,104.62
1196,1,805,420,7557,105.43
1200,1,806,422,7275,101.49
1204,1,805,424,7221,100.74
1208,1,805,425,7182,100.2
1212,1,806,425,7214,100.64
1216,1,805,424,7203,100.49
1220,1,805,422,7297,101.8
1224,1,805,420,7298,101.81
1228,1,805,420,7479,104.34
1232,1,805,421,7469,104.2
1236,1,805,422,7306,101.93
1240,1,805,424,7173,100.07
1244,1,805,425,7142,99.64
1248,1,805,425,7229,100.85
1252,1,805,424,7337,102.36
1256,1,805,422,7249,101.13
1260,1,805,420,7303,101.88
1264,1,805,420,7526,104.99
1268,1,805,421,7352,102.57
1272,1,805,423,7320,102.12
1276,1,805,424,7246,101.09
1280,1,805,425,7217,100.68
1284,1,805,424,7250,101.14
1288,1,805,423,7279,101.55
1292,1,805,422,7391,103.11
1296,1,805,420,7413,103.42
1300,1,805,420,7335,102.33
1304,1,805,421,7329,102.25
1308,1,805,423,7149,99.73
1312,1,805,424,7184,100.22
1316,1,805,425,7036,98.16
1320,1,805,424,7144,99.67
1324,1,805,423,7220,100.73
1328,1,805,421,7318,102.09
1332,1,805,420,7377,102.92
1336,1,805,420,7273,101.46
1340,1,805,422,7251,101.16
1344,1,805,424,7324,102.18
1348,1,805,425,7214,100.64
1352,1,805,425,7163,99.93
1356,1,805,424,7167,99.99
1360,1,805,422,7260,101.28
1364,1,805,421,7343,102.44
1368,1,805,420,7349,102.53
1372,1,805,421,7332,102.29
1376,1,805,422,7197,100.4
1380,1,805,424,7226,100.81
1384,1,805,425,7166,99.97
1388,1,805,424,7185,100.24
1392,1,805,424,7280,101.56
1396,1,805,422,7159,99.87
1400,1,805,421,7273,101.46
1404,1,805,421,7328,102.23
1408,1,805,421,7418,103.49
1412,1,805,423,7238,100.98
1416,1,805,424,7280,101.56
1420,1,805,425,7186,100.25
1424,1,805,424,7161,99.9
1428,1,805,423,7265,101.35
1432,1,805,422,7210,100.59
1436,1,805,420,7437,103.75
1440,1,805,420,7326,102.2
1444,1,805,421,7299,101.83
1448,1,805,422,7166,99.97
1452,1,805,424,7139,99.6
