frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
1211,falling,1,6,82,16286,61.69,hough,,,
1212,falling,1,646,189,35263,133.57,sam2,,,
1213,falling,1,,,,,null,,,
1214,falling,1,,,,,null,,,
1215,falling,1,,,,,null,,,
1216,falling,1,646,292,40876,154.83,sam2,103.0,77166.737,1377.977
1217,falling,1,,,,,null,,,
1218,falling,1,,,,,null,,,
1219,falling,1,,,,,null,,,
1220,falling,1,636,306,41720,158.02,sam2,17.205,12889.58,230.171
1221,falling,1,,,,,null,,,
1222,falling,1,,,,,null,,,
1223,falling,1,,,,,null,,,
1224,falling,1,645,304,52571,199.13,sam2,9.22,6907.205,123.343
1225,falling,1,,,,,null,,,
1226,falling,1,,,,,null,,,
1227,falling,1,,,,,null,,,
1228,falling,1,672,302,60278,228.32,sam2,27.074,20283.594,362.207
1229,falling,1,,,,,null,,,
1230,falling,1,,,,,null,,,
1231,falling,1,,,,,null,,,
1232,falling,1,669,327,31968,121.09,sam2,25.179,18864.163,336.86
1233,falling,1,,,,,null,,,
1234,falling,1,,,,,null,,,
1235,falling,1,,,,,null,,,
1236,falling,1,669,329,28389,107.53,sam2,2.0,1498.383,26.757
1237,falling,1,,,,,null,,,
1238,falling,1,,,,,null,,,
1239,falling,1,,,,,null,,,
1240,falling,1,662,287,54590,206.77,sam2,42.579,31900.083,569.644
1241,falling,1,,,,,null,,,
1242,falling,1,,,,,null,,,
1243,falling,1,,,,,null,,,
1244,falling,1,661,276,54327,205.78,sam2,11.045,8275.092,147.769
1245,falling,1,,,,,null,,,
1246,falling,1,,,,,null,,,
1247,falling,1,,,,,null,,,
1248,falling,1,676,256,52847,200.17,sam2,25.0,18729.791,334.461
1248,falling,2,432,278,751,2.84,sam2,,,
1248,falling,3,464,276,347,1.31,sam2,,,
1249,falling,1,,,,,null,,,
1250,falling,1,,,,,null,,,
1251,falling,1,,,,,null,,,
1252,falling,1,654,228,52588,199.19,sam2,35.609,26677.955,476.392
1253,falling,1,,,,,null,,,
1254,falling,1,,,,,null,,,
1255,falling,1,,,,,null,,,
1256,falling,1,657,213,50261,190.38,sam2,15.297,11460.428,204.651
1257,falling,1,,,,,null,,,
1258,falling,1,,,,,null,,,
1259,falling,1,,,,,null,,,
