frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
656,falling,1,627,116,25636,100.0,sam2,,,
657,falling,1,,,,,null,,,
658,falling,1,,,,,null,,,
659,falling,1,,,,,null,,,
660,falling,1,627,239,20973,81.81,sam2,123.0,92150.57,1645.546
661,falling,1,,,,,null,,,
662,falling,1,,,,,null,,,
663,falling,1,,,,,null,,,
664,falling,1,613,285,13305,51.9,sam2,48.083,36023.576,643.278
665,falling,1,,,,,null,,,
666,falling,1,,,,,null,,,
667,falling,1,,,,,null,,,
668,falling,1,640,280,12356,48.2,sam2,27.459,20572.098,367.359
669,falling,1,,,,,null,,,
670,falling,1,,,,,null,,,
671,falling,1,,,,,null,,,
672,falling,1,633,279,19100,74.5,sam2,7.071,5297.585,94.6
673,falling,1,,,,,null,,,
674,falling,1,,,,,null,,,
675,falling,1,,,,,null,,,
676,falling,1,627,276,21855,85.25,sam2,6.708,5025.73,89.745
677,falling,1,,,,,null,,,
678,falling,1,,,,,null,,,
679,falling,1,,,,,null,,,
680,falling,1,646,274,19248,75.08,sam2,19.105,14313.286,255.594
681,falling,1,,,,,null,,,
682,falling,1,,,,,null,,,
683,falling,1,,,,,null,,,
684,falling,1,635,299,33271,129.78,sam2,27.313,20462.671,365.405
685,falling,1,,,,,null,,,
686,falling,1,,,,,null,,,
687,falling,1,,,,,null,,,
688,falling,1,637,267,38353,149.61,sam2,32.062,24020.911,428.945
689,falling,1,,,,,null,,,
690,falling,1,,,,,null,,,
691,falling,1,,,,,null,,,
692,falling,1,642,207,30437,118.73,sam2,60.208,45107.309,805.488
693,falling,1,,,,,null,,,
694,falling,1,,,,,null,,,
695,falling,1,,,,,null,,,
696,falling,1,638,187,30841,120.3,sam2,20.396,15280.571,272.867
697,falling,1,,,,,null,,,
698,falling,1,,,,,null,,,
699,falling,1,,,,,null,,,
700,falling,1,644,172,30379,118.5,sam2,16.155,12103.561,216.135
701,falling,1,,,,,null,,,
702,falling,1,,,,,null,,,
703,falling,1,,,,,null,,,
704,falling,1,645,159,27452,107.08,sam2,13.038,9768.264,174.433
705,falling,1,,,,,null,,,
706,falling,1,,,,,null,,,
707,falling,1,,,,,null,,,
708,falling,1,649,156,27404,106.9,sam2,5.0,3745.958,66.892
709,falling,1,,,,,null,,,
710,falling,1,,,,,null,,,
711,falling,1,,,,,null,,,
712,falling,1,650,156,29270,114.18,sam2,1.0,749.192,13.378
713,falling,1,,,,,null,,,
714,falling,1,,,,,null,,,
715,falling,1,,,,,null,,,
716,falling,1,654,150,28928,112.84,sam2,7.211,5402.498,96.473
717,falling,1,,,,,null,,,
718,falling,1,,,,,null,,,
719,falling,1,,,,,null,,,
720,falling,1,659,142,28310,110.43,sam2,9.434,7067.86,126.212
721,falling,1,,,,,null,,,
722,falling,1,,,,,null,,,
723,falling,1,,,,,null,,,
724,falling,1,662,142,28838,112.49,sam2,3.0,2247.575,40.135
725,falling,1,,,,,null,,,
726,falling,1,,,,,null,,,
727,falling,1,,,,,null,,,
728,falling,1,665,136,28453,110.99,sam2,6.708,5025.73,89.745
729,falling,1,,,,,null,,,
730,falling,1,,,,,null,,,
731,falling,1,,,,,null,,,
732,falling,1,669,138,30447,118.77,sam2,4.472,3350.487,59.83
733,falling,1,,,,,null,,,
734,falling,1,,,,,null,,,
735,falling,1,,,,,null,,,
736,falling,1,672,149,32966,128.59,sam2,11.402,8542.099,152.537
737,falling,1,,,,,null,,,
738,falling,1,,,,,null,,,
739,falling,1,,,,,null,,,
740,falling,1,675,148,30975,120.83,sam2,3.162,2369.152,42.306
741,falling,1,,,,,null,,,
742,falling,1,,,,,null,,,
743,falling,1,,,,,null,,,
744,falling,1,677,154,29895,116.61,sam2,6.325,4738.304,84.613
745,falling,1,,,,,null,,,
746,falling,1,,,,,null,,,
747,falling,1,,,,,null,,,
748,falling,1,680,164,29078,113.43,sam2,10.44,7821.79,139.675
749,falling,1,,,,,null,,,
750,falling,1,,,,,null,,,
751,falling,1,,,,,null,,,
752,falling,1,682,178,29286,114.24,sam2,14.142,10595.17,189.199
753,falling,1,,,,,null,,,
754,falling,1,,,,,null,,,
755,falling,1,,,,,null,,,
756,falling,1,685,185,27522,107.36,sam2,7.616,5705.673,101.887
757,falling,1,,,,,null,,,
758,falling,1,,,,,null,,,
759,falling,1,,,,,null,,,
760,falling,1,687,195,25768,100.51,sam2,10.198,7640.285,136.434
761,falling,1,,,,,null,,,
762,falling,1,,,,,null,,,
763,falling,1,,,,,null,,,
764,falling,1,688,209,25148,98.1,sam2,14.036,10515.406,187.775
765,falling,1,,,,,null,,,
766,falling,1,,,,,null,,,
767,falling,1,,,,,null,,,
768,falling,1,692,220,24373,95.07,sam2,11.705,8769.063,156.59
769,falling,1,,,,,null,,,
770,falling,1,,,,,null,,,
771,falling,1,,,,,null,,,
772,falling,1,694,234,23182,90.43,sam2,14.142,10595.17,189.199
773,falling,1,,,,,null,,,
774,falling,1,,,,,null,,,
775,falling,1,,,,,null,,,
776,falling,1,694,247,21082,82.24,sam2,13.0,9739.491,173.919
777,falling,1,,,,,null,,,
778,falling,1,,,,,null,,,
779,falling,1,,,,,null,,,
780,falling,1,696,254,19599,76.45,sam2,7.28,5454.197,97.396
781,falling,1,,,,,null,,,
782,falling,1,,,,,null,,,
783,falling,1,,,,,null,,,
784,falling,1,697,258,18490,72.13,sam2,4.123,3088.996,55.161
785,falling,1,,,,,null,,,
786,falling,1,,,,,null,,,
787,falling,1,,,,,null,,,
788,falling,1,699,259,18675,72.85,sam2,2.236,1675.243,29.915
