frame,drop_id,cx,cy,area_px,percentage
1208,1,645,67,26399,99.99
1212,1,646,189,35263,133.57
1216,1,646,292,40876,154.83
1220,1,636,306,41720,158.02
1224,1,645,304,52571,199.13
1228,1,672,302,60278,228.32
1232,1,669,327,31968,121.09
1236,1,669,329,28389,107.53
1240,1,662,287,54590,206.77
1244,1,661,276,54327,205.78
1248,1,676,256,52847,200.17
1248,2,432,278,751,2.84
1248,3,464,276,347,1.31
1252,1,654,228,52588,199.19
1256,1,657,213,50261,190.38
1260,1,658,195,50375,190.81
1264,1,658,183,47584,180.24
1268,1,658,153,39803,150.76
1272,1,664,149,37270,141.17
1276,1,669,150,36372,137.77
1276,2,668,321,51,0.19
1280,1,672,149,36775,139.29
1280,2,682,329,161,0.61
1284,1,670,146,35486,134.41
1288,1,675,146,35494,134.44
1292,1,677,146,32783,124.17
1296,1,676,145,30100,114.01
1300,1,679,140,28878,109.38
1304,1,680,139,28876,109.37
1308,1,680,141,30567,115.78
1312,1,679,138,31112,117.84
1316,1,680,135,30116,114.07
1320,1,679,130,28653,108.53
1324,1,680,120,27946,105.85
1328,1,681,115,30538,115.67
1332,1,685,112,33225,125.85
1336,1,688,108,34722,131.52
1340,1,691,104,35318,133.78
1344,1,694,101,35804,135.62
1348,1,697,107,38416,145.51
1352,1,700,113,36930,139.88
1356,1,701,129,35095,132.93
1360,1,702,147,34128,129.27
1364,1,701,165,33766,127.9
1368,1,705,188,36918,139.84
1372,1,706,205,36492,138.22
1376,1,709,217,34858,132.03
1380,1,712,228,32655,123.69
1384,1,703,243,32090,121.55
1388,1,710,250,28318,107.26
1392,1,711,254,26831,101.63
1396,1,712,257,26202,99.25
1400,1,712,254,27616,104.6
1404,1,711,250,28207,106.84
1408,1,712,239,30967,117.29
1412,1,716,232,33706,127.67
1416,1,718,226,35768,135.48
1420,1,718,217,35668,135.1
1424,1,716,213,36793,139.36
1428,1,715,210,37126,140.62
1432,1,715,210,36230,137.23
1436,1,716,211,35586,134.79
1440,1,718,217,33966,128.65
1444,1,718,225,32064,121.45
1448,1,716,234,30598,115.9
1452,1,714,242,28524,108.04
1456,1,711,250,26737,101.27
1460,1,709,253,25952,98.3
1464,1,708,255,26046,98.66
1468,1,706,254,27473,104.06
1472,1,703,249,29578,112.03
1476,1,703,241,31976,121.12
1480,1,704,230,32609,123.51
1484,1,703,223,33926,128.5
1488,1,700,218,34587,131.01
1492,1,697,215,33885,128.35
1496,1,695,216,33010,125.03
1500,1,695,217,31515,119.37
1504,1,696,219,29738,112.64
1508,1,699,227,29462,111.59
1512,1,699,236,28599,108.33
1516,1,698,246,27849,105.48
1520,1,697,253,27723,105.01
1524,1,697,255,27731,105.04
1528,1,697,254,28419,107.64
1532,1,699,250,29738,112.64
1536,1,701,244,31162,118.03
1540,1,704,235,31812,120.5
1544,1,707,229,32899,124.61
1548,1,709,225,33008,125.03
1552,1,708,222,31715,120.13
1556,1,706,224,31109,117.83
1560,1,704,224,29813,112.92
1564,1,705,228,29114,110.28
1568,1,707,234,28883,109.4
1572,1,710,240,28625,108.42
1576,1,710,246,29113,110.27
1580,1,709,250,29007,109.87
1584,1,707,253,28846,109.26
1588,1,703,252,29435,111.49
1592,1,700,248,30957,117.26
1596,1,699,244,32600,123.48
1600,1,698,238,33284,126.07
1604,1,698,234,32475,123.01
1608,1,699,231,30840,116.81
1612,1,698,229,29676,112.4
1616,1,696,229,29462,111.59
1620,1,694,230,29071,110.11
1624,1,693,233,28611,108.37
1628,1,693,236,27920,105.75
1632,1,693,242,28717,108.77
1636,1,696,245,29447,111.54
1640,1,699,248,30276,114.68
1644,1,700,249,30774,116.56
1648,1,700,248,31113,117.85
1652,1,699,246,31537,119.45
1656,1,698,243,32132,121.71
1660,1,699,240,31869,120.71
1664,1,699,237,30309,114.8
1668,1,701,235,29249,110.79
1672,1,703,234,28850,109.28
1676,1,704,233,28888,109.42
1680,1,705,233,28686,108.65
1684,1,705,235,28423,107.66
1688,1,704,238,28569,108.21
1692,1,703,241,29101,110.23
1696,1,704,244,30200,114.39
1700,1,705,246,30786,116.61
1704,1,706,247,31036,117.56
1708,1,707,246,31237,118.32
1712,1,706,245,31351,118.75
1716,1,705,244,31188,118.13
1720,1,702,242,30056,113.84
1724,1,699,239,28835,109.22
1728,1,699,237,28776,109.0
1732,1,698,235,28600,108.33
1736,1,698,234,29202,110.61
1740,1,698,234,29259,110.83
1744,1,698,236,29622,112.2
1748,1,697,237,29087,110.17
1752,1,696,239,29349,111.17
1756,1,695,241,30081,113.94
1760,1,694,243,30315,114.83
1764,1,695,245,30220,114.47
1768,1,696,246,30045,113.8
1772,1,697,246,29810,112.91
1776,1,699,244,29347,111.16
1780,1,699,242,28861,109.32
1784,1,699,239,28327,107.3
1788,1,700,236,28850,109.28
1792,1,700,235,29624,112.21
1796,1,700,233,29681,112.42
1800,1,701,234,30031,113.75
1804,1,702,233,29397,111.35
1808,1,703,235,29186,110.55
1812,1,705,238,29891,113.22
1816,1,706,241,30004,113.65
1820,1,705,244,29642,112.28
1824,1,705,246,29361,111.21
1828,1,704,247,28987,109.8
1832,1,704,247,28933,109.59
1836,1,703,245,29083,110.16
1840,1,702,242,29046,110.02
1844,1,701,237,28829,109.2
1848,1,701,235,29859,113.1
1852,1,701,233,30346,114.94
1856,1,700,232,30243,114.55
1860,1,699,232,30041,113.79
1864,1,698,233,29513,111.79
1868,1,697,235,29025,109.94
1872,1,696,239,29207,110.63
1876,1,696,241,28478,107.87
1880,1,696,245,28505,107.97
1884,1,697,247,28493,107.92
1888,1,697,248,28470,107.84
1892,1,697,246,28885,109.41
1896,1,697,243,29076,110.13
1900,1,697,239,29527,111.84
1904,1,697,236,30218,114.46
1908,1,698,233,30297,114.76
1912,1,699,232,30385,115.09
1916,1,700,231,30002,113.64
1920,1,701,232,29464,111.6
1924,1,701,234,29168,110.48
1928,1,701,237,28686,108.65
1932,1,702,240,28154,106.64
1936,1,703,244,28265,107.06
1940,1,703,247,28524,108.04
1944,1,703,248,28771,108.98
1948,1,704,247,29326,111.08
1952,1,704,245,29721,112.58
1956,1,704,241,30238,114.53
1960,1,702,237,30303,114.78
1964,1,701,234,30052,113.83
1968,1,701,233,30352,114.97
1972,1,700,232,29922,113.34
1976,1,700,233,29346,111.15
1980,1,700,235,29011,109.89
1984,1,699,237,28622,108.41
1988,1,699,239,28083,106.37
1992,1,698,243,28367,107.45
1996,1,698,245,28519,108.02
2000,1,698,247,29101,110.23
2004,1,698,247,29444,111.53
2008,1,698,245,29890,113.22
2012,1,698,243,30597,115.89
2016,1,698,239,30350,114.96
2020,1,698,236,30098,114.0
2024,1,698,234,29786,112.82
2028,1,699,234,29703,112.51
2032,1,699,234,29164,110.47
2036,1,699,234,28264,107.06
2040,1,700,237,28405,107.59
2044,1,700,239,28153,106.64
2048,1,700,241,28291,107.16
2052,1,701,244,28836,109.22
2056,1,702,245,29123,110.31
2060,1,702,246,29966,113.5
2064,1,702,245,30244,114.56
2068,1,702,243,30645,116.08
2072,1,702,241,30572,115.8
2076,1,702,238,30117,114.08
2080,1,701,235,29398,111.35
2084,1,702,235,29184,110.54
2088,1,701,235,29083,110.16
2092,1,701,236,28699,108.7
2096,1,701,236,28368,107.45
2100,1,700,237,28176,106.72
2104,1,700,239,28337,107.33
2108,1,700,243,29361,111.21
2112,1,700,244,29790,112.84
2116,1,700,245,30145,114.18
2120,1,700,245,30381,115.08
2124,1,699,244,30436,115.28
2128,1,699,241,30000,113.63
2132,1,698,240,29748,112.68
2136,1,698,237,29069,110.11
2140,1,699,237,28994,109.82
2144,1,699,236,28663,108.57
2148,1,699,236,28540,108.1
2152,1,699,236,28541,108.11
2156,1,699,237,28364,107.44
2160,1,698,238,28689,108.67
2164,1,699,240,29039,109.99
2168,1,700,242,29660,112.34
2172,1,700,244,29979,113.55
2176,1,701,244,30054,113.84
2180,1,701,244,29948,113.44
2184,1,702,243,29771,112.76
2188,1,701,241,29209,110.64
2192,1,700,238,28486,107.9
2196,1,700,237,28132,106.56
