frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
1132,falling,1,633,74,12156,100.0,sam2,,,
1133,falling,1,633,96,12012,98.82,sam2,22.0,65928.863,1004.63
1134,falling,1,633,119,12192,100.3,sam2,23.0,68925.629,1050.295
1135,falling,1,633,142,12240,100.69,sam2,23.0,68925.629,1050.295
1136,falling,1,633,165,12282,101.04,sam2,23.0,68925.629,1050.295
1137,falling,1,633,189,12553,103.27,sam2,24.0,71922.396,1095.96
1138,falling,1,633,213,12643,104.01,sam2,24.0,71922.396,1095.96
1139,falling,1,633,236,12909,106.19,sam2,23.0,68925.629,1050.295
1140,falling,1,633,259,13122,107.95,sam2,23.0,68925.629,1050.295
1141,falling,1,633,283,12957,106.59,sam2,24.0,71922.396,1095.96
1142,falling,1,633,306,13600,111.88,sam2,23.0,68925.629,1050.295
1143,spreading,1,633,329,13599,111.87,sam2,23.0,68925.629,1050.295
1144,spreading,1,632,345,11847,97.46,sam2,16.031,48041.822,732.066
1145,spreading,1,632,360,10436,85.85,sam2,15.0,44951.497,684.975
1146,spreading,1,632,364,6496,53.44,sam2,4.0,11987.066,182.66
1147,spreading,1,648,377,6437,52.95,sam2,20.616,61779.924,941.408
1148,spreading,1,637,384,6975,57.38,sam2,13.038,39073.055,595.399
1149,spreading,1,632,385,7648,62.92,sam2,5.099,15280.571,232.847
1150,spreading,1,631,385,8426,69.32,sam2,1.0,2996.766,45.665
1151,spreading,1,631,383,8683,71.43,sam2,2.0,5993.533,91.33
1152,spreading,1,631,383,9021,74.21,sam2,0.0,0.0,0.0
1153,spreading,1,632,382,9071,74.62,sam2,1.414,4238.068,64.58
1154,spreading,1,630,381,8807,72.45,sam2,2.236,6700.974,102.11
1155,spreading,1,629,380,9179,75.51,sam2,1.414,4238.068,64.58
1156,spreading,1,628,382,10703,88.05,sam2,2.236,6700.974,102.11
1157,rebounding,1,630,379,12042,99.06,sam2,3.606,10804.995,164.648
1158,rebounding,1,629,368,13356,109.87,sam2,11.045,33100.368,504.387
1159,rebounding,1,630,352,14707,120.99,sam2,16.031,48041.822,732.066
1160,rebounding,1,629,340,16295,134.05,sam2,12.042,36085.847,549.88
1161,rebounding,1,629,330,17071,140.43,sam2,10.0,29967.665,456.65
1162,rebounding,1,629,319,17536,144.26,sam2,11.0,32964.431,502.315
1163,rebounding,1,630,294,15335,126.15,sam2,25.02,74979.074,1142.538
1164,rebounding,1,630,284,16186,133.15,sam2,10.0,29967.665,456.65
1165,rebounding,1,630,285,19410,159.67,sam2,1.0,2996.766,45.665
1166,rebounding,1,630,275,19835,163.17,sam2,10.0,29967.665,456.65
1167,rebounding,1,630,264,20000,164.53,sam2,11.0,32964.431,502.315
1168,rebounding,1,630,254,20404,167.85,sam2,10.0,29967.665,456.65
1169,rebounding,1,630,248,21163,174.1,sam2,6.0,17980.599,273.99
1170,rebounding,1,625,274,18387,151.26,sam2,26.476,79343.602,1209.045
1170,rebounding,2,657,61,3003,24.7,sam2,,,
1171,rebounding,1,625,269,18180,149.56,sam2,5.0,14983.832,228.325
1171,rebounding,2,657,44,2772,22.8,sam2,17.0,50945.03,776.305
1172,rebounding,1,624,267,18644,153.37,sam2,2.236,6700.974,102.11
1172,rebounding,2,658,28,2712,22.31,sam2,16.031,48041.822,732.066
1173,rebounding,1,624,263,18784,154.52,sam2,4.0,11987.066,182.66
1173,rebounding,2,659,17,2101,17.28,sam2,11.045,33100.368,504.387
1174,rebounding,1,624,258,18812,154.75,sam2,5.0,14983.832,228.325
1174,rebounding,2,661,10,1210,9.95,sam2,7.28,21816.789,332.446
1175,rebounding,1,624,254,18903,155.5,sam2,4.0,11987.066,182.66
1175,rebounding,2,663,3,370,3.04,sam2,7.28,21816.789,332.446
1176,rebounding,1,623,254,19085,157.0,sam2,1.0,2996.766,45.665
1177,rebounding,1,623,250,19032,156.56,sam2,4.0,11987.066,182.66
1178,rebounding,1,623,246,18749,154.24,sam2,4.0,11987.066,182.66
1179,rebounding,1,623,246,18968,156.04,sam2,0.0,0.0,0.0
1180,rebounding,1,622,246,19516,160.55,sam2,1.0,2996.766,45.665
1181,rebounding,1,622,247,19935,163.99,sam2,1.0,2996.766,45.665
1182,rebounding,1,622,245,20211,166.26,sam2,2.0,5993.533,91.33
1183,rebounding,1,621,241,19831,163.14,sam2,4.123,12355.985,188.282
1184,rebounding,1,622,231,18497,152.16,sam2,10.05,30117.13,458.928
1185,rebounding,1,622,224,17446,143.52,sam2,7.0,20977.365,319.655
1186,rebounding,1,622,218,16553,136.17,sam2,6.0,17980.599,273.99
1187,rebounding,1,622,212,15600,128.33,sam2,6.0,17980.599,273.99
1188,rebounding,1,622,207,14581,119.95,sam2,5.0,14983.832,228.325
1189,rebounding,1,622,202,13715,112.82,sam2,5.0,14983.832,228.325
1190,rebounding,1,623,199,13694,112.65,sam2,3.162,9476.608,144.405
1191,rebounding,1,623,196,13215,108.71,sam2,3.0,8990.299,136.995
1192,rebounding,1,622,195,12940,106.45,sam2,1.414,4238.068,64.58
1193,rebounding,1,622,194,12858,105.77,sam2,1.0,2996.766,45.665
1194,rebounding,1,622,193,12493,102.77,sam2,1.0,2996.766,45.665
1195,rebounding,1,622,188,11555,95.06,sam2,5.0,14983.832,228.325
1196,rebounding,1,622,185,10815,88.97,sam2,3.0,8990.299,136.995
1197,rebounding,1,622,184,10128,83.32,sam2,1.0,2996.766,45.665
1198,rebounding,1,622,179,10433,85.83,sam2,5.0,14983.832,228.325
1199,rebounding,1,622,174,10312,84.83,sam2,5.0,14983.832,228.325
1200,rebounding,1,622,172,10476,86.18,sam2,2.0,5993.533,91.33
1201,rebounding,1,622,169,11243,92.49,sam2,3.0,8990.299,136.995
1202,rebounding,1,622,164,12234,100.64,sam2,5.0,14983.832,228.325
1203,rebounding,1,623,160,12950,106.53,sam2,4.123,12355.985,188.282
1204,rebounding,1,623,159,13500,111.06,sam2,1.0,2996.766,45.665
1205,rebounding,1,623,158,13862,114.03,sam2,1.0,2996.766,45.665
1206,rebounding,1,623,157,13943,114.7,sam2,1.0,2996.766,45.665
1207,rebounding,1,623,155,14853,122.19,sam2,2.0,5993.533,91.33
1208,rebounding,1,623,153,15461,127.19,sam2,2.0,5993.533,91.33
1209,rebounding,1,623,150,15855,130.43,sam2,3.0,8990.299,136.995
1210,rebounding,1,623,148,16124,132.64,sam2,2.0,5993.533,91.33
1211,rebounding,1,623,145,16265,133.8,sam2,3.0,8990.299,136.995
1212,rebounding,1,623,142,16424,135.11,sam2,3.0,8990.299,136.995
1213,rebounding,1,623,140,16464,135.44,sam2,2.0,5993.533,91.33
1214,rebounding,1,623,137,16509,135.81,sam2,3.0,8990.299,136.995
1215,rebounding,1,623,135,16435,135.2,sam2,2.0,5993.533,91.33
1216,rebounding,1,623,133,16242,133.61,sam2,2.0,5993.533,91.33
1217,rebounding,1,623,132,15883,130.66,sam2,1.0,2996.766,45.665
1218,rebounding,1,623,130,15332,126.13,sam2,2.0,5993.533,91.33
1219,rebounding,1,622,129,14736,121.22,sam2,1.414,4238.068,64.58
1220,rebounding,1,622,128,14083,115.85,sam2,1.0,2996.766,45.665
1221,rebounding,1,622,128,13531,111.31,sam2,0.0,0.0,0.0
1222,rebounding,1,623,127,13086,107.65,sam2,1.414,4238.068,64.58
1223,rebounding,1,623,126,12455,102.46,sam2,1.0,2996.766,45.665
1224,rebounding,1,623,124,11625,95.63,sam2,2.0,5993.533,91.33
1225,rebounding,1,623,123,10759,88.51,sam2,1.0,2996.766,45.665
