frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
30,spreading,1,855,390,4109,100.0,sam2,,,
31,spreading,1,856,379,5509,134.07,sam2,11.045,33100.368,504.387
32,spreading,1,856,369,6135,149.31,sam2,10.0,29967.665,456.65
33,spreading,1,857,362,6399,155.73,sam2,7.071,21190.339,322.9
34,spreading,1,857,358,6543,159.24,sam2,4.0,11987.066,182.66
35,spreading,1,858,352,6687,162.74,sam2,6.083,18228.619,277.769
36,spreading,1,858,348,6749,164.25,sam2,4.0,11987.066,182.66
37,spreading,1,858,344,6728,163.74,sam2,4.0,11987.066,182.66
38,rebounding,1,859,343,6738,163.98,sam2,1.414,4238.068,64.58
39,rebounding,1,859,359,5269,128.23,sam2,16.0,47948.264,730.64
39,rebounding,2,858,254,1105,26.89,sam2,,,
40,rebounding,1,859,357,4738,115.31,sam2,2.0,5993.533,91.33
40,rebounding,2,857,251,1001,24.36,sam2,3.162,9476.608,144.405
41,rebounding,1,859,353,4492,109.32,sam2,4.0,11987.066,182.66
41,rebounding,2,857,250,1041,25.33,sam2,1.0,2996.766,45.665
42,rebounding,1,860,352,4416,107.47,sam2,1.414,4238.068,64.58
42,rebounding,2,856,248,990,24.09,sam2,2.236,6700.974,102.11
43,rebounding,1,860,324,2582,62.84,sam2,28.0,83909.462,1278.62
43,rebounding,2,856,247,960,23.36,sam2,1.0,2996.766,45.665
43,rebounding,3,860,395,326,7.93,sam2,,,
44,rebounding,1,860,322,2521,61.35,sam2,2.0,5993.533,91.33
44,rebounding,2,855,245,1002,24.39,sam2,2.236,6700.974,102.11
44,rebounding,3,859,395,295,7.18,sam2,1.0,2996.766,45.665
45,rebounding,1,860,320,2641,64.27,sam2,2.0,5993.533,91.33
45,rebounding,2,855,244,1036,25.21,sam2,1.0,2996.766,45.665
45,rebounding,3,860,395,278,6.77,sam2,1.0,2996.766,45.665
46,rebounding,1,861,316,2926,71.21,sam2,4.123,12355.985,188.282
46,rebounding,2,854,243,979,23.83,sam2,1.414,4238.068,64.58
46,rebounding,3,859,395,273,6.64,sam2,1.0,2996.766,45.665
47,rebounding,1,861,312,3168,77.1,sam2,4.0,11987.066,182.66
47,rebounding,2,854,242,974,23.7,sam2,1.0,2996.766,45.665
47,rebounding,3,859,395,282,6.86,sam2,0.0,0.0,0.0
48,rebounding,1,862,310,3166,77.05,sam2,2.236,6700.974,102.11
48,rebounding,2,854,240,1033,25.14,sam2,2.0,5993.533,91.33
48,rebounding,3,859,395,281,6.84,sam2,0.0,0.0,0.0
49,rebounding,1,862,309,3079,74.93,sam2,1.0,2996.766,45.665
49,rebounding,2,853,239,991,24.12,sam2,1.414,4238.068,64.58
49,rebounding,3,859,395,281,6.84,sam2,0.0,0.0,0.0
50,rebounding,1,861,308,2878,70.04,sam2,1.414,4238.068,64.58
50,rebounding,2,853,239,946,23.02,sam2,0.0,0.0,0.0
50,rebounding,3,860,395,286,6.96,sam2,1.0,2996.766,45.665
51,rebounding,1,862,305,2631,64.03,sam2,3.162,9476.608,144.405
51,rebounding,2,852,237,978,23.8,sam2,2.236,6700.974,102.11
51,rebounding,3,859,395,284,6.91,sam2,1.0,2996.766,45.665
52,rebounding,1,862,302,2511,61.11,sam2,3.0,8990.299,136.995
52,rebounding,2,852,237,989,24.07,sam2,0.0,0.0,0.0
52,rebounding,3,859,395,279,6.79,sam2,0.0,0.0,0.0
53,rebounding,1,862,300,2526,61.47,sam2,2.0,5993.533,91.33
53,rebounding,2,852,236,963,23.44,sam2,1.0,2996.766,45.665
53,rebounding,3,859,395,286,6.96,sam2,0.0,0.0,0.0
54,rebounding,1,862,298,2761,67.19,sam2,2.0,5993.533,91.33
54,rebounding,2,851,235,983,23.92,sam2,1.414,4238.068,64.58
54,rebounding,3,859,395,286,6.96,sam2,0.0,0.0,0.0
55,rebounding,1,863,296,2937,71.48,sam2,2.236,6700.974,102.11
55,rebounding,2,851,235,1001,24.36,sam2,0.0,0.0,0.0
55,rebounding,3,859,395,283,6.89,sam2,0.0,0.0,0.0
56,rebounding,1,863,294,3005,73.13,sam2,2.0,5993.533,91.33
56,rebounding,2,851,234,969,23.58,sam2,1.0,2996.766,45.665
56,rebounding,3,859,395,284,6.91,sam2,0.0,0.0,0.0
57,rebounding,1,863,292,2774,67.51,sam2,2.0,5993.533,91.33
57,rebounding,2,850,233,871,21.2,sam2,1.414,4238.068,64.58
57,rebounding,3,859,395,214,5.21,sam2,0.0,0.0,0.0
58,rebounding,1,863,291,2835,68.99,sam2,1.0,2996.766,45.665
58,rebounding,2,850,233,981,23.87,sam2,0.0,0.0,0.0
58,rebounding,3,859,395,280,6.81,sam2,0.0,0.0,0.0
59,rebounding,1,863,289,2682,65.27,sam2,2.0,5993.533,91.33
59,rebounding,2,849,233,980,23.85,sam2,1.0,2996.766,45.665
59,rebounding,3,860,395,292,7.11,sam2,1.0,2996.766,45.665
60,rebounding,1,864,287,2545,61.94,sam2,2.236,6700.974,102.11
60,rebounding,2,849,233,935,22.75,sam2,0.0,0.0,0.0
60,rebounding,3,860,395,294,7.16,sam2,0.0,0.0,0.0
61,rebounding,1,864,286,2573,62.62,sam2,1.0,2996.766,45.665
61,rebounding,2,849,233,990,24.09,sam2,0.0,0.0,0.0
61,rebounding,3,859,395,284,6.91,sam2,1.0,2996.766,45.665
62,rebounding,1,860,270,3709,90.27,sam2,16.492,49423.939,753.127
62,rebounding,2,859,395,286,6.96,sam2,162.308,486400.22,7411.813
63,rebounding,1,860,270,3797,92.41,sam2,0.0,0.0,0.0
63,rebounding,2,859,395,281,6.84,sam2,0.0,0.0,0.0
64,rebounding,1,860,269,3889,94.65,sam2,1.0,2996.766,45.665
64,rebounding,2,860,395,287,6.98,sam2,1.0,2996.766,45.665
65,rebounding,1,865,281,2718,66.15,sam2,13.0,38957.964,593.645
65,rebounding,2,860,395,288,7.01,sam2,0.0,0.0,0.0
66,rebounding,1,866,279,2627,63.93,sam2,2.236,6700.974,102.11
66,rebounding,2,860,395,271,6.6,sam2,0.0,0.0,0.0
67,rebounding,1,865,278,2518,61.28,sam2,1.414,4238.068,64.58
67,rebounding,2,860,395,271,6.6,sam2,0.0,0.0,0.0
68,rebounding,1,866,278,2437,59.31,sam2,1.0,2996.766,45.665
68,rebounding,2,860,395,280,6.81,sam2,0.0,0.0,0.0
69,rebounding,1,866,277,2402,58.46,sam2,1.0,2996.766,45.665
69,rebounding,2,860,395,276,6.72,sam2,0.0,0.0,0.0
70,rebounding,1,866,276,2470,60.11,sam2,1.0,2996.766,45.665
70,rebounding,2,860,395,280,6.81,sam2,0.0,0.0,0.0
71,rebounding,1,866,274,2710,65.95,sam2,2.0,5993.533,91.33
71,rebounding,2,860,395,287,6.98,sam2,0.0,0.0,0.0
72,rebounding,1,867,274,2747,66.85,sam2,1.0,2996.766,45.665
72,rebounding,2,860,395,292,7.11,sam2,0.0,0.0,0.0
73,rebounding,1,867,273,2763,67.24,sam2,1.0,2996.766,45.665
73,rebounding,2,860,395,311,7.57,sam2,0.0,0.0,0.0
74,rebounding,1,867,273,2684,65.32,sam2,0.0,0.0,0.0
74,rebounding,2,860,395,313,7.62,sam2,0.0,0.0,0.0
75,rebounding,1,867,272,2605,63.4,sam2,1.0,2996.766,45.665
75,rebounding,2,860,395,306,7.45,sam2,0.0,0.0,0.0
76,rebounding,1,868,272,2582,62.84,sam2,1.0,2996.766,45.665
76,rebounding,2,860,395,322,7.84,sam2,0.0,0.0,0.0
77,rebounding,1,868,272,2592,63.08,sam2,0.0,0.0,0.0
77,rebounding,2,860,395,313,7.62,sam2,0.0,0.0,0.0
78,rebounding,1,868,272,2671,65.0,sam2,0.0,0.0,0.0
78,rebounding,2,860,395,324,7.89,sam2,0.0,0.0,0.0
79,rebounding,1,868,271,2733,66.51,sam2,1.0,2996.766,45.665
79,rebounding,2,860,395,324,7.89,sam2,0.0,0.0,0.0
80,rebounding,1,867,269,2923,71.14,sam2,2.236,6700.974,102.11
80,rebounding,2,860,395,310,7.54,sam2,0.0,0.0,0.0
81,rebounding,1,866,268,3024,73.59,sam2,1.414,4238.068,64.58
81,rebounding,2,860,395,305,7.42,sam2,0.0,0.0,0.0
82,rebounding,1,865,266,3012,73.3,sam2,2.236,6700.974,102.11
82,rebounding,2,860,395,336,8.18,sam2,0.0,0.0,0.0
83,rebounding,1,865,266,2906,70.72,sam2,0.0,0.0,0.0
83,rebounding,2,860,395,345,8.4,sam2,0.0,0.0,0.0
84,rebounding,1,866,268,2970,72.28,sam2,2.236,6700.974,102.11
84,rebounding,2,860,395,359,8.74,sam2,0.0,0.0,0.0
85,rebounding,1,866,268,3053,74.3,sam2,0.0,0.0,0.0
85,rebounding,2,860,395,355,8.64,sam2,0.0,0.0,0.0
86,rebounding,1,865,267,3099,75.42,sam2,1.414,4238.068,64.58
86,rebounding,2,860,395,350,8.52,sam2,0.0,0.0,0.0
87,rebounding,1,865,268,3257,79.27,sam2,1.0,2996.766,45.665
87,rebounding,2,860,395,350,8.52,sam2,0.0,0.0,0.0
88,rebounding,1,866,269,3359,81.75,sam2,1.414,4238.068,64.58
88,rebounding,2,860,395,365,8.88,sam2,0.0,0.0,0.0
89,rebounding,1,865,269,3349,81.5,sam2,1.0,2996.766,45.665
89,rebounding,2,860,395,363,8.83,sam2,0.0,0.0,0.0
90,rebounding,1,865,270,2962,72.09,sam2,1.0,2996.766,45.665
90,rebounding,2,859,395,292,7.11,sam2,1.0,2996.766,45.665
91,rebounding,1,866,271,2896,70.48,sam2,1.414,4238.068,64.58
91,rebounding,2,860,395,362,8.81,sam2,1.0,2996.766,45.665
92,rebounding,1,865,271,2771,67.44,sam2,1.0,2996.766,45.665
92,rebounding,2,859,395,272,6.62,sam2,1.0,2996.766,45.665
93,rebounding,1,866,273,3017,73.42,sam2,2.236,6700.974,102.11
93,rebounding,2,860,395,344,8.37,sam2,1.0,2996.766,45.665
94,rebounding,1,866,275,3090,75.2,sam2,2.0,5993.533,91.33
94,rebounding,2,860,395,342,8.32,sam2,0.0,0.0,0.0
95,rebounding,1,866,275,3127,76.1,sam2,0.0,0.0,0.0
95,rebounding,2,860,395,342,8.32,sam2,0.0,0.0,0.0
96,rebounding,1,867,276,3224,78.46,sam2,1.414,4238.068,64.58
96,rebounding,2,860,395,332,8.08,sam2,0.0,0.0,0.0
97,rebounding,1,867,278,3300,80.31,sam2,2.0,5993.533,91.33
97,rebounding,2,860,395,346,8.42,sam2,0.0,0.0,0.0
98,rebounding,1,867,279,3271,79.61,sam2,1.0,2996.766,45.665
98,rebounding,2,860,395,341,8.3,sam2,0.0,0.0,0.0
99,rebounding,1,867,280,3119,75.91,sam2,1.0,2996.766,45.665
99,rebounding,2,860,395,356,8.66,sam2,0.0,0.0,0.0
100,rebounding,1,866,282,2751,66.95,sam2,2.236,6700.974,102.11
100,rebounding,2,859,395,296,7.2,sam2,1.0,2996.766,45.665
101,rebounding,1,867,283,2736,66.59,sam2,1.414,4238.068,64.58
101,rebounding,2,859,395,306,7.45,sam2,0.0,0.0,0.0
102,rebounding,1,867,284,3058,74.42,sam2,1.0,2996.766,45.665
102,rebounding,2,860,395,356,8.66,sam2,1.0,2996.766,45.665
103,rebounding,1,867,287,2913,70.89,sam2,3.0,8990.299,136.995
103,rebounding,2,859,395,300,7.3,sam2,1.0,2996.766,45.665
104,rebounding,1,867,289,2932,71.36,sam2,2.0,5993.533,91.33
104,rebounding,2,859,395,294,7.16,sam2,0.0,0.0,0.0
105,rebounding,1,867,290,2990,72.77,sam2,1.0,2996.766,45.665
105,rebounding,2,860,395,298,7.25,sam2,1.0,2996.766,45.665
106,rebounding,1,868,292,3221,78.39,sam2,2.236,6700.974,102.11
106,rebounding,2,860,395,359,8.74,sam2,0.0,0.0,0.0
107,rebounding,1,867,294,2988,72.72,sam2,2.236,6700.974,102.11
107,rebounding,2,859,395,286,6.96,sam2,1.0,2996.766,45.665
108,rebounding,1,868,296,3018,73.45,sam2,2.236,6700.974,102.11
108,rebounding,2,860,395,359,8.74,sam2,1.0,2996.766,45.665
109,rebounding,1,867,298,2703,65.78,sam2,2.236,6700.974,102.11
109,rebounding,2,859,395,289,7.03,sam2,1.0,2996.766,45.665
110,rebounding,1,868,300,2681,65.25,sam2,2.236,6700.974,102.11
110,rebounding,2,859,395,280,6.81,sam2,0.0,0.0,0.0
111,rebounding,1,868,302,2970,72.28,sam2,2.0,5993.533,91.33
111,rebounding,2,860,396,337,8.2,sam2,1.414,4238.068,64.58
112,rebounding,1,868,305,3047,74.15,sam2,3.0,8990.299,136.995
112,rebounding,2,860,396,340,8.27,sam2,0.0,0.0,0.0
113,rebounding,1,869,307,3110,75.69,sam2,2.236,6700.974,102.11
113,rebounding,2,860,395,336,8.18,sam2,1.0,2996.766,45.665
114,rebounding,1,869,309,3142,76.47,sam2,2.0,5993.533,91.33
114,rebounding,2,860,396,344,8.37,sam2,1.0,2996.766,45.665
115,rebounding,1,869,312,3153,76.73,sam2,3.0,8990.299,136.995
115,rebounding,2,860,395,342,8.32,sam2,1.0,2996.766,45.665
116,rebounding,1,869,315,3115,75.81,sam2,3.0,8990.299,136.995
116,rebounding,2,860,395,354,8.62,sam2,0.0,0.0,0.0
117,rebounding,1,869,317,2988,72.72,sam2,2.0,5993.533,91.33
117,rebounding,2,860,395,356,8.66,sam2,0.0,0.0,0.0
118,rebounding,1,870,320,2903,70.65,sam2,3.162,9476.608,144.405
118,rebounding,2,860,395,360,8.76,sam2,0.0,0.0,0.0
119,rebounding,1,870,323,2903,70.65,sam2,3.0,8990.299,136.995
119,rebounding,2,860,395,351,8.54,sam2,0.0,0.0,0.0
120,rebounding,1,870,325,2996,72.91,sam2,2.0,5993.533,91.33
120,rebounding,2,860,395,361,8.79,sam2,0.0,0.0,0.0
121,rebounding,1,870,329,2969,72.26,sam2,4.0,11987.066,182.66
121,rebounding,2,860,396,320,7.79,sam2,1.0,2996.766,45.665
122,rebounding,1,870,332,3058,74.42,sam2,3.0,8990.299,136.995
122,rebounding,2,860,396,329,8.01,sam2,0.0,0.0,0.0
123,rebounding,1,870,335,3124,76.03,sam2,3.0,8990.299,136.995
123,rebounding,2,860,396,330,8.03,sam2,0.0,0.0,0.0
