frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
87,falling,1,590,57,5040,100.0,sam2,,,
88,falling,1,590,79,5138,101.94,sam2,22.0,65928.863,1004.63
89,falling,1,590,101,4813,95.5,sam2,22.0,65928.863,1004.63
90,falling,1,591,125,4591,91.09,sam2,24.021,71984.801,1096.911
91,falling,1,591,148,4569,90.65,sam2,23.0,68925.629,1050.295
92,falling,1,590,170,4635,91.96,sam2,22.023,65996.936,1005.668
93,falling,1,591,194,4714,93.53,sam2,24.021,71984.801,1096.911
94,falling,1,591,217,4792,95.08,sam2,23.0,68925.629,1050.295
95,falling,1,591,240,4964,98.49,sam2,23.0,68925.629,1050.295
96,falling,1,590,264,5100,101.19,sam2,24.021,71984.801,1096.911
97,falling,1,591,287,5264,104.44,sam2,23.022,68990.746,1051.288
98,falling,1,591,311,5476,108.65,sam2,24.0,71922.396,1095.96
99,falling,1,591,334,5624,111.59,sam2,23.0,68925.629,1050.295
100,spreading,1,591,354,4846,96.15,sam2,20.0,59935.33,913.3
101,spreading,1,591,377,5423,107.6,sam2,23.0,68925.629,1050.295
102,spreading,1,590,391,6050,120.04,sam2,14.036,42061.622,640.939
103,spreading,1,591,392,5385,106.85,sam2,1.414,4238.068,64.58
104,spreading,1,591,393,5263,104.42,sam2,1.0,2996.766,45.665
105,spreading,1,591,393,5589,110.89,sam2,0.0,0.0,0.0
106,spreading,1,590,393,5724,113.57,sam2,1.0,2996.766,45.665
107,spreading,1,590,393,5479,108.71,sam2,0.0,0.0,0.0
108,spreading,1,589,389,5960,118.25,sam2,4.123,12355.985,188.282
109,spreading,1,589,377,7272,144.29,sam2,12.0,35961.198,547.98
110,spreading,1,589,363,8657,171.77,sam2,14.0,41954.731,639.31
111,spreading,1,589,349,8262,163.93,sam2,14.0,41954.731,639.31
112,spreading,1,589,332,8458,167.82,sam2,17.0,50945.03,776.305
113,spreading,1,588,319,8576,170.16,sam2,13.038,39073.055,595.399
114,spreading,1,588,305,8883,176.25,sam2,14.0,41954.731,639.31
115,spreading,1,587,291,9571,189.9,sam2,14.036,42061.622,640.939
116,spreading,1,587,314,8013,158.99,sam2,23.0,68925.629,1050.295
116,spreading,2,585,150,1264,25.08,sam2,,,
117,spreading,1,588,311,8060,159.92,sam2,3.162,9476.608,144.405
117,spreading,2,585,127,1104,21.9,sam2,23.0,68925.629,1050.295
118,spreading,1,587,302,7132,141.51,sam2,9.055,27136.875,413.514
118,spreading,2,585,108,1092,21.67,sam2,19.0,56938.563,867.635
119,spreading,1,587,295,6502,129.01,sam2,7.0,20977.365,319.655
119,spreading,2,585,88,1014,20.12,sam2,20.0,59935.33,913.3
120,spreading,1,586,289,6353,126.05,sam2,6.083,18228.619,277.769
120,spreading,2,585,69,1049,20.81,sam2,19.0,56938.563,867.635
121,spreading,1,586,287,6727,133.47,sam2,2.0,5993.533,91.33
121,spreading,2,585,50,1270,25.2,sam2,19.0,56938.563,867.635
122,spreading,1,586,284,7094,140.75,sam2,3.0,8990.299,136.995
122,spreading,2,585,32,1046,20.75,sam2,18.0,53941.797,821.97
123,spreading,1,586,278,6850,135.91,sam2,6.0,17980.599,273.99
123,spreading,2,585,13,719,14.27,sam2,19.0,56938.563,867.635
124,spreading,1,586,269,6484,128.65,sam2,9.0,26970.898,410.985
125,spreading,1,586,262,6071,120.46,sam2,7.0,20977.365,319.655
126,spreading,1,586,257,5697,113.04,sam2,5.0,14983.832,228.325
127,spreading,1,585,251,5216,103.49,sam2,6.083,18228.619,277.769
128,spreading,1,585,244,4791,95.06,sam2,7.0,20977.365,319.655
129,spreading,1,585,237,4444,88.17,sam2,7.0,20977.365,319.655
130,spreading,1,585,232,3831,76.01,sam2,5.0,14983.832,228.325
131,spreading,1,584,226,3863,76.65,sam2,6.083,18228.619,277.769
132,spreading,1,584,220,3599,71.41,sam2,6.0,17980.599,273.99
133,spreading,1,583,214,3692,73.25,sam2,6.083,18228.619,277.769
134,spreading,1,583,207,4140,82.14,sam2,7.0,20977.365,319.655
135,spreading,1,584,201,4599,91.25,sam2,6.083,18228.619,277.769
136,spreading,1,583,193,4973,98.67,sam2,8.062,24160.704,368.163
137,spreading,1,582,189,5491,108.95,sam2,4.123,12355.985,188.282
138,spreading,1,583,186,6057,120.18,sam2,3.162,9476.608,144.405
139,spreading,1,582,183,6683,132.6,sam2,3.162,9476.608,144.405
140,spreading,1,582,178,6521,129.38,sam2,5.0,14983.832,228.325
141,spreading,1,582,172,5814,115.36,sam2,6.0,17980.599,273.99
142,spreading,1,581,166,4996,99.13,sam2,6.083,18228.619,277.769
143,spreading,1,581,161,4408,87.46,sam2,5.0,14983.832,228.325
144,spreading,1,580,154,3926,77.9,sam2,7.071,21190.339,322.9
145,spreading,1,579,149,3458,68.61,sam2,5.099,15280.571,232.847
146,spreading,1,579,146,3050,60.52,sam2,3.0,8990.299,136.995
