frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
235,falling,1,643,84,10099,100.0,sam2,,,
236,falling,1,643,109,9612,95.18,sam2,25.0,74919.162,1141.625
237,falling,1,643,135,9396,93.04,sam2,26.0,77915.929,1187.29
238,falling,1,643,160,9215,91.25,sam2,25.0,74919.162,1141.625
239,falling,1,643,186,9153,90.63,sam2,26.0,77915.929,1187.29
240,falling,1,643,213,9229,91.39,sam2,27.0,80912.695,1232.955
241,falling,1,643,239,9197,91.07,sam2,26.0,77915.929,1187.29
242,falling,1,643,264,9116,90.27,sam2,25.0,74919.162,1141.625
243,falling,1,643,289,9170,90.8,sam2,25.0,74919.162,1141.625
244,falling,1,643,316,9263,91.72,sam2,27.0,80912.695,1232.955
245,spreading,1,643,345,9988,98.9,sam2,29.0,86906.228,1324.285
246,spreading,1,643,368,10171,100.71,sam2,23.0,68925.629,1050.295
247,spreading,1,645,384,9726,96.31,sam2,16.125,48321.408,736.326
248,spreading,1,647,393,8674,85.89,sam2,9.22,27628.822,421.011
249,spreading,1,643,410,12273,121.53,sam2,17.464,52336.277,797.505
250,spreading,1,645,413,12768,126.43,sam2,3.606,10804.995,164.648
251,spreading,1,647,413,13673,135.39,sam2,2.0,5993.533,91.33
252,spreading,1,647,411,13886,137.5,sam2,2.0,5993.533,91.33
253,spreading,1,646,410,14507,143.65,sam2,1.414,4238.068,64.58
254,spreading,1,643,409,14354,142.13,sam2,3.162,9476.608,144.405
255,spreading,1,642,408,14215,140.76,sam2,1.414,4238.068,64.58
256,spreading,1,642,406,13865,137.29,sam2,2.0,5993.533,91.33
257,spreading,1,640,404,13533,134.0,sam2,2.828,8476.136,129.16
258,spreading,1,640,403,13931,137.94,sam2,1.0,2996.766,45.665
259,spreading,1,641,400,13994,138.57,sam2,3.162,9476.608,144.405
260,spreading,1,640,392,15828,156.73,sam2,8.062,24160.704,368.163
261,spreading,1,641,382,16353,161.93,sam2,10.05,30117.13,458.928
262,spreading,1,641,375,16619,164.56,sam2,7.0,20977.365,319.655
263,spreading,1,642,369,16878,167.13,sam2,6.083,18228.619,277.769
264,spreading,1,642,362,17186,170.18,sam2,7.0,20977.365,319.655
265,spreading,1,642,351,17832,176.57,sam2,11.0,32964.431,502.315
266,spreading,1,642,341,18597,184.15,sam2,10.0,29967.665,456.65
267,spreading,1,642,331,19534,193.43,sam2,10.0,29967.665,456.65
268,spreading,1,641,321,20313,201.14,sam2,10.05,30117.13,458.928
269,spreading,1,641,315,20473,202.72,sam2,6.0,17980.599,273.99
270,spreading,1,641,306,20361,201.61,sam2,9.0,26970.898,410.985
271,spreading,1,644,342,16306,161.46,sam2,36.125,108257.541,1649.639
272,spreading,1,645,337,16628,164.65,sam2,5.099,15280.571,232.847
273,spreading,1,645,328,18521,183.39,sam2,9.0,26970.898,410.985
273,spreading,2,617,3,164,1.62,sam2,,,
274,spreading,1,645,327,18869,186.84,sam2,1.0,2996.766,45.665
275,spreading,1,646,326,19143,189.55,sam2,1.414,4238.068,64.58
276,spreading,1,646,323,19761,195.67,sam2,3.0,8990.299,136.995
277,spreading,1,647,322,20038,198.42,sam2,1.414,4238.068,64.58
278,spreading,1,646,318,20718,205.15,sam2,4.123,12355.985,188.282
279,spreading,1,647,316,21194,209.86,sam2,2.236,6700.974,102.11
280,spreading,1,646,314,21577,213.65,sam2,2.236,6700.974,102.11
281,spreading,1,651,403,11981,118.64,sam2,89.14,267132.78,4070.595
281,spreading,2,643,224,6496,64.32,sam2,222.524,83356.617,1270.196
281,spreading,3,634,82,1754,17.37,sam2,,,
282,spreading,1,649,406,11392,112.8,sam2,3.606,10804.995,164.648
282,spreading,2,644,247,3234,32.02,sam2,23.022,68990.746,1051.288
282,spreading,3,639,157,1252,12.4,sam2,75.166,225256.394,3432.478
282,spreading,4,634,74,1099,10.88,sam2,,,
283,spreading,1,651,407,10966,108.59,sam2,2.236,6700.974,102.11
284,spreading,1,651,408,10604,105.0,sam2,1.0,2996.766,45.665
285,spreading,1,650,408,10151,100.51,sam2,1.0,2996.766,45.665
286,spreading,1,650,408,11000,108.92,sam2,0.0,0.0,0.0
287,spreading,1,650,408,11249,111.39,sam2,0.0,0.0,0.0
288,spreading,1,649,407,11545,114.32,sam2,1.414,4238.068,64.58
289,spreading,1,649,406,11578,114.65,sam2,1.0,2996.766,45.665
290,spreading,1,648,405,11671,115.57,sam2,1.414,4238.068,64.58
291,spreading,1,647,403,12197,120.77,sam2,2.236,6700.974,102.11
292,spreading,1,647,401,12370,122.49,sam2,2.0,5993.533,91.33
293,spreading,1,647,401,12352,122.31,sam2,0.0,0.0,0.0
294,spreading,1,647,400,12174,120.55,sam2,1.0,2996.766,45.665
295,spreading,1,646,400,12141,120.22,sam2,1.0,2996.766,45.665
296,spreading,1,646,400,11846,117.3,sam2,0.0,0.0,0.0
297,spreading,1,646,400,11614,115.0,sam2,0.0,0.0,0.0
298,spreading,1,646,401,12092,119.73,sam2,1.0,2996.766,45.665
299,spreading,1,646,402,12066,119.48,sam2,1.0,2996.766,45.665
300,spreading,1,646,403,11834,117.18,sam2,1.0,2996.766,45.665
301,spreading,1,645,404,11907,117.9,sam2,1.414,4238.068,64.58
302,spreading,1,644,405,11305,111.94,sam2,1.414,4238.068,64.58
303,spreading,1,644,406,11046,109.38,sam2,1.0,2996.766,45.665
304,spreading,1,645,407,10804,106.98,sam2,1.414,4238.068,64.58
305,spreading,1,644,409,11356,112.45,sam2,2.236,6700.974,102.11
306,spreading,1,644,410,10466,103.63,sam2,1.0,2996.766,45.665
307,spreading,1,645,410,10413,103.11,sam2,1.0,2996.766,45.665
308,spreading,1,645,409,10461,103.58,sam2,1.0,2996.766,45.665
309,spreading,1,644,408,11406,112.94,sam2,1.414,4238.068,64.58
310,spreading,1,645,408,10769,106.63,sam2,1.0,2996.766,45.665
311,spreading,1,645,406,11764,116.49,sam2,2.0,5993.533,91.33
312,spreading,1,646,405,11995,118.77,sam2,1.414,4238.068,64.58
313,spreading,1,646,405,12191,120.71,sam2,0.0,0.0,0.0
314,spreading,1,647,404,12277,121.57,sam2,1.414,4238.068,64.58
315,spreading,1,647,404,12526,124.03,sam2,0.0,0.0,0.0
316,spreading,1,648,404,12796,126.71,sam2,1.0,2996.766,45.665
317,spreading,1,648,403,12578,124.55,sam2,1.0,2996.766,45.665
318,spreading,1,648,403,11853,117.37,sam2,0.0,0.0,0.0
319,spreading,1,649,403,12062,119.44,sam2,1.0,2996.766,45.665
320,spreading,1,649,403,11400,112.88,sam2,0.0,0.0,0.0
321,spreading,1,649,404,12072,119.54,sam2,1.0,2996.766,45.665
322,spreading,1,650,404,12172,120.53,sam2,1.0,2996.766,45.665
323,spreading,1,650,405,12040,119.22,sam2,1.0,2996.766,45.665
324,spreading,1,650,406,11375,112.63,sam2,1.0,2996.766,45.665
325,spreading,1,650,406,11049,109.41,sam2,0.0,0.0,0.0
326,spreading,1,649,408,10812,107.06,sam2,2.236,6700.974,102.11
