frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
317,falling,1,590,76,8456,100.0,sam2,,,
318,falling,1,590,100,8274,97.85,sam2,24.0,71922.396,1095.96
319,falling,1,591,124,8553,101.15,sam2,24.021,71984.801,1096.911
320,falling,1,591,148,8275,97.86,sam2,24.0,71922.396,1095.96
321,falling,1,590,172,8280,97.92,sam2,24.021,71984.801,1096.911
322,falling,1,590,197,8291,98.05,sam2,25.0,74919.162,1141.625
323,falling,1,591,222,8634,102.11,sam2,25.02,74979.074,1142.538
324,falling,1,591,246,8424,99.62,sam2,24.0,71922.396,1095.96
325,falling,1,591,271,8455,99.99,sam2,25.0,74919.162,1141.625
326,falling,1,591,295,8488,100.38,sam2,24.0,71922.396,1095.96
327,falling,1,591,320,8524,100.8,sam2,25.0,74919.162,1141.625
328,spreading,1,591,345,8831,104.43,sam2,25.0,74919.162,1141.625
329,spreading,1,591,362,7459,88.21,sam2,17.0,50945.03,776.305
330,spreading,1,591,369,4586,54.23,sam2,7.0,20977.365,319.655
331,spreading,1,592,375,2467,29.17,sam2,6.083,18228.619,277.769
332,spreading,1,590,390,5456,64.52,sam2,15.133,45349.306,691.037
333,spreading,1,590,390,6011,71.09,sam2,0.0,0.0,0.0
334,spreading,1,591,389,6416,75.88,sam2,1.414,4238.068,64.58
335,spreading,1,591,388,6395,75.63,sam2,1.0,2996.766,45.665
336,spreading,1,590,386,6397,75.65,sam2,2.236,6700.974,102.11
337,spreading,1,590,386,6389,75.56,sam2,0.0,0.0,0.0
338,spreading,1,590,396,10258,121.31,sam2,10.0,29967.665,456.65
339,spreading,1,589,368,8463,100.08,sam2,28.018,83962.958,1279.436
340,spreading,1,589,352,9652,114.14,sam2,16.0,47948.264,730.64
341,spreading,1,588,340,10703,126.57,sam2,12.042,36085.847,549.88
342,spreading,1,588,329,11656,137.84,sam2,11.0,32964.431,502.315
343,spreading,1,588,319,12535,148.24,sam2,10.0,29967.665,456.65
344,spreading,1,588,309,13261,156.82,sam2,10.0,29967.665,456.65
345,rebounding,1,588,299,13863,163.94,sam2,10.0,29967.665,456.65
346,rebounding,1,587,287,14408,170.39,sam2,12.042,36085.847,549.88
347,rebounding,1,589,305,12859,152.07,sam2,18.111,54273.749,827.029
347,rebounding,2,571,97,1381,16.33,sam2,,,
348,rebounding,1,589,300,13108,155.01,sam2,5.0,14983.832,228.325
348,rebounding,2,570,73,1372,16.23,sam2,24.021,71984.801,1096.911
349,rebounding,1,589,295,13172,155.77,sam2,5.0,14983.832,228.325
349,rebounding,2,569,49,1403,16.59,sam2,24.021,71984.801,1096.911
350,rebounding,1,589,290,13118,155.13,sam2,5.0,14983.832,228.325
350,rebounding,2,568,26,1244,14.71,sam2,23.022,68990.746,1051.288
351,rebounding,1,589,285,13019,153.96,sam2,5.0,14983.832,228.325
351,rebounding,2,567,7,539,6.37,sam2,19.026,57017.371,868.836
352,rebounding,1,589,281,12983,153.54,sam2,4.0,11987.066,182.66
353,rebounding,1,589,278,12995,153.68,sam2,3.0,8990.299,136.995
354,rebounding,1,589,276,13086,154.75,sam2,2.0,5993.533,91.33
355,rebounding,1,589,274,13174,155.79,sam2,2.0,5993.533,91.33
356,rebounding,1,589,284,14468,171.1,sam2,10.0,29967.665,456.65
357,rebounding,1,589,279,14049,166.14,sam2,5.0,14983.832,228.325
358,rebounding,1,589,274,13579,160.58,sam2,5.0,14983.832,228.325
359,rebounding,1,589,271,13187,155.95,sam2,3.0,8990.299,136.995
360,rebounding,1,589,267,12756,150.85,sam2,4.0,11987.066,182.66
