frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
772,falling,1,1099,70,5634,100.0,sam2,,,
773,falling,1,1101,93,5744,101.95,sam2,23.087,69185.727,1054.259
774,falling,1,1102,116,5589,99.2,sam2,23.022,68990.746,1051.288
775,falling,1,1104,139,5800,102.95,sam2,23.087,69185.727,1054.259
776,falling,1,1105,162,5721,101.54,sam2,23.022,68990.746,1051.288
777,falling,1,1107,185,5721,101.54,sam2,23.087,69185.727,1054.259
778,falling,1,1108,209,5576,98.97,sam2,24.021,71984.801,1096.911
779,falling,1,1110,232,5740,101.88,sam2,23.087,69185.727,1054.259
780,falling,1,1111,255,5831,103.5,sam2,23.022,68990.746,1051.288
781,falling,1,1113,278,5902,104.76,sam2,23.087,69185.727,1054.259
782,falling,1,1115,302,5920,105.08,sam2,24.083,72171.694,1099.759
783,falling,1,1116,326,5727,101.65,sam2,24.021,71984.801,1096.911
784,falling,1,1117,350,5912,104.93,sam2,24.021,71984.801,1096.911
785,falling,1,1118,369,5412,96.06,sam2,19.026,57017.371,868.836
786,falling,1,1123,383,4724,83.85,sam2,14.866,44550.137,678.859
787,falling,1,1120,400,7046,125.06,sam2,17.263,51732.21,788.3
788,falling,1,1119,401,6945,123.27,sam2,1.414,4238.068,64.58
789,falling,1,1119,401,7567,134.31,sam2,0.0,0.0,0.0
790,falling,1,1125,391,4802,85.23,sam2,11.662,34948.002,532.541
791,falling,1,1127,390,4621,82.02,sam2,2.236,6700.974,102.11
792,falling,1,1124,400,7776,138.02,sam2,10.44,31287.161,476.757
793,falling,1,1128,401,7892,140.08,sam2,4.123,12355.985,188.282
794,falling,1,1128,399,7440,132.06,sam2,2.0,5993.533,91.33
795,falling,1,1129,391,8190,145.37,sam2,8.062,24160.704,368.163
796,falling,1,1129,383,9262,164.39,sam2,8.0,23974.132,365.32
797,falling,1,1130,376,9788,173.73,sam2,7.071,21190.339,322.9
798,falling,1,1130,372,10295,182.73,sam2,4.0,11987.066,182.66
799,falling,1,1130,367,10583,187.84,sam2,5.0,14983.832,228.325
800,falling,1,1130,361,10792,191.55,sam2,6.0,17980.599,273.99
801,falling,1,1130,356,10776,191.27,sam2,5.0,14983.832,228.325
802,falling,1,1129,354,11115,197.28,sam2,2.236,6700.974,102.11
803,falling,1,1129,370,9515,168.89,sam2,16.0,47948.264,730.64
803,falling,2,1128,202,989,17.55,sam2,,,
804,falling,1,1129,372,9670,171.64,sam2,2.0,5993.533,91.33
804,falling,2,1127,189,1046,18.57,sam2,13.038,39073.055,595.399
805,falling,1,1129,372,9535,169.24,sam2,0.0,0.0,0.0
805,falling,2,1127,175,1128,20.02,sam2,14.0,41954.731,639.31
806,falling,1,1128,376,9768,173.38,sam2,4.123,12355.985,188.282
806,falling,2,1127,162,1163,20.64,sam2,13.0,38957.964,593.645
807,falling,1,1127,376,9376,166.42,sam2,1.0,2996.766,45.665
807,falling,2,1127,149,1097,19.47,sam2,13.0,38957.964,593.645
808,falling,1,1126,378,9055,160.72,sam2,2.236,6700.974,102.11
808,falling,2,1126,135,1059,18.8,sam2,14.036,42061.622,640.939
809,falling,1,1124,395,7277,129.16,sam2,17.117,51296.38,781.659
809,falling,2,1129,299,1117,19.83,sam2,164.027,491551.926,7490.315
809,falling,3,1126,122,1017,18.05,sam2,,,
810,falling,1,1124,400,7108,126.16,sam2,5.0,14983.832,228.325
810,falling,2,1126,109,1065,18.9,sam2,190.024,569456.605,8677.434
810,falling,3,1129,303,1020,18.1,sam2,181.025,542489.235,8266.503
811,falling,1,1124,401,7136,126.66,sam2,1.0,2996.766,45.665
811,falling,2,1125,96,1085,19.26,sam2,13.038,39073.055,595.399
811,falling,3,1129,308,1064,18.89,sam2,5.0,14983.832,228.325
