frame,slice,phase,area,mean,min,max,X,Y,major,minor,angle,circ,feret,feret_x,feret_y,feret_angle,min_feret,AR,roundness,solidity,length,D_px,D_mm,beta,time_ms,Y_dist_px,dist_travelled_px,velocity_px_s,px_per_mm,velocity_mm_s
30,1,falling,2949.0,92.775,3,131,1195.6,345.6,119.982,46.672,20.4,0.116,128.1,1158.0,401.0,20.4,46.672,2.571,0.261,0.69,0,74.832,1.1403,0.8443,0.0,82.4,,,65.625,
31,2,falling,2794.0,104.39,3,132,1212.9,235.9,171.728,28.622,1.4,0.176,140.1,1196.0,304.0,1.4,28.622,6.0,0.121,0.815,0,70.108,1.0683,0.791,0.3337,192.1,111.056,332808.16,65.625,5071.36
32,3,falling,1739.5,94.664,3,129,1200.7,91.8,109.889,27.205,169.7,0.141,99.2,1201.0,146.0,169.7,27.205,4.039,0.183,0.771,0,54.677,0.8332,0.6169,0.6674,336.2,144.616,433378.96,65.625,6603.87
33,4,falling,1338.5,97.433,3,128,1198.4,97.8,90.065,27.793,171.8,0.106,92.2,1200.0,148.0,171.8,27.793,3.241,0.21,0.678,0,50.032,0.7624,0.5645,1.0011,330.2,6.426,19256.41,65.625,293.43
36,5,falling,3448.5,97.595,3,130,1200.4,84.8,156.805,39.43,167.3,0.113,145.7,1198.0,164.0,167.3,39.43,3.977,0.179,0.712,0,78.631,1.1982,0.8872,2.0022,343.2,13.153,39416.31,65.625,600.63
37,6,falling,6609.5,12.282,3,74,1278.8,216.0,130.502,128.446,0.7,0.687,130.4,1279.0,151.0,0.7,128.446,1.016,0.494,0.992,0,129.47,1.9729,1.4608,2.3359,212.0,152.84,458025.15,65.625,6979.43
40,7,falling,2677.5,102.399,3,130,1208.7,262.3,147.827,33.144,5.7,0.117,140.7,1201.0,191.0,5.7,33.144,4.46,0.156,0.746,0,69.997,1.0666,0.7897,3.3369,165.7,84.01,251758.71,65.625,3836.32
41,8,falling,2019.0,100.48,3,129,1199.5,91.3,125.586,26.981,169.7,0.176,115.3,1201.0,155.0,169.7,26.981,4.655,0.163,0.792,0,58.21,0.887,0.6568,3.6706,336.7,171.247,513188.19,65.625,7820.01
45,9,falling,1152.5,98.646,3,132,1209.4,225.8,93.401,21.197,1.4,0.157,85.0,1202.0,182.0,1.4,21.197,4.406,0.168,0.757,0,44.496,0.678,0.502,5.0054,202.2,134.864,404155.49,65.625,6158.56
46,10,falling,3431.5,81.26,3,122,103.1,214.2,173.686,38.071,179.8,0.184,127.0,123.0,278.0,179.8,38.071,4.562,0.145,0.831,0,81.317,1.2391,0.9175,5.3391,213.8,1106.361,3315505.01,65.625,50521.98
52,11,falling,2797.0,101.761,3,133,1213.0,250.0,155.738,30.744,2.4,0.16,132.4,1196.0,314.0,2.4,30.744,5.066,0.147,0.826,0,69.196,1.0544,0.7807,7.3412,178.0,1110.477,3327840.91,65.625,50709.96
54,12,falling,3352.0,105.619,3,132,1211.9,182.4,180.972,33.211,177.2,0.121,154.4,1202.0,261.0,177.2,33.211,5.449,0.13,0.738,0,77.525,1.1813,0.8747,8.0086,245.6,67.609,202608.23,65.625,3087.36
55,13,falling,6851.0,9.649,3,72,1253.9,366.0,105.131,105.058,0.0,0.829,106.0,1254.0,419.0,0.0,105.058,1.001,0.789,0.991,0,105.095,1.6014,1.1857,8.3423,62.0,188.343,564418.99,65.625,8600.67
57,14,falling,2753.5,94.859,3,128,1200.6,333.5,135.795,34.381,11.3,0.155,123.5,1171.0,388.0,11.3,34.381,3.95,0.19,0.784,0,68.328,1.0412,0.7709,9.0097,94.5,62.427,187079.37,65.625,2850.73
62,15,falling,9172.0,8.703,3,57,32.1,232.0,119.053,118.983,0.0,0.841,120.0,32.0,292.0,0.0,118.983,1.001,0.824,0.991,0,119.018,1.8136,1.3428,10.6782,196.0,1172.9,3514907.53,65.625,53560.5
65,16,falling,6143.0,94.114,3,162,751.4,225.1,94.227,83.369,179.0,0.74,96.3,759.0,273.0,179.0,83.369,1.13,0.881,0.978,0,88.632,1.3506,1.0,11.6793,202.9,719.333,2155673.31,65.625,32848.36
66,17,falling,6033.0,92.108,4,153,752.2,250.3,92.139,83.316,5.1,0.809,93.7,760.0,204.0,5.1,83.316,1.106,0.905,0.983,0,87.616,1.3351,0.9885,12.0129,177.7,25.213,75556.56,65.625,1151.34
