frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
201,falling,1209.9,235.0,39.5,,hough,1.0,1.2048,1.2102,,0.0,,65.625,True,,,,
202,falling,1255.9,277.0,75.6,,hough,1.0,2.3046,2.3149,2844.46,0.3337,62.29,65.625,False,,,,
203,falling,403.0,405.0,32.7,,template,0.3203,0.9956,1.0,39383.85,0.6674,862.451,65.625,False,,,,
204,falling,1204.9,287.9,37.4,,hough,1.0,1.141,1.1461,37007.15,1.0011,810.405,65.625,False,,,,
205,falling,1199.7,136.3,25.9,,hough,1.0,0.7881,0.7916,6926.89,1.3348,151.689,65.625,False,,,,
206,falling,1202.4,139.1,29.8,,hough,1.0,0.9083,0.9124,177.62,1.6685,3.89,65.625,False,,,,
207,falling,1203.4,247.1,38.4,,hough,1.0,1.1712,1.1764,4932.03,2.0022,108.005,65.625,False,,,,
208,falling,1265.3,276.9,79.7,,hough,1.0,2.4291,2.4399,3137.17,2.3359,68.7,65.625,False,,,,
209,falling,1202.6,123.7,32.4,,hough,1.0,0.9881,0.9926,7559.12,2.6695,165.534,65.625,False,,,,
210,falling,1160.3,420.7,39.0,,hough,1.0,1.1875,1.1928,13699.37,3.0032,299.997,65.625,False,,,,
211,falling,1160.3,420.7,39.0,,last_known,0.3,1.1875,1.1928,0.0,3.3369,0.0,65.625,False,,,,
212,falling,1257.6,145.3,77.6,,hough,1.0,2.3659,2.3765,13337.97,3.6706,292.083,65.625,False,,,,
213,falling,1201.2,107.1,43.9,,hough,1.0,1.3393,1.3453,3110.66,4.0043,68.119,65.625,False,,,,
214,falling,1201.9,150.1,30.0,,hough,1.0,0.9142,0.9183,1963.86,4.338,43.006,65.625,False,,,,
215,falling,1198.9,116.6,25.4,,hough,1.0,0.7739,0.7774,1535.9,4.6717,33.634,65.625,False,,,,
216,falling,1205.7,189.0,25.0,,hough,1.0,0.7628,0.7662,3320.7,5.0054,72.719,65.625,False,,,,
217,falling,1164.6,422.2,40.1,,hough,1.0,1.221,1.2265,10813.21,5.3391,236.794,65.625,False,,,,
218,falling,1164.6,422.2,40.1,,last_known,0.3,1.221,1.2265,0.0,5.6728,0.0,65.625,False,,,,
219,falling,1208.3,221.7,33.5,,hough,1.0,1.0222,1.0268,9370.78,6.0065,205.207,65.625,False,,,,
220,falling,403.0,398.0,32.7,,template,0.3134,0.9956,1.0,37644.97,6.3402,824.372,65.625,False,,,,
221,falling,404.0,404.0,32.7,,template,0.3084,0.9956,1.0,277.77,6.6739,6.083,65.625,False,,,,
222,falling,1205.0,144.1,31.5,,hough,1.0,0.9604,0.9647,38454.96,7.0076,842.11,65.625,False,,,,
223,falling,1200.7,306.5,33.2,,hough,1.0,1.0105,1.015,7418.6,7.3412,162.457,65.625,False,,,,
224,falling,1259.8,392.0,98.5,,hough,1.0,3.001,3.0144,4746.32,7.6749,103.938,65.625,False,,,,
225,falling,605.0,70.0,32.7,,template,0.3594,0.9956,1.0,33321.29,8.0086,729.69,65.625,False,,,,
226,falling,607.0,70.0,32.7,,template,0.386,0.9956,1.0,91.33,8.3423,2.0,65.625,False,,,,
227,falling,1198.6,110.0,44.5,,hough,1.0,1.3564,1.3625,27077.1,8.676,592.951,65.625,False,,,,
228,falling,1207.6,239.7,39.4,,hough,1.0,1.2016,1.207,5936.99,9.0097,130.012,65.625,False,,,,
229,falling,1258.6,230.3,78.8,,hough,1.0,2.4007,2.4114,2368.14,9.3434,51.859,65.625,False,,,,
230,falling,1193.6,320.0,33.9,,hough,1.0,1.0323,1.0369,5058.54,9.6771,110.775,65.625,False,,,,
231,falling,1199.3,133.7,27.2,,hough,1.0,0.8288,0.8325,8511.37,10.0108,186.387,65.625,False,,,,
232,falling,1202.5,204.3,33.5,,hough,1.0,1.0215,1.0261,3227.26,10.3445,70.672,65.625,False,,,,
233,falling,1202.2,248.7,23.3,,hough,1.0,0.7111,0.7142,2027.57,10.6782,44.401,65.625,False,,,,
234,falling,1272.4,351.4,91.6,,hough,1.0,2.7928,2.8053,5680.72,11.0119,124.4,65.625,False,,,,
235,falling,1207.5,210.0,35.0,,hough,1.0,1.0665,1.0713,7104.69,11.3456,155.583,65.625,False,,,,
236,falling,606.0,297.0,32.7,,template,0.4664,0.9956,1.0,27753.33,11.6793,607.759,65.625,False,,,,
237,falling,1194.0,315.4,25.8,,hough,1.0,0.7868,0.7903,26864.17,12.0129,588.288,65.625,False,,,,
