frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
51,falling,1224.9,222.7,30.9,,hough,1.0,0.943,0.8264,,0.0,,65.625,True
52,falling,1224.4,272.4,36.5,,hough,1.0,1.1124,0.9748,2269.67,0.3337,49.703,65.625,False
53,falling,1215.2,282.8,29.7,,hough,1.0,0.9063,0.7942,634.07,0.6674,13.885,65.625,False
54,falling,1218.1,142.6,36.7,,hough,1.0,1.1199,0.9814,6403.6,1.0011,140.23,65.625,False
55,falling,399.0,345.0,37.4,,template,0.3123,1.1411,1.0,38529.22,1.3348,843.736,65.625,False
56,falling,1224.7,214.5,30.7,,hough,1.0,0.9358,0.8201,38173.62,1.6685,835.949,65.625,False
57,falling,1217.0,169.0,20.6,,hough,1.0,0.6275,0.55,2107.3,2.0022,46.147,65.625,False
58,falling,1203.4,89.1,25.1,,hough,1.0,0.7639,0.6694,3701.11,2.3359,81.049,65.625,False
59,falling,1227.1,193.8,35.5,,hough,1.0,1.0814,0.9477,4902.09,2.6695,107.349,65.625,False
60,falling,1227.9,216.2,39.8,,hough,1.0,1.2121,1.0622,1023.55,3.0032,22.414,65.625,False
61,falling,1210.8,95.7,33.9,,hough,1.0,1.0322,0.9046,5557.76,3.3369,121.707,65.625,False
62,falling,1225.9,206.0,34.8,,hough,1.0,1.06,0.9289,5083.83,3.6706,111.329,65.625,False
63,falling,395.0,346.0,37.4,,template,0.3562,1.1411,1.0,38477.88,4.0043,842.612,65.625,False
64,falling,1224.6,244.5,36.7,,hough,1.0,1.1185,0.9802,38166.18,4.338,835.786,65.625,False
65,falling,1210.3,336.3,29.6,,hough,1.0,0.9025,0.7909,4242.6,4.6717,92.907,65.625,False
66,falling,396.0,352.0,37.4,,template,0.3078,1.1411,1.0,37191.93,5.0054,814.451,65.625,False
67,falling,1212.5,91.3,35.4,,hough,1.0,1.08,0.9465,39139.92,5.3391,857.11,65.625,False
68,falling,1225.7,191.7,35.6,,hough,1.0,1.0837,0.9497,4624.22,5.6728,101.264,65.625,False
69,falling,1225.2,195.4,36.3,,hough,1.0,1.1073,0.9704,170.5,6.0065,3.734,65.625,False
70,falling,395.0,343.0,37.4,,template,0.3305,1.1411,1.0,38505.59,6.3402,843.219,65.625,False
71,falling,1223.7,262.0,30.4,,hough,1.0,0.9279,0.8132,38022.94,6.6739,832.649,65.625,False
72,falling,392.0,349.0,37.4,,template,0.3189,1.1411,1.0,38186.82,7.0076,836.238,65.625,False
73,falling,1226.7,186.8,37.5,,hough,1.0,1.1413,1.0002,38829.57,7.3412,850.313,65.625,False
74,falling,1224.3,230.9,31.8,,hough,1.0,0.9679,0.8482,2016.81,7.6749,44.165,65.625,False
