frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
135,falling,746.7,90.2,51.2,,hough,1.0,1.559,0.787,,0.0,,65.625,True,,,,
136,falling,746.3,111.8,50.7,,hough,1.0,1.5445,0.7797,986.53,0.3337,21.604,65.625,False,,,,
137,falling,749.0,137.0,65.0,,template,0.8068,1.981,1.0,1157.34,0.6674,25.344,65.625,False,,,,
138,falling,749.0,159.0,65.0,,template,0.8106,1.981,1.0,1004.63,1.0011,22.0,65.625,False,,,,
139,falling,748.0,182.8,49.9,,hough,1.0,1.5208,0.7677,1087.79,1.3348,23.821,65.625,False,,,,
140,falling,748.0,208.0,45.5,,hough,1.0,1.3861,0.6997,1150.76,1.6685,25.2,65.625,False,,,,
141,falling,750.0,229.0,65.0,,template,0.8104,1.981,1.0,963.3,2.0022,21.095,65.625,False,,,,
142,falling,750.0,255.0,65.0,,template,0.8066,1.981,1.0,1187.29,2.3359,26.0,65.625,False,,,,
143,falling,746.1,278.2,46.4,,hough,1.0,1.4133,0.7134,1074.29,2.6695,23.526,65.625,False,,,,
144,falling,750.0,301.0,65.0,,template,0.8095,1.981,1.0,1056.28,3.0032,23.131,65.625,False,,,,
145,falling,748.2,329.7,47.2,,hough,1.0,1.4387,0.7263,1313.16,3.3369,28.756,65.625,False,,,,
146,falling,750.0,352.0,65.0,,template,0.8124,1.981,1.0,1021.64,3.6706,22.373,65.625,False,,,,
147,falling,748.4,375.7,49.1,,hough,1.0,1.4973,0.7558,1084.72,4.0043,23.754,65.625,False,,,,
148,spreading,,,,81,contact_width,1.0,,0.6231,,4.338,,65.625,True,788.9,,,
149,spreading,,,,114,contact_width,1.0,,0.8769,,4.6717,,65.625,False,805.4,,,
150,spreading,,,,153,contact_width,1.0,,1.1769,,5.0054,,65.625,False,824.9,,,
151,spreading,,,,188,contact_width,1.0,,1.4462,,5.3391,,65.625,False,842.4,,,
152,spreading,,,,212,contact_width,1.0,,1.6308,,5.6728,,65.625,False,854.4,,,
153,spreading,,,,222,contact_width,1.0,,1.7077,,6.0065,,65.625,False,859.4,,,
154,spreading,,,,226,contact_width,1.0,,1.7385,,6.3402,,65.625,False,861.4,,282.7079,
155,spreading,,,,226,contact_width,1.0,,1.7385,,6.6739,,65.625,False,861.4,,,
156,spreading,,,,220,contact_width,1.0,,1.6923,,7.0076,,65.625,False,858.4,,,
157,spreading,,,,210,contact_width,1.0,,1.6154,,7.3412,,65.625,False,853.4,,,
158,spreading,,,,197,contact_width,1.0,,1.5154,,7.6749,,65.625,False,846.9,,,
159,spreading,,,,183,contact_width,1.0,,1.4077,,8.0086,,65.625,False,839.9,,,
160,spreading,,,,171,contact_width,1.0,,1.3154,,8.3423,,65.625,False,833.9,,,
161,spreading,,,,159,contact_width,1.0,,1.2231,,8.676,,65.625,False,827.9,,,
162,spreading,,,,146,contact_width,1.0,,1.1231,,9.0097,,65.625,False,821.4,,,
163,spreading,,,,133,contact_width,1.0,,1.0231,,9.3434,,65.625,False,814.9,,,
164,spreading,,,,119,contact_width,1.0,,0.9154,,9.6771,,65.625,False,807.9,,,
165,spreading,,,,113,contact_width,1.0,,0.8692,,10.0108,,65.625,False,804.9,,,
166,spreading,,,,104,contact_width,1.0,,0.8,,10.3445,,65.625,False,800.4,,,
167,spreading,,,,103,contact_width,1.0,,0.7923,,10.6782,,65.625,False,799.9,,,
168,spreading,,,,99,contact_width,1.0,,0.7615,,11.0119,,65.625,False,797.9,,,
169,spreading,,,,94,contact_width,1.0,,0.7231,,11.3456,,65.625,False,795.4,,,
170,spreading,,,,84,contact_width,1.0,,0.6462,,11.6793,,65.625,False,790.4,,,
171,spreading,,,,77,contact_width,1.0,,0.5923,,12.0129,,65.625,False,786.9,,,
172,spreading,,,,75,contact_width,1.0,,0.5769,,12.3466,,65.625,False,785.9,,,
173,spreading,,,,74,contact_width,1.0,,0.5692,,12.6803,,65.625,False,785.4,,,
174,spreading,,,,63,contact_width,1.0,,0.4846,,13.014,,65.625,False,779.9,,,
175,spreading,,,,50,contact_width,1.0,,0.3846,,13.3477,,65.625,False,773.4,,,
176,spreading,,,,50,contact_width,1.0,,0.3846,,13.6814,,65.625,False,773.4,,,
177,spreading,,,,43,contact_width,1.0,,0.3308,,14.0151,,65.625,False,769.9,,,
178,spreading,,,,19,contact_width,1.0,,0.1462,,14.3488,,65.625,False,757.9,,,
179,spreading,,,,0,contact_width,1.0,,,,14.6825,,65.625,False,748.4,,,
180,spreading,,,,0,contact_width,1.0,,,,15.0162,,65.625,False,748.4,,,
181,spreading,,,,0,contact_width,1.0,,,,15.3499,,65.625,False,748.4,,,
182,spreading,,,,0,contact_width,1.0,,,,15.6836,,65.625,False,748.4,,,
183,spreading,,,,0,contact_width,1.0,,,,16.0173,,65.625,False,748.4,,,
184,spreading,,,,0,contact_width,1.0,,,,16.351,,65.625,False,748.4,,,
