frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
78,falling,1213.9,161.1,24.5,,hough,1.0,0.7472,0.6778,,0.0,,65.625,True
79,falling,1227.1,221.7,35.2,,hough,1.0,1.0728,0.9731,2832.19,0.3337,62.021,65.625,False
80,falling,1219.0,234.5,20.5,,hough,1.0,0.626,0.5678,691.72,0.6674,15.148,65.625,False
81,falling,1224.6,190.9,34.0,,hough,1.0,1.0372,0.9408,2007.35,1.0011,43.958,65.625,False
82,falling,1213.6,296.4,24.7,,hough,1.0,0.753,0.683,4843.78,1.3348,106.072,65.625,False
83,falling,1213.6,296.4,24.7,,last_known,0.3,0.753,0.683,0.0,1.6685,0.0,65.625,False
84,falling,1217.6,264.2,26.0,,hough,1.0,0.7938,0.7201,1481.72,2.0022,32.447,65.625,False
85,falling,1260.2,107.8,72.5,,hough,1.0,2.209,2.0038,7402.2,2.3359,162.098,65.625,False
86,falling,1209.3,343.8,33.6,,hough,1.0,1.0235,0.9284,11024.75,2.6695,241.427,65.625,False
87,falling,1210.8,340.4,29.4,,hough,1.0,0.8972,0.8139,169.7,3.0032,3.716,65.625,False
88,falling,401.0,94.0,36.2,,template,0.3281,1.1024,1.0,38653.46,3.3369,846.457,65.625,False
89,falling,1211.8,325.5,25.9,,hough,1.0,0.7884,0.7151,38504.81,3.6706,843.202,65.625,False
90,falling,1220.0,186.7,23.1,,hough,1.0,0.7025,0.6372,6349.36,4.0043,139.042,65.625,False
91,falling,1216.0,286.7,25.5,,hough,1.0,0.7779,0.7056,4570.15,4.338,100.08,65.625,False
92,falling,1221.5,275.8,38.1,,hough,1.0,1.1607,1.0528,557.52,4.6717,12.209,65.625,False
93,falling,1221.0,262.9,33.3,,hough,1.0,1.0151,0.9208,589.52,5.0054,12.91,65.625,False
94,falling,401.0,98.0,36.2,,template,0.3246,1.1024,1.0,38194.96,5.3391,836.416,65.625,False
95,falling,399.0,89.0,36.2,,template,0.3391,1.1024,1.0,421.01,5.6728,9.22,65.625,False
96,falling,1197.0,387.8,34.6,,hough,1.0,1.055,0.957,38911.45,6.0065,852.106,65.625,False
97,falling,398.0,91.0,36.2,,template,0.3364,1.1024,1.0,38922.33,6.3402,852.345,65.625,False
98,falling,391.0,99.0,36.2,,template,0.3345,1.1024,1.0,485.43,6.6739,10.63,65.625,False
99,falling,1190.2,399.8,32.2,,hough,1.0,0.9799,0.8889,38994.85,7.0076,853.933,65.625,False
100,falling,1214.3,318.8,25.8,,hough,1.0,0.7877,0.7145,3859.12,7.3412,84.509,65.625,False
101,falling,1222.2,187.3,32.9,,hough,1.0,1.0016,0.9086,6015.78,7.6749,131.737,65.625,False
102,falling,1221.2,195.1,24.1,,hough,1.0,0.7347,0.6664,359.1,8.0086,7.864,65.625,False
103,falling,565.0,77.0,36.2,,template,0.6664,1.1024,1.0,30446.82,8.3423,666.743,65.625,False
104,falling,565.0,102.0,36.2,,template,0.6618,1.1024,1.0,1141.63,8.676,25.0,65.625,False
