frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
79,rebounding,726.6,111.0,32.0,,hough,1.0,0.9752,0.7977,425.47,21.0227,9.317,65.625,False
80,rebounding,724.6,99.8,32.0,,hough,1.0,0.9752,0.7977,519.54,21.3564,11.377,65.625,False
81,rebounding,723.3,88.2,34.0,,hough,1.0,1.0362,0.8475,533.03,21.69,11.673,65.625,False
82,rebounding,719.8,77.3,33.0,,hough,1.0,1.0057,0.8226,522.78,22.0237,11.448,65.625,False
83,rebounding,718.1,68.3,31.0,,hough,1.0,0.9448,0.7727,418.25,22.3574,9.159,65.625,False
84,rebounding,715.8,58.4,32.0,,hough,1.0,0.9752,0.7977,464.12,22.6911,10.164,65.625,False
85,rebounding,713.4,48.2,32.0,,hough,1.0,0.9752,0.7977,478.5,23.0248,10.479,65.625,False
86,rebounding,711.5,38.9,32.0,,hough,1.0,0.9752,0.7977,433.46,23.3585,9.492,65.625,False
87,rebounding,773.4,230.7,46.0,,hough,1.0,1.4019,1.1466,9203.38,23.6922,201.541,65.625,False
88,rebounding,768.9,243.6,48.0,,hough,1.0,1.4629,1.1965,623.89,24.0259,13.662,65.625,False
89,rebounding,769.1,235.8,46.0,,hough,1.0,1.4019,1.1466,356.3,24.3596,7.803,65.625,False
90,rebounding,757.3,234.1,39.0,,hough,1.0,1.1886,0.9722,544.41,24.6933,11.922,65.625,False
91,rebounding,753.7,228.9,46.0,,hough,1.0,1.4019,1.1466,288.81,25.027,6.325,65.625,False
92,rebounding,735.2,221.2,48.0,,hough,1.0,1.4629,1.1965,915.06,25.3607,20.038,65.625,False
93,rebounding,1234.0,144.0,31.0,,hough,1.0,0.9448,0.7727,23048.91,25.6944,504.739,65.625,False
94,rebounding,756.3,220.5,41.0,,hough,1.0,1.2495,1.022,22092.12,26.0281,483.787,65.625,False
95,rebounding,722.8,199.3,30.0,,hough,1.0,0.9143,0.7478,1810.37,26.3617,39.645,65.625,False
96,rebounding,763.2,200.3,50.0,,hough,1.0,1.5238,1.2464,1845.43,26.6954,40.412,65.625,False
97,rebounding,759.9,207.6,53.0,,hough,1.0,1.6152,1.3211,365.83,27.0291,8.011,65.625,False
98,rebounding,767.8,201.4,46.0,,hough,1.0,1.4019,1.1466,458.59,27.3628,10.042,65.625,False
99,rebounding,762.0,170.4,46.0,,hough,1.0,1.4019,1.1466,1440.18,27.6965,31.538,65.625,False
100,rebounding,762.7,155.1,42.0,,hough,1.0,1.28,1.0469,699.41,28.0302,15.316,65.625,False
101,rebounding,726.9,176.6,36.0,,hough,1.0,1.0971,0.8974,1906.97,28.3639,41.76,65.625,False
102,rebounding,741.9,215.7,46.0,,hough,1.0,1.4019,1.1466,1912.38,28.6976,41.879,65.625,False
103,rebounding,721.1,197.7,56.0,,hough,1.0,1.7067,1.3959,1256.11,29.0313,27.507,65.625,False
104,rebounding,758.5,128.6,53.0,,hough,1.0,1.6152,1.3211,3587.99,29.365,78.572,65.625,False
105,rebounding,763.0,108.0,40.1,,template,0.4942,1.2226,1.0,962.88,29.6987,21.086,65.625,False
106,rebounding,763.0,104.0,40.1,,template,0.4983,1.2226,1.0,182.66,30.0324,4.0,65.625,False
