frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
471,falling,1181.0,404.2,40.5,,hough,1.0,1.2347,1.296,,0.0,,65.625,True,,,,
472,falling,1217.2,175.1,26.8,,hough,1.0,0.8159,0.8563,10591.65,0.3337,231.942,65.625,False,,,,
473,falling,1217.2,252.6,27.1,,hough,1.0,0.8245,0.8654,3539.04,0.6674,77.5,65.625,False,,,,
474,falling,1215.2,269.4,32.7,,hough,1.0,0.9975,1.047,772.59,1.0011,16.919,65.625,False,,,,
475,falling,1207.8,322.4,35.8,,hough,1.0,1.0897,1.1438,2443.72,1.3348,53.514,65.625,False,,,,
476,falling,1220.1,221.7,29.1,,hough,1.0,0.8862,0.9301,4632.64,1.6685,101.448,65.625,False,,,,
477,falling,1224.1,228.2,36.0,,hough,1.0,1.0963,1.1506,348.52,2.0022,7.632,65.625,False,,,,
478,falling,1215.8,273.0,23.5,,hough,1.0,0.7168,0.7523,2080.61,2.3359,45.562,65.625,False,,,,
479,falling,402.0,403.0,31.3,,template,0.414,0.9527,1.0,37633.36,2.6695,824.118,65.625,False,,,,
480,falling,402.0,403.0,31.3,,template,0.4337,0.9527,1.0,0.0,3.0032,0.0,65.625,False,,,,
481,falling,1190.5,372.2,33.6,,hough,1.0,1.0255,1.0764,36034.32,3.3369,789.101,65.625,False,,,,
482,falling,1192.5,350.1,36.5,,hough,1.0,1.1118,1.1669,1013.32,3.6706,22.19,65.625,False,,,,
483,falling,402.0,404.0,31.3,,template,0.4164,0.9527,1.0,36182.01,4.0043,792.335,65.625,False,,,,
484,falling,1199.5,79.3,28.6,,hough,1.0,0.8718,0.915,39320.63,4.338,861.067,65.625,False,,,,
485,falling,403.0,403.0,31.3,,template,0.415,0.9527,1.0,39261.13,4.6717,859.764,65.625,False,,,,
486,falling,1193.7,369.6,26.3,,hough,1.0,0.8023,0.8421,36139.52,5.0054,791.405,65.625,False,,,,
487,falling,399.0,402.0,31.3,,template,0.4245,0.9527,1.0,36320.13,5.3391,795.36,65.625,False,,,,
488,falling,402.0,403.0,31.3,,template,0.4127,0.9527,1.0,144.41,5.6728,3.162,65.625,False,,,,
489,falling,1182.0,396.9,47.7,,hough,1.0,1.4538,1.526,35619.8,6.0065,780.024,65.625,False,,,,
490,falling,401.0,404.0,31.3,,template,0.4103,0.9527,1.0,35665.85,6.3402,781.032,65.625,False,,,,
491,falling,402.0,402.0,31.3,,template,0.4225,0.9527,1.0,102.11,6.6739,2.236,65.625,False,,,,
492,falling,403.0,402.0,31.3,,template,0.4136,0.9527,1.0,45.67,7.0076,1.0,65.625,False,,,,
493,falling,1211.4,297.9,25.8,,hough,1.0,0.7853,0.8242,37220.41,7.3412,815.075,65.625,False,,,,
