frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
2221,falling,1177.2,416.8,29.0,,hough,1.0,0.8829,0.2634,,0.0,,65.625,True,,,,
2222,falling,1181.1,413.1,38.5,,hough,1.0,1.1734,0.35,245.49,0.3337,5.376,65.625,False,,,,
2223,falling,706.0,325.0,110.0,,template,0.4305,3.3524,1.0,22065.31,0.6674,483.199,65.625,False,,,,
2224,falling,1183.6,382.1,23.7,,hough,1.0,0.7237,0.2159,21964.93,1.0011,481.001,65.625,False,,,,
2225,falling,706.0,328.0,110.0,,template,0.42,3.3524,1.0,21949.09,1.3348,480.654,65.625,False,,,,
2226,falling,705.0,327.0,110.0,,template,0.4359,3.3524,1.0,64.58,1.6685,1.414,65.625,False,,,,
2227,falling,711.0,325.0,110.0,,template,0.4241,3.3524,1.0,288.81,2.0022,6.325,65.625,False,,,,
2228,falling,707.0,327.0,110.0,,template,0.4105,3.3524,1.0,204.22,2.3359,4.472,65.625,False,,,,
2229,falling,707.0,327.0,110.0,,template,0.4176,3.3524,1.0,0.0,2.6695,0.0,65.625,False,,,,
2230,falling,1184.1,408.5,45.3,,hough,1.0,1.3816,0.4121,22102.37,3.0032,484.011,65.625,False,,,,
2231,falling,711.0,326.0,110.0,,template,0.4244,3.3524,1.0,21930.14,3.3369,480.239,65.625,False,,,,
2232,falling,1188.8,390.1,33.8,,hough,1.0,1.0314,0.3077,22014.21,3.6706,482.081,65.625,False,,,,
2233,falling,1217.9,196.0,28.7,,hough,1.0,0.8743,0.2608,8962.64,4.0043,196.269,65.625,False,,,,
2234,falling,711.0,329.0,110.0,,template,0.4189,3.3524,1.0,23931.11,4.338,524.058,65.625,False,,,,
2235,falling,707.0,325.0,110.0,,template,0.4263,3.3524,1.0,258.32,4.6717,5.657,65.625,False,,,,
2236,falling,1221.4,274.7,41.8,,hough,1.0,1.2728,0.3797,23602.12,5.0054,516.853,65.625,False,,,,
2237,falling,707.0,327.0,110.0,,template,0.4282,3.3524,1.0,23611.18,5.3391,517.052,65.625,False,,,,
2238,falling,1202.8,90.3,22.3,,hough,1.0,0.679,0.2025,25088.53,5.6728,549.404,65.625,False,,,,
2239,falling,1187.2,398.1,39.8,,hough,1.0,1.2115,0.3614,14073.73,6.0065,308.195,65.625,False,,,,
2240,falling,1176.4,414.6,29.4,,hough,1.0,0.8948,0.2669,900.53,6.3402,19.72,65.625,False,,,,
2241,falling,711.0,327.0,110.0,,template,0.4197,3.3524,1.0,21625.69,6.6739,473.573,65.625,False,,,,
2242,falling,1217.3,208.0,30.1,,hough,1.0,0.9184,0.2739,23750.23,7.0076,520.097,65.625,False,,,,
2243,falling,1190.9,369.1,29.8,,hough,1.0,0.9073,0.2706,7454.76,7.3412,163.249,65.625,False,,,,
2244,falling,1188.2,382.6,25.3,,hough,1.0,0.7716,0.2302,628.69,7.6749,13.767,65.625,False,,,,
2245,falling,1204.4,353.1,37.2,,hough,1.0,1.1345,0.3384,1536.88,8.0086,33.655,65.625,False,,,,
2246,falling,1205.7,110.2,35.4,,hough,1.0,1.0789,0.3218,11092.19,8.3423,242.903,65.625,False,,,,
2247,falling,707.0,324.0,110.0,,template,0.4285,3.3524,1.0,24777.73,8.676,542.598,65.625,False,,,,
2248,falling,705.0,323.0,110.0,,template,0.4319,3.3524,1.0,102.11,9.0097,2.236,65.625,False,,,,
2249,falling,1221.4,236.3,40.5,,hough,1.0,1.2335,0.3679,23911.46,9.3434,523.628,65.625,False,,,,
2250,falling,707.0,325.0,110.0,,template,0.4238,3.3524,1.0,23836.75,9.6771,521.991,65.625,False,,,,
