frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
319,falling,1224.3,270.7,38.8,,hough,1.0,1.1814,1.0613,,0.0,,65.625,True,,,,
320,falling,396.0,92.0,36.5,,template,0.3179,1.1131,1.0,38694.59,0.3337,847.357,65.625,False,,,,
321,falling,1223.2,153.5,40.7,,hough,1.0,1.241,1.1149,37878.35,0.6674,829.483,65.625,False,,,,
322,falling,392.0,96.0,36.5,,template,0.3176,1.1131,1.0,38047.47,1.0011,833.186,65.625,False,,,,
323,falling,1223.3,169.6,35.0,,hough,1.0,1.0672,0.9588,38109.82,1.3348,834.552,65.625,False,,,,
324,falling,1225.4,253.6,42.4,,hough,1.0,1.2911,1.1599,3837.06,1.6685,84.026,65.625,False,,,,
325,falling,1224.4,177.7,36.1,,hough,1.0,1.0996,0.9878,3466.28,2.0022,75.907,65.625,False,,,,
326,falling,1226.1,216.8,33.4,,hough,1.0,1.0168,0.9134,1787.19,2.3359,39.137,65.625,False,,,,
327,falling,1215.4,299.6,27.4,,hough,1.0,0.8337,0.749,3812.5,2.6695,83.489,65.625,False,,,,
328,falling,1226.2,204.2,37.5,,hough,1.0,1.1419,1.0259,4384.27,3.0032,96.009,65.625,False,,,,
329,falling,400.0,90.0,36.5,,template,0.3135,1.1131,1.0,38087.14,3.3369,834.055,65.625,False,,,,
330,falling,1199.2,361.3,20.6,,hough,1.0,0.6266,0.5629,38540.96,3.6706,843.993,65.625,False,,,,
331,falling,1225.6,237.0,29.9,,hough,1.0,0.9119,0.8192,5802.77,4.0043,127.073,65.625,False,,,,
332,falling,1223.1,172.5,37.9,,hough,1.0,1.1556,1.0382,2947.6,4.338,64.548,65.625,False,,,,
333,falling,398.0,93.0,36.5,,template,0.3216,1.1131,1.0,37852.69,4.6717,828.921,65.625,False,,,,
334,falling,1222.9,272.6,36.1,,hough,1.0,1.0998,0.988,38551.55,5.0054,844.225,65.625,False,,,,
335,falling,1211.8,302.7,29.9,,hough,1.0,0.9117,0.819,1465.0,5.3391,32.081,65.625,False,,,,
336,falling,1223.8,243.1,34.8,,hough,1.0,1.0608,0.953,2776.25,5.6728,60.796,65.625,False,,,,
337,falling,1226.5,185.9,33.7,,hough,1.0,1.0265,0.9222,2614.95,6.0065,57.264,65.625,False,,,,
338,falling,1227.7,195.8,35.5,,hough,1.0,1.0812,0.9713,455.39,6.3402,9.972,65.625,False,,,,
339,falling,396.0,94.0,36.5,,template,0.3385,1.1131,1.0,38263.03,6.6739,837.907,65.625,False,,,,
340,falling,1223.6,190.8,36.8,,hough,1.0,1.1206,1.0067,38050.0,7.0076,833.242,65.625,False,,,,
341,falling,1221.5,146.1,42.0,,hough,1.0,1.2796,1.1495,2043.48,7.3412,44.749,65.625,False,,,,
342,falling,1220.8,179.7,28.1,,hough,1.0,0.8572,0.7701,1534.68,7.6749,33.607,65.625,False,,,,
343,falling,385.0,170.0,36.5,,template,0.3374,1.1131,1.0,38169.39,8.0086,835.856,65.625,False,,,,
344,falling,1223.9,247.4,34.3,,hough,1.0,1.0449,0.9387,38471.09,8.3423,842.463,65.625,False,,,,
345,falling,1203.7,103.1,24.4,,hough,1.0,0.7438,0.6682,6653.71,8.676,145.707,65.625,False,,,,
346,falling,1216.3,140.1,26.0,,hough,1.0,0.7915,0.711,1784.89,9.0097,39.087,65.625,False,,,,
347,falling,1216.0,149.0,26.7,,hough,1.0,0.8142,0.7315,406.65,9.3434,8.905,65.625,False,,,,
348,falling,489.0,153.0,36.5,,template,0.6488,1.1131,1.0,33198.97,9.6771,727.011,65.625,False,,,,
349,falling,489.0,180.0,36.5,,template,0.6417,1.1131,1.0,1232.96,10.0108,27.0,65.625,False,,,,
350,falling,1225.8,233.1,33.8,,hough,1.0,1.0291,0.9245,33733.24,10.3445,738.711,65.625,False,,,,
351,falling,1211.3,324.3,26.9,,hough,1.0,0.8207,0.7373,4216.96,10.6782,92.345,65.625,False,,,,
352,falling,1221.4,163.7,36.5,,hough,1.0,1.1131,1.0,7348.29,11.0119,160.917,65.625,False,,,,
353,falling,1219.4,316.1,46.8,,hough,1.0,1.4248,1.28,6959.95,11.3456,152.413,65.625,False,,,,
354,falling,1219.8,301.5,35.0,,hough,1.0,1.068,0.9595,666.96,11.6793,14.605,65.625,False,,,,
355,falling,486.0,320.0,36.5,,template,0.6044,1.1131,1.0,33519.63,12.0129,734.033,65.625,False,,,,
356,falling,1273.6,255.9,58.8,,hough,1.0,1.7914,1.6093,36084.68,12.3466,790.204,65.625,False,,,,
357,falling,485.0,374.0,36.5,,template,0.5612,1.1131,1.0,36413.02,12.6803,797.394,65.625,False,,,,
358,spreading,,,,106,contact_width,1.0,,1.4511,,13.014,,65.625,True,538.0,,,
359,spreading,,,,116,contact_width,1.0,,1.588,,13.3477,,65.625,False,543.0,,,
360,spreading,,,,142,contact_width,1.0,,1.9439,,13.6814,,65.625,False,556.0,,,
361,spreading,,,,179,contact_width,1.0,,2.4504,,14.0151,,65.625,False,574.5,,,
362,spreading,,,,200,contact_width,1.0,,2.7379,,14.3488,,65.625,False,585.0,,,
363,spreading,,,,214,contact_width,1.0,,2.9295,,14.6825,,65.625,False,592.0,,,
364,spreading,,,,222,contact_width,1.0,,3.0391,,15.0162,,65.625,False,596.0,,297.0993,
365,spreading,,,,216,contact_width,1.0,,2.9569,,15.3499,,65.625,False,593.0,,,
366,spreading,,,,209,contact_width,1.0,,2.8611,,15.6836,,65.625,False,589.5,,,
367,spreading,,,,197,contact_width,1.0,,2.6968,,16.0173,,65.625,False,583.5,,,
368,spreading,,,,180,contact_width,1.0,,2.4641,,16.351,,65.625,False,575.0,,,
369,spreading,,,,166,contact_width,1.0,,2.2724,,16.6846,,65.625,False,568.0,,,
370,spreading,,,,145,contact_width,1.0,,1.985,,17.0183,,65.625,False,557.5,,,
371,spreading,,,,132,contact_width,1.0,,1.807,,17.352,,65.625,False,551.0,,,
372,spreading,,,,127,contact_width,1.0,,1.7386,,17.6857,,65.625,False,548.5,,,
373,spreading,,,,116,contact_width,1.0,,1.588,,18.0194,,65.625,False,543.0,,,
374,spreading,,,,107,contact_width,1.0,,1.4648,,18.3531,,65.625,False,538.5,,,
375,spreading,,,,101,contact_width,1.0,,1.3826,,18.6868,,65.625,False,535.5,,,
376,spreading,,,,94,contact_width,1.0,,1.2868,,19.0205,,65.625,False,532.0,,,
377,spreading,,,,91,contact_width,1.0,,1.2457,,19.3542,,65.625,False,530.5,,,
378,spreading,,,,91,contact_width,1.0,,1.2457,,19.6879,,65.625,False,530.5,,,
379,spreading,,,,92,contact_width,1.0,,1.2594,,20.0216,,65.625,False,531.0,,,
380,spreading,,,,93,contact_width,1.0,,1.2731,,20.3553,,65.625,False,531.5,,,
381,spreading,,,,91,contact_width,1.0,,1.2457,,20.689,,65.625,False,530.5,,,
382,spreading,,,,86,contact_width,1.0,,1.1773,,21.0227,,65.625,False,528.0,,,
383,spreading,,,,78,contact_width,1.0,,1.0678,,21.3564,,65.625,False,524.0,,,
384,spreading,,,,68,contact_width,1.0,,0.9309,,21.69,,65.625,False,519.0,,,
385,spreading,,,,52,contact_width,1.0,,0.7119,,22.0237,,65.625,False,511.0,,,
386,spreading,,,,44,contact_width,1.0,,0.6023,,22.3574,,65.625,False,507.0,,,
387,spreading,,,,42,contact_width,1.0,,0.575,,22.6911,,65.625,False,506.0,,,
388,spreading,,,,47,contact_width,1.0,,0.6434,,23.0248,,65.625,False,508.5,,,
389,spreading,,,,47,contact_width,1.0,,0.6434,,23.3585,,65.625,False,508.5,,,
390,spreading,,,,42,contact_width,1.0,,0.575,,23.6922,,65.625,False,506.0,,,
391,spreading,,,,0,contact_width,1.0,,,,24.0259,,65.625,False,485.0,,,
392,spreading,,,,0,contact_width,1.0,,,,24.3596,,65.625,False,485.0,,,
393,spreading,,,,0,contact_width,1.0,,,,24.6933,,65.625,False,485.0,,,
394,spreading,,,,0,contact_width,1.0,,,,25.027,,65.625,False,485.0,,,
395,spreading,,,,0,contact_width,1.0,,,,25.3607,,65.625,False,485.0,,,
396,spreading,,,,0,contact_width,1.0,,,,25.6944,,65.625,False,485.0,,,
397,spreading,,,,0,contact_width,1.0,,,,26.0281,,65.625,False,485.0,,,
398,spreading,,,,32,contact_width,1.0,,0.4381,,26.3617,,65.625,False,501.0,,,
399,spreading,,,,38,contact_width,1.0,,0.5202,,26.6954,,65.625,False,504.0,,,
400,spreading,,,,42,contact_width,1.0,,0.575,,27.0291,,65.625,False,506.0,,,
401,spreading,,,,44,contact_width,1.0,,0.6023,,27.3628,,65.625,False,507.0,,,
402,spreading,,,,38,contact_width,1.0,,0.5202,,27.6965,,65.625,False,504.0,,,
403,spreading,,,,32,contact_width,1.0,,0.4381,,28.0302,,65.625,False,501.0,,,
404,spreading,,,,31,contact_width,1.0,,0.4244,,28.3639,,65.625,False,500.5,,,
405,spreading,,,,30,contact_width,1.0,,0.4107,,28.6976,,65.625,False,500.0,,,
406,spreading,,,,31,contact_width,1.0,,0.4244,,29.0313,,65.625,False,500.5,,,
407,spreading,,,,28,contact_width,1.0,,0.3833,,29.365,,65.625,False,499.0,,,
408,spreading,,,,0,contact_width,1.0,,,,29.6987,,65.625,False,485.0,,,
409,spreading,,,,0,contact_width,1.0,,,,30.0324,,65.625,False,485.0,,,
410,spreading,,,,0,contact_width,1.0,,,,30.3661,,65.625,False,485.0,,,
411,spreading,,,,0,contact_width,1.0,,,,30.6998,,65.625,False,485.0,,,
412,spreading,,,,0,contact_width,1.0,,,,31.0334,,65.625,False,485.0,,,
413,spreading,,,,0,contact_width,1.0,,,,31.3671,,65.625,False,485.0,,,
414,spreading,,,,0,contact_width,1.0,,,,31.7008,,65.625,False,485.0,,,
415,spreading,,,,0,contact_width,1.0,,,,32.0345,,65.625,False,485.0,,,
416,spreading,,,,0,contact_width,1.0,,,,32.3682,,65.625,False,485.0,,,
417,spreading,,,,0,contact_width,1.0,,,,32.7019,,65.625,False,485.0,,,
418,spreading,,,,0,contact_width,1.0,,,,33.0356,,65.625,False,485.0,,,
419,rebounding,421.0,322.0,36.5,,template,0.7544,1.1131,1.0,,33.3693,,65.625,True,,285.5,,
420,rebounding,1248.0,44.0,38.0,,hough,1.0,1.1581,1.0404,39841.59,33.703,872.475,65.625,False,,6.0,,
421,rebounding,1217.0,290.8,44.0,,hough,1.0,1.341,1.2047,11358.68,34.0367,248.739,65.625,False,,246.8,,
422,rebounding,1194.1,52.9,41.0,,hough,1.0,1.2495,1.1225,10913.92,34.3704,239.0,65.625,False,,11.9,,
423,rebounding,1193.7,38.5,46.0,,hough,1.0,1.4019,1.2594,657.83,34.7041,14.406,65.625,False,,-7.5,,
424,rebounding,419.0,288.0,36.5,,template,0.6845,1.1131,1.0,37166.11,35.0378,813.886,65.625,False,,251.5,,
425,rebounding,419.0,278.0,36.5,,template,0.7099,1.1131,1.0,456.65,35.3715,10.0,65.625,False,,241.5,,
426,rebounding,418.0,272.0,36.5,,template,0.7421,1.1131,1.0,277.77,35.7052,6.083,65.625,False,,235.5,,
427,rebounding,418.0,264.0,36.5,,template,0.7522,1.1131,1.0,365.32,36.0388,8.0,65.625,False,,227.5,,
428,rebounding,416.0,260.0,36.5,,template,0.7606,1.1131,1.0,204.22,36.3725,4.472,65.625,False,,223.5,,
429,rebounding,416.0,255.0,36.5,,template,0.7583,1.1131,1.0,228.33,36.7062,5.0,65.625,False,,218.5,,
430,rebounding,416.0,251.0,36.5,,template,0.7451,1.1131,1.0,182.66,37.0399,4.0,65.625,False,,214.5,,
431,rebounding,416.0,244.0,36.5,,template,0.7353,1.1131,1.0,319.66,37.3736,7.0,65.625,False,,207.5,,
432,rebounding,415.0,239.0,36.5,,template,0.7389,1.1131,1.0,232.85,37.7073,5.099,65.625,False,,202.5,,
433,rebounding,415.0,229.0,36.5,,template,0.7431,1.1131,1.0,456.65,38.041,10.0,65.625,False,,192.5,,
434,rebounding,415.0,222.0,36.5,,template,0.7383,1.1131,1.0,319.66,38.3747,7.0,65.625,False,,185.5,,
435,rebounding,415.0,215.0,36.5,,template,0.7197,1.1131,1.0,319.66,38.7084,7.0,65.625,False,,178.5,,
436,rebounding,414.0,207.0,36.5,,template,0.7267,1.1131,1.0,368.16,39.0421,8.062,65.625,False,,170.5,,
437,rebounding,414.0,201.0,36.5,,template,0.7467,1.1131,1.0,273.99,39.3758,6.0,65.625,False,,164.5,,
438,rebounding,412.0,199.0,36.5,,template,0.7557,1.1131,1.0,129.16,39.7095,2.828,65.625,False,,162.5,,
439,rebounding,412.0,195.0,36.5,,template,0.7502,1.1131,1.0,182.66,40.0432,4.0,65.625,False,,158.5,,
440,rebounding,412.0,191.0,36.5,,template,0.7519,1.1131,1.0,182.66,40.3769,4.0,65.625,False,,154.5,,
441,rebounding,411.0,188.0,36.5,,template,0.7456,1.1131,1.0,144.41,40.7105,3.162,65.625,False,,151.5,,
442,rebounding,411.0,183.0,36.5,,template,0.7297,1.1131,1.0,228.33,41.0442,5.0,65.625,False,,146.5,,
443,rebounding,410.0,178.0,36.5,,template,0.7265,1.1131,1.0,232.85,41.3779,5.099,65.625,False,,141.5,,
444,rebounding,411.0,174.0,36.5,,template,0.7173,1.1131,1.0,188.28,41.7116,4.123,65.625,False,,137.5,,
445,rebounding,409.0,168.0,36.5,,template,0.7085,1.1131,1.0,288.81,42.0453,6.325,65.625,False,,131.5,,
446,rebounding,409.0,164.0,36.5,,template,0.709,1.1131,1.0,182.66,42.379,4.0,65.625,False,,127.5,,
447,rebounding,409.0,159.0,36.5,,template,0.6982,1.1131,1.0,228.33,42.7127,5.0,65.625,False,,122.5,,
448,rebounding,408.0,152.0,36.5,,template,0.7066,1.1131,1.0,322.9,43.0464,7.071,65.625,False,,115.5,,
449,rebounding,408.0,145.0,36.5,,template,0.7258,1.1131,1.0,319.66,43.3801,7.0,65.625,False,,108.5,,
