frame,drop_id,cx,cy,area_px,percentage
522,1,587,64,6691,100.0
523,1,587,88,6673,99.73
524,1,586,112,7180,107.31
525,1,586,136,6696,100.07
526,1,586,160,6628,99.06
527,1,585,184,6666,99.63
528,1,585,209,7185,107.38
529,1,584,234,6750,100.88
530,1,584,258,6688,99.96
531,1,583,282,6585,98.42
532,1,583,308,6480,96.85
533,1,582,332,6431,96.11
534,1,582,357,6496,97.09
535,1,582,381,6362,95.08
536,1,581,405,6190,92.51
537,1,581,426,5887,87.98
538,1,581,435,4787,71.54
539,1,582,442,3828,57.21
540,1,583,441,3793,56.69
541,1,582,440,4160,62.17
542,1,581,439,4279,63.95
543,1,580,439,3990,59.63
544,1,582,437,3530,52.76
545,1,579,426,6143,91.81
546,1,579,412,7592,113.47
547,1,579,400,8680,129.73
548,1,579,389,9617,143.73
549,1,579,376,10853,162.2
550,1,578,365,11806,176.45
551,1,577,355,12518,187.09
552,1,577,349,12773,190.9
553,1,577,341,13191,197.15
554,1,576,334,13974,208.85
555,1,575,324,15154,226.48
556,1,574,315,15196,227.11
557,1,576,348,11095,165.82
557,2,561,132,1253,18.73
558,1,576,345,11426,170.77
558,2,561,115,1423,21.27
559,1,576,344,11557,172.72
559,2,560,99,1326,19.82
560,1,575,339,11878,177.52
560,2,559,83,1405,21.0
561,1,574,338,12245,183.01
561,2,558,68,1479,22.1
562,1,573,335,12507,186.92
562,2,558,53,1570,23.46
563,1,568,375,8683,129.77
563,2,583,218,2096,31.33
563,3,556,37,1360,20.33
564,1,566,378,7971,119.13
564,2,584,215,2072,30.97
564,3,556,22,1060,15.84
565,1,564,380,7635,114.11
565,2,585,212,2097,31.34
565,3,554,9,576,8.61
566,1,563,381,7472,111.67
566,2,587,210,2152,32.16
566,3,553,1,56,0.84
567,1,561,381,7420,110.9
567,2,588,209,2100,31.39
568,1,560,383,6963,104.07
568,2,590,206,1985,29.67
569,1,559,384,6740,100.73
569,2,591,204,1931,28.86
570,1,558,385,6551,97.91
570,2,592,203,1936,28.93
571,1,557,387,6248,93.38
571,2,594,200,1837,27.45
572,1,556,387,6027,90.08
572,2,595,198,1901,28.41
573,1,555,388,5791,86.55
573,2,596,197,1893,28.29
574,1,553,387,5718,85.46
574,2,597,195,1915,28.62
575,1,551,387,5080,75.92
575,2,599,193,1616,24.15
576,1,550,390,5545,82.87
576,2,600,191,1832,27.38
577,1,549,392,5565,83.17
577,2,601,191,1892,28.28
578,1,547,394,5619,83.98
578,2,602,189,1945,29.07
579,1,545,397,5265,78.69
580,1,544,400,5499,82.19
581,1,542,402,5622,84.02
582,1,541,403,5668,84.71
583,1,540,406,5609,83.83
584,1,538,408,5645,84.37
585,1,537,411,5311,79.38
586,1,536,413,5092,76.1
587,1,534,415,4833,72.23
588,1,533,417,4636,69.29
589,1,532,419,4668,69.77
590,1,531,420,4557,68.11
591,1,530,421,4635,69.27
592,1,529,421,4729,70.68
593,1,528,421,4833,72.23
594,1,528,421,4992,74.61
595,1,527,420,5189,77.55
596,1,526,419,5147,76.92
597,1,525,417,5133,76.71
598,1,525,415,5262,78.64
599,1,525,414,5471,81.77
600,1,524,412,5671,84.76
601,1,524,410,5814,86.89
602,1,524,408,6037,90.23
603,1,524,407,6158,92.03
604,1,524,405,6173,92.26
605,1,524,405,6146,91.85
606,1,524,404,6078,90.84
607,1,525,403,6017,89.93
608,1,525,403,5936,88.72
609,1,525,403,5833,87.18
610,1,525,403,5897,88.13
611,1,526,403,5769,86.22
612,1,526,404,5720,85.49
613,1,527,405,5757,86.04
614,1,527,405,5793,86.58
615,1,528,406,5814,86.89
