frame,drop_id,cx,cy,area_px,percentage
79,1,562,53,1774,100.0
80,1,563,76,2058,116.01
81,1,562,100,2061,116.18
82,1,563,125,1981,111.67
83,1,562,150,2042,115.11
84,1,562,174,2092,117.93
85,1,562,199,2024,114.09
86,1,561,224,2007,113.13
87,1,561,249,2000,112.74
88,1,561,274,2022,113.98
89,1,560,298,1989,112.12
90,1,560,323,1954,110.15
91,1,560,348,1954,110.15
92,1,560,374,1894,106.76
93,1,559,398,1998,112.63
94,1,558,419,1809,101.97
95,1,555,438,2259,127.34
96,1,554,438,1294,72.94
322,1,631,4,182,10.26
323,1,630,8,315,17.76
324,1,630,13,242,13.64
