frame,drop_id,cx,cy,area_px,percentage,in_frame
79,1,568,65,9898,100.0,1
80,1,568,88,11083,111.97,1
81,1,567,112,11087,112.01,1
82,1,567,136,11173,112.88,1
83,1,567,160,11162,112.77,1
84,1,566,185,11125,112.4,1
85,1,566,209,11044,111.58,1
86,1,566,233,11007,111.2,1
87,1,565,258,10968,110.81,1
88,1,565,282,10912,110.24,1
89,1,565,306,10801,109.12,1
90,1,565,331,10759,108.7,1
91,1,564,356,10764,108.75,1
92,1,564,379,10524,106.32,1
93,1,563,408,11192,113.07,1
94,1,563,426,10604,107.13,1
95,1,563,438,9794,98.95,1
96,1,563,446,9265,93.6,1
97,1,562,450,9008,91.01,1
98,1,562,450,9471,95.69,1
99,1,562,449,9915,100.17,1
100,1,560,448,10046,101.5,1
101,1,560,447,9993,100.96,1
102,1,559,446,9972,100.75,1
103,1,559,443,9689,97.89,1
104,1,561,438,7963,80.45,1
105,1,560,426,9471,95.69,1
106,1,560,414,10882,109.94,1
107,1,558,403,12208,123.34,1
108,1,557,396,14046,141.91,1
109,1,556,383,14093,142.38,1
110,1,556,370,14541,146.91,1
111,1,556,358,15062,152.17,1
112,1,554,352,15946,161.1,1
113,1,554,346,16480,166.5,1
114,1,554,340,17267,174.45,1
115,1,552,366,15572,157.32,1
115,2,558,121,2230,22.53,1
116,1,552,364,15767,159.29,1
116,2,558,97,2141,21.63,1
117,1,552,361,15903,160.67,1
117,2,558,75,2124,21.46,1
118,1,550,358,15950,161.14,1
118,2,557,53,2185,22.08,1
119,1,549,355,15848,160.11,1
119,2,557,28,2277,23.0,0
120,1,548,353,15830,159.93,1
120,2,557,17,1284,12.97,0
121,1,544,389,12516,126.45,1
121,2,557,5,370,3.74,0
121,3,559,193,2988,30.19,1
122,1,544,387,12360,124.87,1
122,3,560,180,2730,27.58,1
123,1,544,385,11904,120.27,1
123,3,560,169,2522,25.48,1
124,1,544,382,11413,115.31,1
124,3,560,159,2236,22.59,1
125,1,544,381,11167,112.82,1
125,3,561,149,1942,19.62,1
126,1,542,381,10915,110.27,1
126,3,561,140,1751,17.69,1
127,1,542,380,10701,108.11,1
127,3,561,133,1878,18.97,1
128,1,541,378,10479,105.87,1
128,3,562,125,2099,21.21,1
129,1,540,374,10043,101.46,1
129,3,562,117,2196,22.19,1
130,1,540,373,10109,102.13,1
130,3,563,109,2176,21.98,1
130,4,988,8,709,7.16,0
131,1,540,372,10241,103.47,1
131,3,562,102,1999,20.2,1
131,4,989,19,1684,17.01,0
132,1,540,371,10433,105.41,1
132,3,563,95,1845,18.64,1
132,4,990,40,1908,19.28,1
133,1,540,371,10402,105.09,1
133,3,563,88,1782,18.0,1
133,4,991,62,1935,19.55,1
134,1,538,364,9474,95.72,1
134,3,564,80,1882,19.01,1
134,4,992,84,1969,19.89,1
134,5,562,447,720,7.27,1
135,1,537,363,9363,94.59,1
135,3,564,72,1941,19.61,1
135,4,992,107,2016,20.37,1
135,5,560,451,550,5.56,1
136,1,536,363,9378,94.75,1
136,3,564,65,2015,20.36,1
136,4,993,130,2038,20.59,1
136,5,558,451,598,6.04,1
137,1,535,364,9355,94.51,1
137,3,565,58,2000,20.21,1
137,4,994,152,2024,20.45,1
137,5,557,450,638,6.45,1
138,1,533,365,9306,94.02,1
138,3,565,51,1911,19.31,1
138,4,995,175,2029,20.5,1
138,5,559,452,535,5.41,1
139,1,533,366,9319,94.15,1
139,3,565,44,1840,18.59,1
139,4,996,198,2054,20.75,1
139,5,561,451,616,6.22,1
140,1,533,367,9315,94.11,1
140,3,566,37,1893,19.13,1
140,4,997,221,2054,20.75,1
140,5,561,451,620,6.26,1
141,1,533,367,9345,94.41,1
141,3,566,31,1996,20.17,1
141,4,998,244,2072,20.93,1
141,5,559,452,541,5.47,1
142,1,533,367,9413,95.1,1
142,3,567,23,1948,19.68,0
142,4,999,267,2056,20.77,1
142,5,558,450,638,6.45,1
143,1,533,367,9389,94.86,1
143,3,567,20,1683,17.0,0
143,4,999,290,2061,20.82,1
143,5,559,451,579,5.85,1
144,1,533,367,9330,94.26,1
144,3,566,17,1289,13.02,0
144,4,1000,313,2035,20.56,1
144,5,560,451,580,5.86,1
145,1,532,368,9190,92.85,1
145,3,566,13,1067,10.78,0
145,4,1001,336,2040,20.61,1
145,5,561,451,631,6.38,1
146,1,531,368,9102,91.96,1
146,3,567,9,781,7.89,0
146,4,1002,359,2056,20.77,1
146,5,560,452,565,5.71,1
147,1,530,370,9033,91.26,1
147,3,570,6,524,5.29,0
147,4,1003,382,2034,20.55,1
147,5,558,451,618,6.24,1
148,1,529,371,8975,90.67,1
148,3,571,4,310,3.13,0
148,4,1004,405,1989,20.09,1
148,5,558,451,608,6.14,1
149,1,528,372,8851,89.42,1
149,4,1004,427,1798,18.17,1
149,5,560,451,560,5.66,1
149,6,994,464,153,1.55,1
150,1,528,374,8911,90.03,1
150,4,1001,446,1686,17.03,1
150,5,561,451,645,6.52,1
151,1,528,377,9148,92.42,1
151,4,1000,449,1603,16.2,1
151,5,560,451,576,5.82,1
152,1,530,382,9878,99.8,1
152,4,1002,447,1688,17.05,1
153,1,530,384,9939,100.41,1
153,4,1005,435,2234,22.57,1
154,1,528,380,9250,93.45,1
154,4,1006,426,2584,26.11,1
154,7,560,452,566,5.72,1
155,1,527,381,9216,93.11,1
155,4,1008,418,2687,27.15,1
155,7,561,451,631,6.38,1
156,1,527,382,9164,92.58,1
156,4,1008,413,2807,28.36,1
156,7,560,451,589,5.95,1
157,1,526,383,9158,92.52,1
157,4,1009,408,2812,28.41,1
157,7,559,451,596,6.02,1
158,1,525,385,9162,92.56,1
158,4,1010,403,2693,27.21,1
158,7,558,451,615,6.21,1
159,1,523,387,9137,92.31,1
159,4,1010,399,2564,25.9,1
159,7,559,452,568,5.74,1
160,1,523,390,9092,91.86,1
160,4,1011,394,2387,24.12,1
160,7,560,451,626,6.32,1
161,1,523,392,9090,91.84,1
161,4,1012,389,2193,22.16,1
161,7,560,451,592,5.98,1
161,8,516,469,219,2.21,1
162,1,525,398,9774,98.75,1
162,4,1012,383,1906,19.26,1
162,8,517,468,331,3.34,1
163,1,525,403,10383,104.9,1
163,4,1013,379,1747,17.65,1
164,1,525,405,10507,106.15,1
164,4,1014,376,1835,18.54,1
165,1,524,408,10649,107.59,1
165,4,1015,371,2104,21.26,1
166,1,523,409,10537,106.46,1
166,4,1015,368,2218,22.41,1
167,1,523,411,10483,105.91,1
167,4,1016,365,2195,22.18,1
168,1,522,414,10416,105.23,1
168,4,1016,362,2076,20.97,1
169,1,522,415,10190,102.95,1
169,4,1017,358,1878,18.97,1
170,1,521,417,10048,101.52,1
170,4,1018,355,1795,18.13,1
171,1,521,420,10051,101.55,1
171,4,1018,351,1850,18.69,1
172,1,521,421,9889,99.91,1
172,4,1019,348,2026,20.47,1
173,1,520,423,10072,101.76,1
173,4,1020,345,2141,21.63,1
174,1,520,424,10023,101.26,1
174,4,1020,342,2133,21.55,1
175,1,520,427,9927,100.29,1
175,4,1021,339,2058,20.79,1
176,1,520,427,9640,97.39,1
176,4,1022,336,1907,19.27,1
177,1,521,427,9536,96.34,1
177,4,1023,334,1840,18.59,1
178,1,521,427,9732,98.32,1
178,4,1023,331,1866,18.85,1
179,1,520,427,9963,100.66,1
179,4,1024,328,2001,20.22,1
180,1,520,426,10103,102.07,1
180,4,1025,325,2072,20.93,1
181,1,520,426,10199,103.04,1
181,4,1025,323,2080,21.01,1
182,1,520,425,10127,102.31,1
182,4,1026,320,2006,20.27,1
183,1,520,424,10130,102.34,1
183,4,1027,318,1924,19.44,1
184,1,520,423,10196,103.01,1
184,4,1027,316,1902,19.22,1
185,1,520,421,10325,104.31,1
