frame,drop_id,cx,cy,area_px,percentage,in_frame
339,3,395,428,1212,18.47,1
340,1,702,428,4522,68.92,1
340,3,395,429,1205,18.36,1
341,1,702,427,4581,69.82,1
341,3,395,430,1150,17.53,1
342,1,702,427,4586,69.89,1
342,3,395,433,1110,16.92,1
343,1,703,427,4520,68.89,1
343,3,394,433,1178,17.95,1
344,1,702,427,4423,67.41,1
344,3,394,432,1251,19.07,1
345,1,702,428,4288,65.35,1
345,3,394,429,1184,18.04,1
346,1,701,428,4225,64.39,1
346,3,395,429,1186,18.08,1
347,1,701,429,4137,63.05,1
347,3,394,431,1142,17.4,1
348,1,700,429,4085,62.26,1
348,3,394,433,1196,18.23,1
349,1,700,429,4057,61.83,1
349,3,394,433,1171,17.85,1
350,1,700,429,4065,61.95,1
350,3,394,431,1132,17.25,1
351,1,700,429,4102,62.52,1
351,3,395,429,1188,18.11,1
352,1,701,429,4153,63.29,1
352,3,395,429,1179,17.97,1
353,1,701,428,4285,65.31,1
353,3,395,431,1159,17.66,1
354,1,702,428,4368,66.57,1
354,3,395,433,1179,17.97,1
355,1,702,428,4471,68.14,1
355,3,394,433,1206,18.38,1
356,1,702,427,4473,68.17,1
356,3,394,432,1262,19.23,1
357,1,702,427,4498,68.55,1
357,3,394,429,1184,18.04,1
358,1,702,427,4467,68.08,1
358,3,395,429,1179,17.97,1
359,1,702,428,4396,67.0,1
359,3,395,431,1134,17.28,1
360,1,702,428,4334,66.05,1
360,3,394,433,1203,18.33,1
361,1,702,428,4266,65.02,1
361,3,394,433,1192,18.17,1
362,1,702,428,4206,64.1,1
362,3,395,431,1160,17.68,1
363,1,702,429,4164,63.46,1
363,3,394,429,1182,18.01,1
364,1,702,429,4131,62.96,1
364,3,395,429,1184,18.04,1
365,1,701,429,4171,63.57,1
365,3,395,431,1179,17.97,1
366,1,701,429,4202,64.04,1
366,3,395,432,1105,16.84,1
367,1,701,428,4267,65.03,1
367,3,394,433,1201,18.3,1
368,1,702,428,4343,66.19,1
368,3,394,432,1272,19.39,1
369,1,702,428,4430,67.52,1
369,3,394,429,1197,18.24,1
370,1,702,428,4459,67.96,1
370,3,395,429,1183,18.03,1
371,1,703,427,4491,68.44,1
371,3,395,431,1152,17.56,1
372,1,703,427,4485,68.35,1
372,3,395,432,1087,16.57,1
373,1,703,427,4441,67.68,1
373,3,394,432,1087,16.57,1
374,1,703,428,4414,67.27,1
374,3,395,431,1174,17.89,1
375,1,702,428,4351,66.31,1
375,3,394,429,1176,17.92,1
376,1,702,428,4271,65.09,1
376,3,394,429,1173,17.88,1
377,1,701,429,4216,64.25,1
377,3,394,431,1140,17.37,1
378,1,701,429,4182,63.74,1
378,3,394,433,1214,18.5,1
379,1,701,429,4123,62.84,1
379,3,395,433,1210,18.44,1
380,1,701,429,4137,63.05,1
380,3,395,431,1160,17.68,1
381,1,701,429,4172,63.58,1
381,3,394,429,1190,18.14,1
382,1,701,428,4197,63.96,1
382,3,395,430,1150,17.53,1
383,1,701,428,4241,64.63,1
383,3,395,431,1153,17.57,1
384,1,702,428,4315,65.76,1
384,3,395,432,1098,16.73,1
