frame,drop_id,cx,cy,area_px,percentage,in_frame
1919,1,889,410,5345,89.22,1
1920,1,889,410,5342,89.17,1
1921,1,889,410,5304,88.54,1
1922,1,889,410,5284,88.21,1
1923,1,889,410,5213,87.02,1
1924,1,889,411,5178,86.44,1
1925,1,889,412,5162,86.17,1
1926,1,889,413,5046,84.23,1
1927,1,889,414,5023,83.85,1
1928,1,888,415,4951,82.65,1
1929,1,888,417,4846,80.89,1
1930,1,888,418,4756,79.39,1
1931,1,888,419,4659,77.77,1
1932,1,887,420,4595,76.7,1
1933,1,887,420,4539,75.77,1
1934,1,887,420,4447,74.23,1
1935,1,887,420,4473,74.67,1
1936,1,887,420,4501,75.14,1
1937,1,887,419,4514,75.35,1
1938,1,887,418,4570,76.29,1
1939,1,887,417,4637,77.41,1
1940,1,887,416,4774,79.69,1
1941,1,887,415,4890,81.63,1
1942,1,887,414,4981,83.15,1
1943,1,887,413,5150,85.97,1
1944,1,887,412,5237,87.42,1
1945,1,888,411,5353,89.36,1
1946,1,888,411,5373,89.69,1
1947,1,888,411,5419,90.46,1
1948,1,888,410,5388,89.94,1
1949,1,888,411,5350,89.31,1
1950,1,888,411,5266,87.91,1
1951,1,888,412,5181,86.49,1
1952,1,888,413,5074,84.7,1
1953,1,888,414,4980,83.13,1
1954,1,888,415,4863,81.18,1
1955,1,888,416,4792,79.99,1
1956,1,888,417,4688,78.26,1
1957,1,888,418,4608,76.92,1
1958,1,888,419,4552,75.99,1
1959,1,888,420,4555,76.04,1
1960,1,888,420,4509,75.27,1
1961,1,888,420,4516,75.39,1
1962,1,888,420,4568,76.25,1
1963,1,888,419,4611,76.97,1
1964,1,888,418,4712,78.66,1
1965,1,888,417,4791,79.98,1
1966,1,889,416,4845,80.88,1
1967,1,889,415,4944,82.53,1
1968,1,889,414,5004,83.53,1
1969,1,889,413,5058,84.43,1
1970,1,889,412,5117,85.42,1
1971,1,889,411,5185,86.55,1
1972,1,889,411,5192,86.67,1
1973,1,889,410,5212,87.0,1
1974,1,889,411,5245,87.56,1
1975,1,889,411,5286,88.24,1
1976,1,889,412,5254,87.71,1
1977,1,889,412,5226,87.24,1
1978,1,889,413,5180,86.47,1
1979,1,889,414,5068,84.6,1
1980,1,889,415,4955,82.71,1
1981,1,889,416,4867,81.25,1
1982,1,888,417,4751,79.31,1
1983,1,888,418,4616,77.06,1
1984,1,888,419,4525,75.54,1
1985,1,888,419,4462,74.48,1
1986,1,888,420,4437,74.07,1
1987,1,888,420,4429,73.93,1
1988,1,888,420,4450,74.28,1
1989,1,888,419,4523,75.5,1
1990,1,888,418,4579,76.44,1
1991,1,888,417,4725,78.87,1
1992,1,888,416,4831,80.64,1
1993,1,888,415,4945,82.55,1
1994,1,888,414,5055,84.38,1
1995,1,888,413,5138,85.77,1
1996,1,888,413,5210,86.97,1
1997,1,888,412,5230,87.3,1
1998,1,888,411,5235,87.39,1
1999,1,888,411,5231,87.32,1
2000,1,888,411,5211,86.99,1
2001,1,888,411,5164,86.2,1
2002,1,888,412,5157,86.09,1
2003,1,888,412,5062,84.5,1
2004,1,888,413,5002,83.5,1
2005,1,888,414,4975,83.05,1
2006,1,888,415,4905,81.88,1
2007,1,887,416,4873,81.35,1
2008,1,887,417,4796,80.06,1
2009,1,887,418,4721,78.81,1
2010,1,887,419,4653,77.67,1
