frame,drop_id,cx,cy,area_px,percentage,in_frame
527,1,566,444,3350,351.89,1
527,2,371,389,13410,1408.61,1
527,3,548,314,356,37.39,1
527,4,930,444,2680,281.51,1
527,7,952,296,675,70.9,1
528,1,551,441,2533,266.07,1
528,2,371,387,13498,1417.86,1
528,3,548,312,358,37.61,1
528,4,930,441,2979,312.92,1
528,7,953,289,718,75.42,1
528,9,606,452,878,92.23,1
529,1,551,442,2590,272.06,1
529,2,372,386,13441,1411.87,1
529,3,548,310,356,37.39,1
529,4,930,440,3075,323.0,1
529,7,954,283,729,76.58,1
529,9,606,450,737,77.42,1
529,10,695,13,849,89.18,0
530,1,565,446,3683,386.87,1
530,2,372,386,13528,1421.01,1
530,3,547,308,355,37.29,1
530,4,930,441,3059,321.32,1
530,7,955,277,688,72.27,1
530,10,695,36,1049,110.19,1
531,1,566,448,3338,350.63,1
531,2,370,409,11294,1186.34,1
531,3,547,305,357,37.5,1
531,4,930,443,2831,297.37,1
531,7,955,271,688,72.27,1
531,10,696,61,1048,110.08,1
531,11,388,239,1776,186.55,1
532,1,565,449,2847,299.05,1
532,2,370,410,10973,1152.63,1
532,3,547,304,355,37.29,1
532,4,931,447,2549,267.75,1
532,7,956,265,705,74.05,1
532,10,696,87,1079,113.34,1
532,11,389,232,1753,184.14,1
533,1,569,449,2881,302.63,1
533,2,370,411,10509,1103.89,1
533,3,547,302,359,37.71,1
533,4,932,449,2192,230.25,1
533,7,957,260,702,73.74,1
533,10,697,112,1123,117.96,1
533,11,390,226,1783,187.29,1
534,1,570,448,2701,283.72,1
534,2,370,414,10547,1107.88,1
534,3,547,300,359,37.71,1
534,4,934,450,2144,225.21,1
534,7,959,254,693,72.79,1
534,10,698,138,1119,117.54,1
534,11,392,218,1876,197.06,1
535,1,552,446,1843,193.59,1
535,2,370,417,10369,1089.18,1
535,3,547,298,361,37.92,1
535,4,935,449,2322,243.91,1
535,7,959,248,700,73.53,1
535,10,699,163,1131,118.8,1
535,11,393,211,1945,204.31,1
535,12,606,451,872,91.6,1
536,1,552,446,1929,202.63,1
536,2,371,420,10261,1077.84,1
536,3,547,297,357,37.5,1
536,4,936,447,2500,262.61,1
536,7,960,242,697,73.21,1
536,10,699,189,1132,118.91,1
536,11,394,205,1917,201.37,1
536,12,606,452,871,91.49,1
537,1,570,447,2937,308.51,1
537,2,371,423,10015,1052.0,1
537,3,547,295,358,37.61,1
537,4,937,444,2736,287.39,1
537,7,962,237,677,71.11,1
537,10,700,214,1130,118.7,1
537,11,395,199,1889,198.42,1
537,13,695,6,258,27.1,0
538,1,567,448,3316,348.32,1
538,2,372,425,9446,992.23,1
538,3,546,294,356,37.39,1
538,4,937,443,2835,297.79,1
538,7,962,232,678,71.22,1
538,10,701,240,1150,120.8,1
538,11,397,192,1815,190.65,1
538,13,695,25,399,41.91,1
