frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
424,falling,104.2,321.8,104.8,,hough,1.0,3.1745,1.6117,,0.0,,66.0,True
425,falling,387.0,337.0,65.0,,template,0.3898,1.9697,1.0,12859.22,0.3337,283.208,66.0,False
426,falling,382.0,330.0,65.0,,template,0.396,1.9697,1.0,390.59,0.6674,8.602,66.0,False
427,falling,389.0,336.0,65.0,,template,0.3703,1.9697,1.0,418.62,1.0011,9.22,66.0,False
428,falling,387.0,328.0,65.0,,template,0.3872,1.9697,1.0,374.42,1.3348,8.246,66.0,False
429,falling,381.0,333.0,65.0,,template,0.3861,1.9697,1.0,354.63,1.6685,7.81,66.0,False
430,falling,385.0,337.0,65.0,,template,0.3993,1.9697,1.0,256.85,2.0022,5.657,66.0,False
431,falling,108.3,339.6,103.4,,hough,1.0,3.1321,1.5901,12564.27,2.3359,276.712,66.0,False
432,falling,387.0,335.0,65.0,,template,0.3769,1.9697,1.0,12656.25,2.6695,278.738,66.0,False
433,falling,389.0,331.0,65.0,,template,0.4008,1.9697,1.0,203.06,3.0032,4.472,66.0,False
434,falling,389.0,331.0,65.0,,template,0.3981,1.9697,1.0,0.0,3.3369,0.0,66.0,False
435,falling,388.0,336.0,65.0,,template,0.3916,1.9697,1.0,231.52,3.6706,5.099,66.0,False
436,falling,387.0,340.0,65.0,,template,0.3766,1.9697,1.0,187.21,4.0043,4.123,66.0,False
437,falling,107.9,328.9,104.6,,hough,1.0,3.1694,1.6091,12682.71,4.338,279.321,66.0,False
438,falling,389.0,335.0,65.0,,template,0.3873,1.9697,1.0,12766.51,4.6717,281.166,66.0,False
439,falling,105.7,298.9,103.7,,hough,1.0,3.1412,1.5947,12967.41,5.0054,285.591,66.0,False
440,falling,387.0,334.0,65.0,,template,0.3852,1.9697,1.0,12871.63,5.3391,283.481,66.0,False
441,falling,387.0,337.0,65.0,,template,0.3914,1.9697,1.0,136.22,5.6728,3.0,66.0,False
442,falling,520.0,135.0,65.0,,template,0.6771,1.9697,1.0,10981.48,6.0065,241.853,66.0,False
443,falling,520.0,149.0,65.0,,template,0.8004,1.9697,1.0,635.68,6.3402,14.0,66.0,False
444,falling,106.8,308.6,103.9,,hough,1.0,3.1473,1.5979,20112.48,6.6739,442.952,66.0,False
445,falling,520.0,197.0,65.0,,template,0.7992,1.9697,1.0,19433.83,7.0076,428.006,66.0,False
446,falling,520.0,221.0,65.0,,template,0.8129,1.9697,1.0,1089.73,7.3412,24.0,66.0,False
447,falling,520.0,244.0,65.0,,template,0.8012,1.9697,1.0,1044.33,7.6749,23.0,66.0,False
448,falling,106.3,295.0,104.1,,hough,1.0,3.156,1.6023,18926.48,8.0086,416.832,66.0,False
449,falling,520.0,293.0,65.0,,template,0.8155,1.9697,1.0,18784.5,8.3423,413.705,66.0,False
450,falling,520.0,319.0,65.0,,template,0.8118,1.9697,1.0,1180.54,8.676,26.0,66.0,False
451,falling,520.0,344.0,65.0,,template,0.8216,1.9697,1.0,1135.14,9.0097,25.0,66.0,False
452,spreading,,,,75,contact_width,1.0,,0.5769,,9.3434,,66.0,True
453,spreading,,,,109,contact_width,1.0,,0.8385,,9.6771,,66.0,False
454,spreading,,,,118,contact_width,1.0,,0.9077,,10.0108,,66.0,False
455,spreading,,,,173,contact_width,1.0,,1.3308,,10.3445,,66.0,False
