frame,slice,phase,area,mean,min,max,X,Y,major,minor,angle,circ,feret,feret_x,feret_y,feret_angle,min_feret,AR,roundness,solidity,length,D_px,D_mm,beta,time_ms,Y_dist_px,dist_travelled_px,velocity_px_s,px_per_mm,velocity_mm_s
143,1,falling,2377.5,99.184,3,134,1208.9,317.1,132.725,31.902,7.6,0.136,116.2,1187.0,368.0,7.6,31.902,4.16,0.172,0.753,0,65.07,0.9915,0.9853,0.0,119.9,,,65.625,
145,2,falling,2632.0,103.556,3,137,1211.5,287.7,136.178,35.343,5.2,0.135,124.9,1208.0,223.0,5.2,35.343,3.853,0.181,0.699,0,69.375,1.0571,1.0505,0.6674,149.3,29.515,88448.79,65.625,1347.79
146,3,falling,2367.5,104.251,3,136,1196.2,339.9,117.098,47.661,22.0,0.1,134.8,1165.0,403.0,22.0,47.661,2.457,0.22,0.653,0,74.706,1.1384,1.1312,1.0011,97.1,54.396,163012.25,65.625,2484.0
147,4,falling,2138.0,106.073,3,138,1215.7,245.0,128.362,28.355,2.8,0.124,112.5,1201.0,302.0,2.8,28.355,4.527,0.165,0.766,0,60.33,0.9193,0.9135,1.3348,192.0,96.883,290334.87,65.625,4424.15
148,5,falling,1984.5,106.022,3,137,1215.6,218.8,131.787,26.479,0.3,0.12,108.0,1206.0,272.0,0.3,26.479,4.977,0.145,0.791,0,59.073,0.9002,0.8945,1.6685,218.2,26.2,78515.85,65.625,1196.43
150,6,falling,5239.0,81.858,3,136,121.2,190.8,183.25,52.869,5.7,0.155,146.9,153.0,121.0,5.7,52.869,3.466,0.199,0.77,0,98.429,1.4999,1.4904,2.3359,246.2,1094.758,3280734.47,65.625,49992.14
153,7,falling,7332.5,14.984,3,86,1274.9,118.1,132.615,130.385,174.4,0.691,134.0,1276.0,185.0,174.4,130.385,1.017,0.531,0.991,0,131.495,2.0037,1.9911,3.3369,318.9,1155.988,3464227.04,65.625,52788.22
156,8,falling,2311.0,96.87,7,133,1195.6,356.3,109.677,40.09,24.4,0.183,115.3,1159.0,405.0,24.4,40.09,2.736,0.245,0.709,0,66.309,1.0104,1.0041,4.338,80.7,251.053,752347.94,65.625,11464.35
159,9,falling,1690.0,104.206,7,135,1204.3,96.4,118.265,24.521,170.6,0.16,102.3,1204.0,154.0,170.6,24.521,4.823,0.154,0.796,0,53.852,0.8206,0.8154,5.3391,340.6,260.046,779295.86,65.625,11874.98
163,10,falling,4580.5,104.648,3,136,1219.7,181.7,267.708,38.675,178.2,0.147,166.3,1204.0,267.0,178.2,38.675,6.922,0.081,0.765,0,101.752,1.5505,1.5408,6.6739,255.3,86.679,259756.74,65.625,3958.2
164,11,falling,3012.0,97.035,3,133,1238.1,421.2,179.259,142.523,34.7,0.094,139.0,1201.0,316.0,34.7,142.523,1.258,0.119,0.54,0,159.839,2.4356,2.4203,7.0076,15.8,240.206,719840.59,65.625,10969.0
165,12,falling,3933.0,102.55,3,137,1220.7,170.6,207.004,38.474,177.1,0.16,142.6,1211.0,246.0,177.1,38.474,5.38,0.117,0.812,0,89.242,1.3599,1.3513,7.3412,266.4,251.203,752797.76,65.625,11471.2
166,13,falling,3991.0,105.233,3,137,1220.6,174.0,192.313,37.095,178.1,0.137,156.2,1209.0,255.0,178.1,37.095,5.184,0.137,0.824,0,84.462,1.287,1.279,7.6749,263.0,3.401,10193.41,65.625,155.33
170,14,falling,1917.5,104.026,3,142,1216.0,177.9,131.023,27.374,178.8,0.113,107.2,1207.0,232.0,178.8,27.374,4.786,0.142,0.745,0,59.889,0.9126,0.9069,9.0097,259.1,6.031,18072.76,65.625,275.39
171,15,falling,4353.0,100.026,3,138,1218.5,267.3,228.35,41.64,5.0,0.165,151.0,1189.0,339.0,5.0,41.64,5.484,0.106,0.76,0,97.512,1.4859,1.4766,9.3434,169.7,89.435,268015.66,65.625,4084.05
172,16,falling,2562.5,102.438,3,137,1210.2,302.0,127.471,34.214,6.8,0.108,127.1,1205.0,238.0,6.8,34.214,3.726,0.201,0.731,0,66.04,1.0063,1.0,9.6771,135.0,35.679,106921.17,65.625,1629.27
174,17,falling,3945.0,102.238,3,139,1221.2,184.3,230.497,37.201,178.5,0.14,147.0,1203.0,261.0,178.5,37.201,6.196,0.095,0.805,0,92.6,1.411,1.4022,10.3445,252.7,118.213,354256.46,65.625,5398.19
177,18,falling,2239.5,109.038,3,139,1208.5,283.2,129.365,33.252,6.8,0.085,139.0,1189.0,351.0,6.8,33.252,3.89,0.17,0.679,0,65.587,0.9994,0.9931,11.3456,153.8,99.712,298813.84,65.625,4553.35
178,19,falling,2346.0,108.322,3,139,1214.5,169.8,143.012,29.317,177.0,0.11,126.5,1208.0,233.0,177.0,29.317,4.878,0.146,0.76,0,64.751,0.9867,0.9805,11.6793,267.2,113.559,340308.66,65.625,5185.66
179,20,falling,3269.5,101.432,3,137,1216.1,270.7,167.025,36.808,4.4,0.148,129.7,1196.0,332.0,4.4,36.808,4.538,0.149,0.777,0,78.408,1.1948,1.1873,12.0129,166.3,100.913,302411.75,65.625,4608.18
181,1,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,12.6803,0,,,65.625,
182,2,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,13.014,0,,,65.625,
183,3,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,13.3477,0,,,65.625,
184,4,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,13.6814,0,,,65.625,
185,5,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,14.0151,0,,,65.625,
186,6,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,14.3488,0,,,65.625,
187,7,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,14.6825,0,,,65.625,
188,8,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,15.0162,0,,,65.625,
189,9,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,15.3499,0,,,65.625,
190,10,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,15.6836,0,,,65.625,
191,11,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,16.0173,0,,,65.625,
192,12,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,16.351,0,,,65.625,
193,13,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,16.6846,0,,,65.625,
194,14,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,17.0183,0,,,65.625,
195,15,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,17.352,0,,,65.625,
196,16,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,17.6857,0,,,65.625,
197,17,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,18.0194,0,,,65.625,
198,18,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,18.3531,0,,,65.625,
199,19,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,18.6868,0,,,65.625,
200,20,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,19.0205,0,,,65.625,
201,21,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,19.3542,0,,,65.625,
202,22,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,19.6879,0,,,65.625,
203,23,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,20.0216,0,,,65.625,
204,24,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,20.3553,0,,,65.625,
205,25,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,20.689,0,,,65.625,
206,26,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,21.0227,0,,,65.625,
207,27,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,21.3564,0,,,65.625,
208,28,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,21.69,0,,,65.625,
209,29,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,22.0237,0,,,65.625,
210,30,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,22.3574,0,,,65.625,
211,31,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,22.6911,0,,,65.625,
212,32,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,23.0248,0,,,65.625,
213,33,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,23.3585,0,,,65.625,
214,34,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,23.6922,0,,,65.625,
215,35,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,24.0259,0,,,65.625,
216,36,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,24.3596,0,,,65.625,
217,37,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,24.6933,0,,,65.625,
218,38,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,25.027,0,,,65.625,
219,39,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,25.3607,0,,,65.625,
220,40,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,25.6944,0,,,65.625,
221,41,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,26.0281,0,,,65.625,
222,42,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,26.3617,0,,,65.625,
223,43,spreading,,,,,,437,,,,,,,,,,,0.0,,0,,,,26.6954,0,,,65.625,
