frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
67,falling,1197.0,326.3,35.8,,hough,1.0,1.0912,0.91,,0.0,,65.625,True
68,falling,1211.4,261.4,37.9,,hough,1.0,1.1551,0.9633,3035.73,0.3337,66.478,65.625,False
69,falling,387.0,331.0,39.3,,template,0.3859,1.1992,1.0,37780.16,0.6674,827.333,65.625,False
70,falling,390.0,332.0,39.3,,template,0.3739,1.1992,1.0,144.41,1.0011,3.162,65.625,False
71,falling,390.0,329.0,39.3,,template,0.372,1.1992,1.0,137.0,1.3348,3.0,65.625,False
72,falling,390.0,330.0,39.3,,template,0.3723,1.1992,1.0,45.67,1.6685,1.0,65.625,False
73,falling,390.0,327.0,39.3,,template,0.3694,1.1992,1.0,137.0,2.0022,3.0,65.625,False
74,falling,390.0,330.0,39.3,,template,0.3736,1.1992,1.0,137.0,2.3359,3.0,65.625,False
75,falling,387.0,332.0,39.3,,template,0.363,1.1992,1.0,164.65,2.6695,3.606,65.625,False
76,falling,387.0,330.0,39.3,,template,0.3507,1.1992,1.0,91.33,3.0032,2.0,65.625,False
77,falling,387.0,330.0,39.3,,template,0.3515,1.1992,1.0,0.0,3.3369,0.0,65.625,False
78,falling,390.0,329.0,39.3,,template,0.3637,1.1992,1.0,144.41,3.6706,3.162,65.625,False
79,falling,387.0,331.0,39.3,,template,0.3552,1.1992,1.0,164.65,4.0043,3.606,65.625,False
80,falling,1214.7,189.2,48.7,,hough,1.0,1.4827,1.2364,38347.59,4.338,839.759,65.625,False
81,falling,387.0,330.0,39.3,,template,0.366,1.1992,1.0,38339.9,4.6717,839.59,65.625,False
82,falling,387.0,329.0,39.3,,template,0.3607,1.1992,1.0,45.67,5.0054,1.0,65.625,False
83,falling,1205.1,105.2,41.1,,hough,1.0,1.2538,1.0455,38731.2,5.3391,848.159,65.625,False
84,falling,389.0,329.0,39.3,,template,0.3618,1.1992,1.0,38643.12,5.6728,846.23,65.625,False
85,falling,387.0,331.0,39.3,,template,0.3604,1.1992,1.0,129.16,6.0065,2.828,65.625,False
86,falling,387.0,332.0,39.3,,template,0.3661,1.1992,1.0,45.67,6.3402,1.0,65.625,False
87,falling,593.0,83.0,39.3,,template,0.3785,1.1992,1.0,14757.43,6.6739,323.167,65.625,False
88,falling,1192.4,89.1,39.3,,hough,1.0,1.1992,1.0,27373.03,7.0076,599.431,65.625,False
89,falling,592.0,103.0,39.3,,template,0.7566,1.1992,1.0,27424.62,7.3412,600.561,65.625,False
90,falling,1216.3,178.4,53.8,,hough,1.0,1.6402,1.3678,28715.84,7.6749,628.837,65.625,False
91,falling,593.0,147.0,39.3,,template,0.757,1.1992,1.0,28499.1,8.0086,624.09,65.625,False
92,falling,593.0,173.0,39.3,,template,0.7551,1.1992,1.0,1187.29,8.3423,26.0,65.625,False
93,falling,593.0,194.0,39.3,,template,0.7437,1.1992,1.0,958.97,8.676,21.0,65.625,False
94,falling,1207.5,237.2,31.6,,hough,1.0,0.9637,0.8036,28130.41,9.0097,616.017,65.625,False
95,falling,593.0,243.0,39.3,,template,0.7428,1.1992,1.0,28062.4,9.3434,614.527,65.625,False
96,falling,1192.8,93.8,34.0,,hough,1.0,1.0356,0.8636,28224.55,9.6771,618.078,65.625,False
97,falling,593.0,288.0,39.3,,template,0.7432,1.1992,1.0,28789.74,10.0108,630.455,65.625,False
98,falling,593.0,312.0,39.3,,template,0.7255,1.1992,1.0,1095.96,10.3445,24.0,65.625,False
99,spreading,,,,87,contact_width,1.0,,1.1055,,10.6782,,65.625,True
100,spreading,,,,98,contact_width,1.0,,1.2453,,11.0119,,65.625,False
101,spreading,,,,124,contact_width,1.0,,1.5757,,11.3456,,65.625,False
102,spreading,,,,151,contact_width,1.0,,1.9188,,11.6793,,65.625,False
103,spreading,,,,163,contact_width,1.0,,2.0713,,12.0129,,65.625,False
104,spreading,,,,166,contact_width,1.0,,2.1094,,12.3466,,65.625,False
105,spreading,,,,159,contact_width,1.0,,2.0205,,12.6803,,65.625,False
106,spreading,,,,148,contact_width,1.0,,1.8807,,13.014,,65.625,False
107,spreading,,,,132,contact_width,1.0,,1.6774,,13.3477,,65.625,False
108,spreading,,,,120,contact_width,1.0,,1.5249,,13.6814,,65.625,False
109,spreading,,,,108,contact_width,1.0,,1.3724,,14.0151,,65.625,False
110,spreading,,,,96,contact_width,1.0,,1.2199,,14.3488,,65.625,False
111,spreading,,,,90,contact_width,1.0,,1.1437,,14.6825,,65.625,False
112,spreading,,,,84,contact_width,1.0,,1.0674,,15.0162,,65.625,False
113,spreading,,,,81,contact_width,1.0,,1.0293,,15.3499,,65.625,False
114,spreading,,,,84,contact_width,1.0,,1.0674,,15.6836,,65.625,False
115,spreading,,,,84,contact_width,1.0,,1.0674,,16.0173,,65.625,False
116,spreading,,,,83,contact_width,1.0,,1.0547,,16.351,,65.625,False
117,spreading,,,,76,contact_width,1.0,,0.9658,,16.6846,,65.625,False
118,spreading,,,,68,contact_width,1.0,,0.8641,,17.0183,,65.625,False
119,spreading,,,,52,contact_width,1.0,,0.6608,,17.352,,65.625,False
120,spreading,,,,42,contact_width,1.0,,0.5337,,17.6857,,65.625,False
