frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
143,falling,1208.9,317.1,32.5,,hough,1.0,0.9915,0.9853,,0.0,,65.625,True
144,falling,396.0,336.0,33.0,,template,0.4032,1.0063,1.0,37131.12,0.3337,813.12,65.625,False
145,falling,1211.5,287.7,34.7,,hough,1.0,1.0571,1.0505,37305.08,0.6674,816.929,65.625,False
146,falling,1196.2,339.9,37.4,,hough,1.0,1.1384,1.1312,2484.0,1.0011,54.396,65.625,False
147,falling,1215.7,245.0,30.2,,hough,1.0,0.9193,0.9135,4424.15,1.3348,96.883,65.625,False
148,falling,1215.6,218.8,29.5,,hough,1.0,0.9002,0.8945,1196.43,1.6685,26.2,65.625,False
149,falling,388.0,336.0,33.0,,template,0.3951,1.0063,1.0,38169.44,2.0022,835.857,65.625,False
150,falling,385.0,335.0,33.0,,template,0.3907,1.0063,1.0,144.41,2.3359,3.162,65.625,False
151,falling,388.0,336.0,33.0,,template,0.3986,1.0063,1.0,144.41,2.6695,3.162,65.625,False
152,falling,388.0,336.0,33.0,,template,0.3973,1.0063,1.0,0.0,3.0032,0.0,65.625,False
153,falling,1274.9,118.1,65.7,,hough,1.0,2.0037,1.9911,41704.73,3.3369,913.275,65.625,False
154,falling,388.0,336.0,33.0,,template,0.3969,1.0063,1.0,41704.73,3.6706,913.275,65.625,False
155,falling,396.0,338.0,33.0,,template,0.3901,1.0063,1.0,376.56,4.0043,8.246,65.625,False
156,falling,1195.6,356.3,33.2,,hough,1.0,1.0104,1.0041,36523.31,4.338,799.809,65.625,False
157,falling,387.0,338.0,33.0,,template,0.3816,1.0063,1.0,36934.18,4.6717,808.807,65.625,False
158,falling,388.0,335.0,33.0,,template,0.3805,1.0063,1.0,144.41,5.0054,3.162,65.625,False
159,falling,1204.3,96.4,26.9,,hough,1.0,0.8206,0.8154,38836.09,5.3391,850.456,65.625,False
160,falling,396.0,338.0,33.0,,template,0.387,1.0063,1.0,38524.59,5.6728,843.635,65.625,False
161,falling,388.0,336.0,33.0,,template,0.4026,1.0063,1.0,376.56,6.0065,8.246,65.625,False
162,falling,392.0,337.0,33.0,,template,0.3966,1.0063,1.0,188.28,6.3402,4.123,65.625,False
163,falling,1219.7,181.7,50.9,,hough,1.0,1.5505,1.5408,38456.49,6.6739,842.143,65.625,False
164,falling,1238.1,421.2,79.9,,hough,1.0,2.4356,2.4203,10969.0,7.0076,240.206,65.625,False
165,falling,1220.7,170.6,44.6,,hough,1.0,1.3599,1.3513,11471.2,7.3412,251.203,65.625,False
166,falling,1220.6,174.0,42.2,,hough,1.0,1.287,1.279,155.33,7.6749,3.401,65.625,False
167,falling,388.0,336.0,33.0,,template,0.402,1.0063,1.0,38733.7,8.0086,848.214,65.625,False
168,falling,396.0,336.0,33.0,,template,0.3902,1.0063,1.0,365.32,8.3423,8.0,65.625,False
169,falling,396.0,336.0,33.0,,template,0.399,1.0063,1.0,0.0,8.676,0.0,65.625,False
170,falling,1216.0,177.9,29.9,,hough,1.0,0.9126,0.9069,38134.95,9.0097,835.102,65.625,False
171,falling,1218.5,267.3,48.8,,hough,1.0,1.4859,1.4766,4084.05,9.3434,89.435,65.625,False
172,falling,1210.2,302.0,33.0,,hough,1.0,1.0063,1.0,1629.27,9.6771,35.679,65.625,False
173,falling,396.0,338.0,33.0,,template,0.3926,1.0063,1.0,37216.78,10.0108,814.995,65.625,False
174,falling,1221.2,184.3,46.3,,hough,1.0,1.411,1.4022,38330.84,10.3445,839.392,65.625,False
175,falling,396.0,338.0,33.0,,template,0.4019,1.0063,1.0,38330.84,10.6782,839.392,65.625,False
176,falling,396.0,336.0,33.0,,template,0.4045,1.0063,1.0,91.33,11.0119,2.0,65.625,False
177,falling,1208.5,283.2,32.8,,hough,1.0,0.9994,0.9931,37181.08,11.3456,814.214,65.625,False
178,falling,1214.5,169.8,32.4,,hough,1.0,0.9867,0.9805,5185.66,11.6793,113.559,65.625,False
179,falling,1216.1,270.7,39.2,,hough,1.0,1.1948,1.1873,4608.18,12.0129,100.913,65.625,False
180,falling,387.0,338.0,33.0,,template,0.394,1.0063,1.0,37985.39,12.3466,831.827,65.625,False
181,spreading,,,,0,contact_width,1.0,,,,12.6803,,65.625,True
182,spreading,,,,0,contact_width,1.0,,,,13.014,,65.625,False
183,spreading,,,,0,contact_width,1.0,,,,13.3477,,65.625,False
184,spreading,,,,0,contact_width,1.0,,,,13.6814,,65.625,False
185,spreading,,,,0,contact_width,1.0,,,,14.0151,,65.625,False
186,spreading,,,,0,contact_width,1.0,,,,14.3488,,65.625,False
187,spreading,,,,0,contact_width,1.0,,,,14.6825,,65.625,False
188,spreading,,,,0,contact_width,1.0,,,,15.0162,,65.625,False
189,spreading,,,,0,contact_width,1.0,,,,15.3499,,65.625,False
190,spreading,,,,0,contact_width,1.0,,,,15.6836,,65.625,False
191,spreading,,,,0,contact_width,1.0,,,,16.0173,,65.625,False
192,spreading,,,,0,contact_width,1.0,,,,16.351,,65.625,False
193,spreading,,,,0,contact_width,1.0,,,,16.6846,,65.625,False
194,spreading,,,,0,contact_width,1.0,,,,17.0183,,65.625,False
195,spreading,,,,0,contact_width,1.0,,,,17.352,,65.625,False
196,spreading,,,,0,contact_width,1.0,,,,17.6857,,65.625,False
197,spreading,,,,0,contact_width,1.0,,,,18.0194,,65.625,False
198,spreading,,,,0,contact_width,1.0,,,,18.3531,,65.625,False
