frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
584,falling,1198.1,85.3,24.9,,hough,1.0,0.7581,0.6958,,0.0,,65.625,True,,,,
585,falling,1209.9,187.9,34.1,,hough,1.0,1.0399,0.9544,4716.11,0.3337,103.276,65.625,False,,,,
586,falling,1212.3,258.1,38.0,,hough,1.0,1.1592,1.0639,3207.56,0.6674,70.241,65.625,False,,,,
587,falling,1212.4,224.0,34.3,,hough,1.0,1.0446,0.9588,1557.18,1.0011,34.1,65.625,False,,,,
588,falling,393.0,335.0,35.8,,template,0.4168,1.0895,1.0,37759.67,1.3348,826.884,65.625,False,,,,
589,falling,1201.4,105.8,28.4,,hough,1.0,0.8647,0.7937,38370.66,1.6685,840.264,65.625,False,,,,
590,falling,391.0,335.0,35.8,,template,0.3975,1.0895,1.0,38458.53,2.0022,842.188,65.625,False,,,,
591,falling,1204.8,97.6,40.1,,hough,1.0,1.2209,1.1205,38711.15,2.3359,847.72,65.625,False,,,,
592,falling,386.0,333.0,35.8,,template,0.3957,1.0895,1.0,38905.05,2.6695,851.966,65.625,False,,,,
593,falling,393.0,334.0,35.8,,template,0.3933,1.0895,1.0,322.9,3.0032,7.071,65.625,False,,,,
594,falling,391.0,335.0,35.8,,template,0.393,1.0895,1.0,102.11,3.3369,2.236,65.625,False,,,,
595,falling,391.0,335.0,35.8,,template,0.3954,1.0895,1.0,0.0,3.6706,0.0,65.625,False,,,,
596,falling,391.0,335.0,35.8,,template,0.3943,1.0895,1.0,0.0,4.0043,0.0,65.625,False,,,,
597,falling,391.0,337.0,35.8,,template,0.3948,1.0895,1.0,91.33,4.338,2.0,65.625,False,,,,
598,falling,391.0,335.0,35.8,,template,0.393,1.0895,1.0,91.33,4.6717,2.0,65.625,False,,,,
599,falling,384.0,335.0,35.8,,template,0.3948,1.0895,1.0,319.66,5.0054,7.0,65.625,False,,,,
600,falling,384.0,337.0,35.8,,template,0.3959,1.0895,1.0,91.33,5.3391,2.0,65.625,False,,,,
601,falling,384.0,335.0,35.8,,template,0.3797,1.0895,1.0,91.33,5.6728,2.0,65.625,False,,,,
602,falling,394.0,335.0,35.8,,template,0.4063,1.0895,1.0,456.65,6.0065,10.0,65.625,False,,,,
603,falling,1086.3,327.6,105.0,,hough,1.0,3.1987,2.9359,31615.69,6.3402,692.34,65.625,False,,,,
604,falling,1208.7,138.4,42.6,,hough,1.0,1.2981,1.1914,10290.18,6.6739,225.341,65.625,False,,,,
605,falling,393.0,332.0,35.8,,template,0.3921,1.0895,1.0,38283.72,7.0076,838.36,65.625,False,,,,
606,falling,1210.3,222.5,28.1,,hough,1.0,0.856,0.7856,37655.49,7.3412,824.603,65.625,False,,,,
607,falling,393.0,334.0,35.8,,template,0.3756,1.0895,1.0,37667.73,7.6749,824.871,65.625,False,,,,
608,falling,1208.9,286.1,39.2,,hough,1.0,1.1956,1.0974,37322.24,8.0086,817.305,65.625,False,,,,
609,falling,393.0,335.0,35.8,,template,0.3924,1.0895,1.0,37324.94,8.3423,817.364,65.625,False,,,,
610,falling,393.0,335.0,35.8,,template,0.4008,1.0895,1.0,0.0,8.676,0.0,65.625,False,,,,
611,falling,391.0,335.0,35.8,,template,0.3903,1.0895,1.0,91.33,9.0097,2.0,65.625,False,,,,
612,falling,781.0,76.0,35.8,,template,0.3997,1.0895,1.0,21378.88,9.3434,468.168,65.625,False,,,,
613,falling,1197.3,92.4,34.5,,hough,1.0,1.0524,0.9659,19025.09,9.6771,416.623,65.625,False,,,,
614,falling,775.0,94.0,35.8,,template,0.5211,1.0895,1.0,19284.47,10.0108,422.303,65.625,False,,,,
615,falling,1207.8,174.2,35.8,,hough,1.0,1.0895,1.0,20100.28,10.3445,440.168,65.625,False,,,,
616,falling,779.0,142.0,35.8,,template,0.5389,1.0895,1.0,19636.29,10.6782,430.007,65.625,False,,,,
617,falling,1205.8,142.4,30.9,,hough,1.0,0.9425,0.865,19489.84,11.0119,426.8,65.625,False,,,,
618,falling,1210.3,243.1,39.2,,hough,1.0,1.1933,1.0952,4603.06,11.3456,100.8,65.625,False,,,,
