frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
62,falling,1205.4,90.6,41.6,,hough,1.0,1.2676,0.6932,,0.0,,65.625,True
63,falling,1271.2,398.8,109.6,,hough,1.0,3.3396,1.8264,14391.14,0.3337,315.146,65.625,False
64,falling,1215.6,274.3,40.2,,hough,1.0,1.2248,0.6698,6226.47,0.6674,136.351,65.625,False
65,falling,1217.1,180.1,35.7,,hough,1.0,1.0877,0.5948,4302.19,1.0011,94.212,65.625,False
66,falling,384.0,310.0,60.0,,template,0.4405,1.8286,1.0,38503.21,1.3348,843.166,65.625,False
67,falling,1205.1,105.3,30.9,,hough,1.0,0.9432,0.5158,38643.16,1.6685,846.231,65.625,False
68,falling,384.0,308.0,60.0,,template,0.4471,1.8286,1.0,38621.17,2.0022,845.75,65.625,False
69,falling,1166.5,344.4,61.8,,hough,1.0,1.8837,1.0301,35771.51,2.3359,783.346,65.625,False
70,falling,1215.0,279.1,45.3,,hough,1.0,1.381,0.7552,3714.43,2.6695,81.341,65.625,False
71,falling,385.0,310.0,60.0,,template,0.4394,1.8286,1.0,37928.22,3.0032,830.575,65.625,False
72,falling,1211.7,298.4,40.9,,hough,1.0,1.2453,0.681,37754.98,3.3369,826.781,65.625,False
73,falling,385.0,311.0,60.0,,template,0.4395,1.8286,1.0,37755.65,3.6706,826.796,65.625,False
74,falling,385.0,311.0,60.0,,template,0.4443,1.8286,1.0,0.0,4.0043,0.0,65.625,False
75,falling,1215.8,216.8,33.8,,hough,1.0,1.0301,0.5633,38181.58,4.338,836.123,65.625,False
76,falling,1276.6,289.9,75.5,,hough,1.0,2.3024,1.2592,4341.84,4.6717,95.08,65.625,False
77,falling,1214.4,272.5,38.9,,hough,1.0,1.1846,0.6478,2949.41,5.0054,64.588,65.625,False
78,falling,384.0,308.0,60.0,,template,0.4365,1.8286,1.0,37954.86,5.3391,831.158,65.625,False
79,falling,385.0,311.0,60.0,,template,0.4412,1.8286,1.0,144.41,5.6728,3.162,65.625,False
80,falling,385.0,311.0,60.0,,template,0.4399,1.8286,1.0,0.0,6.0065,0.0,65.625,False
81,falling,387.0,310.0,60.0,,template,0.4458,1.8286,1.0,102.11,6.3402,2.236,65.625,False
82,falling,384.0,309.0,60.0,,template,0.4513,1.8286,1.0,144.41,6.6739,3.162,65.625,False
83,falling,385.0,309.0,60.0,,template,0.4432,1.8286,1.0,45.67,7.0076,1.0,65.625,False
84,falling,1209.4,321.9,40.5,,hough,1.0,1.2347,0.6752,37650.85,7.3412,824.501,65.625,False
85,falling,1208.5,290.1,34.7,,hough,1.0,1.0568,0.5779,1452.73,7.6749,31.813,65.625,False
86,falling,1217.4,214.1,38.4,,hough,1.0,1.1694,0.6395,3494.26,8.0086,76.519,65.625,False
87,falling,1275.2,86.0,66.0,,hough,1.0,2.011,1.0997,6417.59,8.3423,140.536,65.625,False
88,falling,1219.6,256.6,47.6,,hough,1.0,1.4511,0.7936,8193.75,8.676,179.432,65.625,False
89,falling,1205.1,104.6,31.8,,hough,1.0,0.9695,0.5302,6972.59,9.0097,152.69,65.625,False
90,falling,385.0,309.0,60.0,,template,0.4577,1.8286,1.0,38595.54,9.3434,845.188,65.625,False
