frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
427,falling,650.9,119.0,61.7,,hough,1.0,1.8804,1.0348,,0.0,,65.625,True
428,falling,651.7,135.7,57.6,,hough,1.0,1.754,0.9652,763.48,0.3337,16.719,65.625,False
429,falling,561.0,311.0,59.6,,template,0.4998,1.8172,1.0,9013.1,0.6674,197.374,65.625,False
430,falling,386.0,311.0,59.6,,template,0.4999,1.8172,1.0,7991.38,1.0011,175.0,65.625,False
431,falling,384.0,315.0,59.6,,template,0.5095,1.8172,1.0,204.22,1.3348,4.472,65.625,False
432,falling,636.6,238.7,56.5,,hough,1.0,1.721,0.947,12049.72,1.6685,263.872,65.625,False
433,falling,382.0,315.0,59.6,,template,0.5264,1.8172,1.0,12137.18,2.0022,265.787,65.625,False
434,falling,650.7,286.4,66.0,,hough,1.0,2.0103,1.1062,12339.5,2.3359,270.218,65.625,False
435,falling,379.0,317.0,59.6,,template,0.5234,1.8172,1.0,12485.62,2.6695,273.418,65.625,False
436,spreading,,,,77,contact_width,1.0,,0.6457,,3.0032,,65.625,True
437,spreading,,,,142,contact_width,1.0,,1.1907,,3.3369,,65.625,False
438,spreading,,,,188,contact_width,1.0,,1.5765,,3.6706,,65.625,False
439,spreading,,,,219,contact_width,1.0,,1.8364,,4.0043,,65.625,False
440,spreading,,,,239,contact_width,1.0,,2.0041,,4.338,,65.625,False
441,spreading,,,,252,contact_width,1.0,,2.1131,,4.6717,,65.625,False
442,spreading,,,,257,contact_width,1.0,,2.155,,5.0054,,65.625,False
443,spreading,,,,257,contact_width,1.0,,2.155,,5.3391,,65.625,False
444,spreading,,,,253,contact_width,1.0,,2.1215,,5.6728,,65.625,False
445,spreading,,,,242,contact_width,1.0,,2.0293,,6.0065,,65.625,False
446,rebounding,382.0,312.0,59.6,,template,0.4771,1.8172,1.0,,6.3402,,65.625,True
