frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
97,falling,1204.4,340.3,40.0,,hough,1.0,1.2181,0.9346,,0.0,,65.625,True
98,falling,1218.4,225.6,42.9,,hough,1.0,1.3073,1.0031,5276.65,0.3337,115.551,65.625,False
99,falling,1218.0,283.7,46.0,,hough,1.0,1.4016,1.0754,2653.2,0.6674,58.101,65.625,False
100,falling,390.0,327.0,42.8,,template,0.4309,1.3033,1.0,37862.3,1.0011,829.131,65.625,False
101,falling,390.0,327.0,42.8,,template,0.4376,1.3033,1.0,0.0,1.3348,0.0,65.625,False
102,falling,1218.3,180.4,47.6,,hough,1.0,1.4498,1.1124,38412.19,1.6685,841.173,65.625,False
103,falling,390.0,328.0,42.8,,template,0.4177,1.3033,1.0,38420.17,2.0022,841.348,65.625,False
104,falling,390.0,327.0,42.8,,template,0.4247,1.3033,1.0,45.67,2.3359,1.0,65.625,False
105,falling,1217.1,215.9,39.9,,hough,1.0,1.2151,0.9323,38108.75,2.6695,834.528,65.625,False
106,falling,1219.4,191.7,45.4,,hough,1.0,1.3846,1.0624,1110.07,3.0032,24.309,65.625,False
107,falling,1218.1,260.2,50.1,,hough,1.0,1.5255,1.1705,3128.62,3.3369,68.512,65.625,False
108,falling,1219.2,225.0,50.9,,hough,1.0,1.5513,1.1903,1608.19,3.6706,35.217,65.625,False
109,falling,394.0,328.0,42.8,,template,0.4114,1.3033,1.0,37975.18,4.0043,831.603,65.625,False
110,falling,1207.9,307.7,39.0,,hough,1.0,1.1898,0.913,37178.31,4.338,814.153,65.625,False
111,falling,390.0,328.0,42.8,,template,0.4208,1.3033,1.0,37360.92,4.6717,818.152,65.625,False
112,falling,1218.7,209.5,44.3,,hough,1.0,1.35,1.0358,38227.53,5.0054,837.13,65.625,False
113,falling,1216.4,230.0,38.5,,hough,1.0,1.1747,0.9013,942.01,5.3391,20.629,65.625,False
114,falling,1212.4,198.8,28.3,,hough,1.0,0.8635,0.6625,1436.41,5.6728,31.455,65.625,False
115,falling,394.0,328.0,42.8,,template,0.4293,1.3033,1.0,37835.09,6.0065,828.536,65.625,False
116,falling,1218.7,169.2,48.0,,hough,1.0,1.4627,1.1223,38351.75,6.3402,839.85,65.625,False
117,falling,652.0,111.0,42.8,,template,0.6177,1.3033,1.0,26014.48,6.6739,569.681,65.625,False
118,falling,650.0,135.0,42.8,,template,0.6373,1.3033,1.0,1099.76,7.0076,24.083,65.625,False
119,falling,1213.2,252.2,39.4,,hough,1.0,1.2012,0.9217,26269.49,7.3412,575.265,65.625,False
120,falling,1218.4,184.2,47.1,,hough,1.0,1.4349,1.101,3114.29,7.6749,68.199,65.625,False
121,falling,662.0,210.0,42.8,,template,0.6762,1.3033,1.0,25435.31,8.0086,556.998,65.625,False
122,falling,663.0,237.0,42.8,,template,0.6867,1.3033,1.0,1233.8,8.3423,27.019,65.625,False
123,falling,664.0,261.0,42.8,,template,0.6966,1.3033,1.0,1096.91,8.676,24.021,65.625,False
124,falling,1214.3,272.5,39.7,,hough,1.0,1.2109,0.9291,25134.94,9.0097,550.42,65.625,False
125,falling,664.0,310.0,42.8,,template,0.6901,1.3033,1.0,25187.74,9.3434,551.576,65.625,False
126,falling,1210.5,176.3,37.7,,hough,1.0,1.1477,0.8806,25691.91,9.6771,562.617,65.625,False
127,falling,1216.5,242.3,39.6,,hough,1.0,1.2072,0.9263,3026.32,10.0108,66.272,65.625,False
128,falling,1174.3,359.8,46.6,,hough,1.0,1.4201,1.0897,5701.2,10.3445,124.848,65.625,False
129,falling,1204.5,330.2,51.3,,hough,1.0,1.5636,1.1998,1931.04,10.6782,42.287,65.625,False
130,falling,1204.5,330.2,51.3,,last_known,0.3,1.5636,1.1998,0.0,11.0119,0.0,65.625,False
