frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
383,falling,628.2,108.0,41.7,,hough,1.0,1.2701,0.9948,,0.0,,65.625,True
384,falling,629.0,130.0,41.9,,template,0.7678,1.2767,1.0,1005.29,0.3337,22.015,65.625,False
385,falling,629.0,152.0,41.9,,template,0.7669,1.2767,1.0,1004.63,0.6674,22.0,65.625,False
386,falling,629.0,177.0,41.9,,template,0.7649,1.2767,1.0,1141.63,1.0011,25.0,65.625,False
387,falling,629.3,199.7,41.9,,hough,1.0,1.2767,1.0,1036.69,1.3348,22.702,65.625,False
388,falling,630.0,222.0,41.9,,template,0.7482,1.2767,1.0,1018.83,1.6685,22.311,65.625,False
389,falling,630.0,246.0,41.9,,template,0.7462,1.2767,1.0,1095.96,2.0022,24.0,65.625,False
390,falling,631.0,267.0,41.9,,template,0.7397,1.2767,1.0,960.05,2.3359,21.024,65.625,False
391,falling,629.1,294.3,43.5,,hough,1.0,1.3248,1.0377,1249.67,2.6695,27.366,65.625,False
392,falling,631.0,316.0,41.9,,template,0.7165,1.2767,1.0,994.72,3.0032,21.783,65.625,False
393,spreading,,,,85,contact_width,1.0,,1.0145,,3.3369,,65.625,True
394,spreading,,,,95,contact_width,1.0,,1.1339,,3.6706,,65.625,False
395,spreading,,,,128,contact_width,1.0,,1.5278,,4.0043,,65.625,False
396,spreading,,,,155,contact_width,1.0,,1.85,,4.338,,65.625,False
397,spreading,,,,168,contact_width,1.0,,2.0052,,4.6717,,65.625,False
398,spreading,,,,171,contact_width,1.0,,2.041,,5.0054,,65.625,False
399,spreading,,,,165,contact_width,1.0,,1.9694,,5.3391,,65.625,False
400,spreading,,,,154,contact_width,1.0,,1.8381,,5.6728,,65.625,False
401,spreading,,,,144,contact_width,1.0,,1.7187,,6.0065,,65.625,False
402,spreading,,,,134,contact_width,1.0,,1.5994,,6.3402,,65.625,False
403,spreading,,,,123,contact_width,1.0,,1.4681,,6.6739,,65.625,False
404,spreading,,,,113,contact_width,1.0,,1.3487,,7.0076,,65.625,False
405,spreading,,,,106,contact_width,1.0,,1.2652,,7.3412,,65.625,False
406,spreading,,,,100,contact_width,1.0,,1.1936,,7.6749,,65.625,False
407,rebounding,,,,,null,0.0,,,,8.0086,,65.625,True
408,rebounding,556.0,308.0,46.0,,hough,1.0,1.4019,1.0981,,8.3423,,65.625,False
409,rebounding,630.0,291.7,46.0,,hough,1.0,1.4019,1.0981,3460.22,8.676,75.774,65.625,False
410,rebounding,558.0,308.0,50.0,,hough,1.0,1.5238,1.1936,3371.08,9.0097,73.822,65.625,False
411,rebounding,627.8,275.8,31.0,,hough,1.0,0.9448,0.74,3510.23,9.3434,76.869,65.625,False
412,rebounding,621.9,273.3,30.0,,hough,1.0,0.9143,0.7161,292.61,9.6771,6.408,65.625,False
413,rebounding,620.4,272.0,32.0,,hough,1.0,0.9752,0.7639,90.64,10.0108,1.985,65.625,False
414,rebounding,618.8,271.1,31.0,,hough,1.0,0.9448,0.74,83.83,10.3445,1.836,65.625,False
415,rebounding,618.5,273.1,37.0,,hough,1.0,1.1276,0.8832,92.35,10.6782,2.022,65.625,False
416,rebounding,615.6,275.3,40.0,,hough,1.0,1.219,0.9548,166.22,11.0119,3.64,65.625,False
417,rebounding,611.5,274.9,34.0,,hough,1.0,1.0362,0.8116,188.12,11.3456,4.119,65.625,False
418,rebounding,608.5,279.2,38.0,,hough,1.0,1.1581,0.9071,239.43,11.6793,5.243,65.625,False
419,rebounding,608.2,281.1,41.0,,hough,1.0,1.2495,0.9787,87.84,12.0129,1.924,65.625,False
420,rebounding,606.0,278.0,30.0,,hough,1.0,0.9143,0.7161,173.59,12.3466,3.801,65.625,False
421,rebounding,601.4,284.9,37.0,,hough,1.0,1.1276,0.8832,378.69,12.6803,8.293,65.625,False
422,rebounding,602.0,284.0,31.0,,hough,1.0,0.9448,0.74,49.39,13.014,1.082,65.625,False
423,rebounding,598.5,294.1,43.0,,hough,1.0,1.3105,1.0265,488.12,13.3477,10.689,65.625,False
424,rebounding,595.8,297.6,42.0,,hough,1.0,1.28,1.0026,201.86,13.6814,4.42,65.625,False
425,rebounding,594.0,302.0,41.9,,template,0.711,1.2767,1.0,217.09,14.0151,4.754,65.625,False
426,rebounding,592.0,305.0,41.9,,template,0.6723,1.2767,1.0,164.65,14.3488,3.606,65.625,False
427,rebounding,590.0,310.0,41.9,,template,0.6465,1.2767,1.0,245.91,14.6825,5.385,65.625,False
428,rebounding,589.0,315.0,41.9,,template,0.6347,1.2767,1.0,232.85,15.0162,5.099,65.625,False
429,rebounding,589.0,321.0,41.9,,template,0.6247,1.2767,1.0,273.99,15.3499,6.0,65.625,False
430,rebounding,589.0,328.0,41.9,,template,0.6273,1.2767,1.0,319.66,15.6836,7.0,65.625,False
431,rebounding,599.0,339.0,41.9,,template,0.6399,1.2767,1.0,678.86,16.0173,14.866,65.625,False
432,rebounding,599.0,342.0,41.9,,template,0.6516,1.2767,1.0,137.0,16.351,3.0,65.625,False
433,rebounding,598.0,343.0,41.9,,template,0.6791,1.2767,1.0,64.58,16.6846,1.414,65.625,False
434,rebounding,595.0,345.0,41.9,,template,0.6805,1.2767,1.0,164.65,17.0183,3.606,65.625,False
435,rebounding,593.0,348.0,41.9,,template,0.6688,1.2767,1.0,164.65,17.352,3.606,65.625,False
436,rebounding,592.0,352.0,41.9,,template,0.6647,1.2767,1.0,188.28,17.6857,4.123,65.625,False
437,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,18.0194,0.0,65.625,False
438,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,18.3531,0.0,65.625,False
439,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,18.6868,0.0,65.625,False
440,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,19.0205,0.0,65.625,False
441,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,19.3542,0.0,65.625,False
442,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,19.6879,0.0,65.625,False
443,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,20.0216,0.0,65.625,False
444,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,20.3553,0.0,65.625,False
445,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,20.689,0.0,65.625,False
446,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,21.0227,0.0,65.625,False
447,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,21.3564,0.0,65.625,False
448,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,21.69,0.0,65.625,False
449,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,22.0237,0.0,65.625,False
450,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,22.3574,0.0,65.625,False
451,rebounding,592.0,352.0,41.9,,last_known,0.3,1.2767,1.0,0.0,22.6911,0.0,65.625,False
452,rebounding,578.0,353.0,41.9,,template,0.6682,1.2767,1.0,640.94,23.0248,14.036,65.625,False
453,rebounding,578.0,350.0,41.9,,template,0.6566,1.2767,1.0,137.0,23.3585,3.0,65.625,False
454,rebounding,578.0,349.0,41.9,,template,0.6213,1.2767,1.0,45.67,23.6922,1.0,65.625,False
455,rebounding,578.0,346.0,41.9,,template,0.6018,1.2767,1.0,137.0,24.0259,3.0,65.625,False
456,rebounding,580.0,345.0,41.9,,template,0.6196,1.2767,1.0,102.11,24.3596,2.236,65.625,False
457,rebounding,581.0,346.0,41.9,,template,0.6393,1.2767,1.0,64.58,24.6933,1.414,65.625,False
458,rebounding,584.0,349.0,41.9,,template,0.6479,1.2767,1.0,193.74,25.027,4.243,65.625,False
459,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,25.3607,0.0,65.625,False
460,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,25.6944,0.0,65.625,False
461,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,26.0281,0.0,65.625,False
462,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,26.3617,0.0,65.625,False
463,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,26.6954,0.0,65.625,False
464,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,27.0291,0.0,65.625,False
465,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,27.3628,0.0,65.625,False
466,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,27.6965,0.0,65.625,False
467,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,28.0302,0.0,65.625,False
468,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,28.3639,0.0,65.625,False
469,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,28.6976,0.0,65.625,False
470,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,29.0313,0.0,65.625,False
471,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,29.365,0.0,65.625,False
472,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,29.6987,0.0,65.625,False
473,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,30.0324,0.0,65.625,False
474,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,30.3661,0.0,65.625,False
475,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,30.6998,0.0,65.625,False
476,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,31.0334,0.0,65.625,False
477,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,31.3671,0.0,65.625,False
478,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,31.7008,0.0,65.625,False
479,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,32.0345,0.0,65.625,False
480,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,32.3682,0.0,65.625,False
481,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,32.7019,0.0,65.625,False
482,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,33.0356,0.0,65.625,False
483,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,33.3693,0.0,65.625,False
484,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,33.703,0.0,65.625,False
485,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,34.0367,0.0,65.625,False
486,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,34.3704,0.0,65.625,False
487,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,34.7041,0.0,65.625,False
488,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,35.0378,0.0,65.625,False
489,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,35.3715,0.0,65.625,False
490,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,35.7052,0.0,65.625,False
491,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,36.0388,0.0,65.625,False
492,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,36.3725,0.0,65.625,False
493,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,36.7062,0.0,65.625,False
494,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,37.0399,0.0,65.625,False
495,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,37.3736,0.0,65.625,False
496,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,37.7073,0.0,65.625,False
497,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,38.041,0.0,65.625,False
498,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,38.3747,0.0,65.625,False
499,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,38.7084,0.0,65.625,False
500,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,39.0421,0.0,65.625,False
501,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,39.3758,0.0,65.625,False
502,rebounding,584.0,349.0,41.9,,last_known,0.3,1.2767,1.0,0.0,39.7095,0.0,65.625,False
