frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change,right_edge_px,top_edge_px,retraction_velocity_mm_s,rebound_velocity_mm_s
242,falling,1211.5,242.6,33.1,,hough,1.0,1.0092,0.7112,,0.0,,65.625,True,,,,
243,falling,1216.7,190.6,44.4,,hough,1.0,1.3525,0.9532,2386.42,0.3337,52.259,65.625,False,,,,
244,falling,387.0,322.0,46.6,,template,0.4162,1.419,1.0,38360.46,0.6674,840.041,65.625,False,,,,
245,falling,1197.6,80.6,35.2,,hough,1.0,1.072,0.7555,38622.62,1.0011,845.781,65.625,False,,,,
246,falling,387.0,321.0,46.6,,template,0.4027,1.419,1.0,38609.61,1.3348,845.497,65.625,False,,,,
247,falling,386.0,323.0,46.6,,template,0.3994,1.419,1.0,102.11,1.6685,2.236,65.625,False,,,,
248,falling,1207.0,247.4,19.2,,hough,1.0,0.584,0.4116,37649.59,2.0022,824.473,65.625,False,,,,
249,falling,1214.9,271.2,44.7,,hough,1.0,1.362,0.9598,1145.14,2.3359,25.077,65.625,False,,,,
250,falling,386.0,322.0,46.6,,template,0.4137,1.419,1.0,37922.75,2.6695,830.455,65.625,False,,,,
251,falling,1208.5,227.7,28.3,,hough,1.0,0.8625,0.6078,37805.52,3.0032,827.888,65.625,False,,,,
252,falling,394.0,322.0,46.6,,template,0.4058,1.419,1.0,37442.6,3.3369,819.941,65.625,False,,,,
253,falling,1192.7,343.9,39.8,,hough,1.0,1.2138,0.8554,36486.35,3.6706,799.0,65.625,False,,,,
254,falling,1212.0,231.3,35.9,,hough,1.0,1.0947,0.7714,5216.87,4.0043,114.242,65.625,False,,,,
255,falling,955.0,151.0,46.6,,template,0.6126,1.419,1.0,12295.43,4.338,269.253,65.625,False,,,,
256,falling,1213.9,273.4,45.5,,hough,1.0,1.3861,0.9768,13077.34,4.6717,286.376,65.625,False,,,,
257,falling,958.0,205.0,46.6,,template,0.6399,1.419,1.0,12095.92,5.0054,264.884,65.625,False,,,,
258,falling,961.0,235.0,46.6,,template,0.626,1.419,1.0,1376.78,5.3391,30.15,65.625,False,,,,
259,falling,1209.6,289.9,40.6,,hough,1.0,1.2378,0.8723,11625.85,5.6728,254.59,65.625,False,,,,
260,falling,1214.5,233.5,45.4,,hough,1.0,1.3846,0.9757,2585.21,6.0065,56.612,65.625,False,,,,
261,falling,964.0,317.0,46.6,,template,0.6686,1.419,1.0,12057.86,6.3402,264.05,65.625,False,,,,
262,falling,1271.1,326.0,71.9,,hough,1.0,2.1919,1.5446,14029.75,6.6739,307.232,65.625,False,,,,
263,falling,968.0,374.0,46.6,,template,0.4944,1.419,1.0,14013.55,7.0076,306.877,65.625,False,,,,
264,falling,391.0,322.0,46.6,,template,0.4167,1.419,1.0,26455.5,7.3412,579.338,65.625,False,,,,
265,falling,1219.2,202.1,45.3,,hough,1.0,1.3814,0.9735,38214.04,7.6749,836.834,65.625,False,,,,
266,falling,1183.5,340.0,47.1,,hough,1.0,1.4353,1.0114,6504.8,8.0086,142.446,65.625,False,,,,
267,falling,1214.1,193.1,46.6,,hough,1.0,1.419,1.0,6852.18,8.3423,150.053,65.625,False,,,,
268,falling,970.0,345.0,46.6,,template,0.4946,1.419,1.0,13128.86,8.676,287.504,65.625,False,,,,
269,falling,972.0,333.0,46.6,,template,0.5621,1.419,1.0,555.54,9.0097,12.166,65.625,False,,,,
270,falling,972.0,329.0,46.6,,template,0.6291,1.419,1.0,182.66,9.3434,4.0,65.625,False,,,,
271,falling,1204.7,312.3,45.8,,hough,1.0,1.3964,0.9841,10653.58,9.6771,233.298,65.625,False,,,,
272,falling,975.0,316.0,46.6,,template,0.6816,1.419,1.0,10490.61,10.0108,229.73,65.625,False,,,,
273,falling,1212.3,153.4,49.9,,hough,1.0,1.5203,1.0713,13136.14,10.3445,287.663,65.625,False,,,,
274,falling,1215.6,194.5,48.6,,hough,1.0,1.4798,1.0428,1882.87,10.6782,41.232,65.625,False,,,,
275,falling,1207.9,175.6,32.4,,hough,1.0,0.9867,0.6953,931.95,11.0119,20.408,65.625,False,,,,
276,falling,977.0,268.0,46.6,,template,0.6783,1.419,1.0,11356.97,11.3456,248.702,65.625,False,,,,
277,falling,979.0,259.0,46.6,,template,0.683,1.419,1.0,421.01,11.6793,9.22,65.625,False,,,,
278,falling,981.0,248.0,46.6,,template,0.657,1.419,1.0,510.55,12.0129,11.18,65.625,False,,,,
279,falling,979.0,239.0,46.6,,template,0.6249,1.419,1.0,421.01,12.3466,9.22,65.625,False,,,,
280,falling,979.0,229.0,46.6,,template,0.6131,1.419,1.0,456.65,12.6803,10.0,65.625,False,,,,
281,falling,978.0,214.0,46.6,,template,0.6185,1.419,1.0,686.5,13.014,15.033,65.625,False,,,,
282,spreading,,,,72,contact_width,1.0,,0.7732,,13.3477,,65.625,True,1014.0,,,
283,spreading,,,,124,contact_width,1.0,,1.3316,,13.6814,,65.625,False,1040.0,,,
284,spreading,,,,174,contact_width,1.0,,1.8685,,14.0151,,65.625,False,1065.0,,,
285,spreading,,,,205,contact_width,1.0,,2.2014,,14.3488,,65.625,False,1080.5,,,
286,spreading,,,,224,contact_width,1.0,,2.4054,,14.6825,,65.625,False,1090.0,,,
287,spreading,,,,232,contact_width,1.0,,2.4913,,15.0162,,65.625,False,1094.0,,,
288,spreading,,,,474,contact_width,1.0,,5.09,,15.3499,,65.625,False,1215.0,,,
289,spreading,,,,495,contact_width,1.0,,5.3156,,15.6836,,65.625,False,1225.5,,109.596,
290,spreading,,,,471,contact_width,1.0,,5.0578,,16.0173,,65.625,False,1213.5,,,
291,spreading,,,,467,contact_width,1.0,,5.0149,,16.351,,65.625,False,1211.5,,,
292,spreading,,,,464,contact_width,1.0,,4.9827,,16.6846,,65.625,False,1210.0,,,
293,spreading,,,,456,contact_width,1.0,,4.8967,,17.0183,,65.625,False,1206.0,,,
294,rebounding,990.0,98.0,46.6,,template,0.5967,1.419,1.0,,17.352,,65.625,True,,51.4,,1351.6844
295,rebounding,656.0,316.0,47.0,,hough,1.0,1.4324,1.0094,18213.41,17.6857,398.848,65.625,False,,269.0,,
296,rebounding,1190.5,51.2,59.0,,hough,1.0,1.7981,1.2671,27239.07,18.0194,596.498,65.625,False,,-7.8,,
