frame,drop_id,cx,cy,area_px,percentage
251,1,946,43,2403,100.0
252,1,946,69,2352,97.88
253,1,947,97,2314,96.3
254,1,948,124,2141,89.1
255,1,950,151,2133,88.76
256,1,951,178,2042,84.98
257,1,953,206,2072,86.23
258,1,954,233,2112,87.89
259,1,956,261,2011,83.69
260,1,958,288,1992,82.9
261,1,958,317,1961,81.61
262,1,960,344,2114,87.97
263,1,964,384,3504,145.82
264,1,966,388,1795,74.7
265,1,968,388,1741,72.45
266,1,970,385,2612,108.7
267,1,969,376,3710,154.39
268,1,969,370,3563,148.27
269,1,971,362,3563,148.27
270,1,973,354,3524,146.65
271,1,972,325,2156,89.72
272,1,971,315,2357,98.09
273,1,973,305,2049,85.27
274,1,974,292,1969,81.94
275,1,975,278,2166,90.14
276,1,976,272,2531,105.33
277,1,976,260,2560,106.53
278,1,978,248,2172,90.39
279,1,977,237,1860,77.4
280,1,977,229,1759,73.2
281,1,982,216,2290,95.3
282,1,983,208,3033,126.22
283,1,984,197,3168,131.84
284,1,984,185,2696,112.19
285,1,984,173,2247,93.51
286,1,984,164,2191,91.18
287,1,985,155,2281,94.92
288,1,988,144,3177,132.21
289,1,988,134,3285,136.7
290,1,987,124,2151,89.51
291,1,987,113,2032,84.56
292,1,987,106,2084,86.72
293,1,988,96,2216,92.22
294,1,989,87,2728,113.52
295,1,989,76,2589,107.74
296,1,990,66,2103,87.52
297,1,991,55,1899,79.03
298,1,992,47,1864,77.57
299,1,992,41,1962,81.65
300,1,993,32,2105,87.6
301,1,994,26,1616,67.25
302,1,994,18,1120,46.61
303,1,997,9,727,30.25
304,1,999,6,533,22.18
305,1,999,4,324,13.48
306,1,1000,3,229,9.53
