frame,drop_id,cx,cy,area_px,percentage
87,1,574,71,10882,100.0
88,1,574,94,10894,100.11
89,1,575,117,11162,102.57
90,1,575,141,11155,102.51
91,1,575,164,11039,101.44
92,1,574,189,10606,97.46
93,1,574,213,10859,99.79
94,1,575,238,10759,98.87
95,1,574,263,10253,94.22
96,1,574,288,10073,92.57
97,1,574,312,9956,91.49
98,1,575,337,9963,91.55
99,1,575,357,9299,85.45
100,1,574,371,7960,73.15
101,1,575,375,5214,47.91
102,1,595,383,4516,41.5
103,1,578,389,5780,53.12
104,1,575,389,6842,62.87
105,1,575,387,7131,65.53
106,1,575,387,7583,69.68
107,1,575,386,7712,70.87
108,1,574,386,7719,70.93
109,1,575,387,7862,72.25
110,1,573,381,8504,78.15
111,1,574,360,7377,67.79
112,1,574,341,7175,65.93
113,1,574,330,8242,75.74
114,1,574,321,9507,87.36
115,1,574,313,10602,97.43
116,1,574,306,11461,105.32
117,1,574,314,14593,134.1
118,1,574,306,14994,137.79
119,1,575,300,15814,145.32
120,1,575,295,16491,151.54
121,1,576,290,17004,156.26
122,1,576,282,16887,155.18
123,1,576,275,16727,153.71
124,1,576,268,16739,153.82
125,1,576,260,16387,150.59
126,1,576,253,16096,147.91
127,1,576,248,16241,149.25
128,1,576,244,16652,153.02
129,1,577,237,16594,152.49
130,1,577,229,16870,155.03
131,1,576,221,16436,151.04
132,1,576,212,15878,145.91
133,1,581,252,9764,89.73
133,2,567,112,4992,45.87
134,1,582,246,8964,82.37
134,2,567,107,4887,44.91
135,1,582,240,8172,75.1
135,2,567,102,4877,44.82
136,1,582,235,7670,70.48
136,2,567,97,4919,45.2
137,1,582,230,6959,63.95
137,2,567,92,4973,45.7
138,1,582,223,7020,64.51
138,2,567,86,5100,46.87
139,1,581,217,7137,65.59
139,2,567,80,5231,48.07
140,1,581,211,6907,63.47
140,2,567,75,5302,48.72
141,1,582,205,7228,66.42
141,2,567,71,5356,49.22
142,1,582,197,7479,68.73
142,2,567,66,5373,49.38
143,1,583,189,7759,71.3
143,2,567,62,5334,49.02
144,1,582,183,7954,73.09
144,2,567,57,5217,47.94
145,1,582,178,8472,77.85
145,2,567,52,5040,46.32
146,1,583,174,9127,83.87
146,2,567,47,4904,45.07
147,1,582,170,9986,91.77
147,2,567,43,4844,44.51
148,1,582,167,10732,98.62
148,2,567,38,4836,44.44
149,1,582,162,11197,102.89
149,2,567,34,4804,44.15
150,1,582,154,11182,102.76
150,2,567,32,4637,42.61
151,1,583,147,10709,98.41
151,2,567,29,4411,40.53
