frame,phase,drop_id,cx,cy,area_px,percentage,detection_method,distance_px,velocity_px_per_s,velocity_mm_s
217,falling,1,708,88,9117,100.0,sam2,,,
218,falling,1,708,113,9001,98.73,sam2,25.0,74919.162,1141.625
219,falling,1,709,138,8840,96.96,sam2,25.02,74979.074,1142.538
220,falling,1,709,162,8663,95.02,sam2,24.0,71922.396,1095.96
221,falling,1,709,188,8525,93.51,sam2,26.0,77915.929,1187.29
222,falling,1,709,213,8322,91.28,sam2,25.0,74919.162,1141.625
223,falling,1,708,238,8078,88.6,sam2,25.02,74979.074,1142.538
224,falling,1,708,263,7760,85.12,sam2,25.0,74919.162,1141.625
225,falling,1,708,288,7640,83.8,sam2,25.0,74919.162,1141.625
226,falling,1,708,313,7530,82.59,sam2,25.0,74919.162,1141.625
227,falling,1,708,340,7602,83.38,sam2,27.0,80912.695,1232.955
228,falling,1,709,365,7559,82.91,sam2,25.02,74979.074,1142.538
229,falling,1,708,390,7548,82.79,sam2,25.02,74979.074,1142.538
230,falling,1,709,415,7872,86.34,sam2,25.02,74979.074,1142.538
231,falling,1,709,436,7697,84.42,sam2,21.0,62932.096,958.965
232,falling,1,709,448,6916,75.86,sam2,12.0,35961.198,547.98
233,falling,1,708,458,7182,78.78,sam2,10.05,30117.13,458.928
234,falling,1,709,462,6378,69.96,sam2,4.123,12355.985,188.282
235,falling,1,708,463,7310,80.18,sam2,1.414,4238.068,64.58
236,falling,1,708,462,8525,93.51,sam2,1.0,2996.766,45.665
237,falling,1,707,461,8541,93.68,sam2,1.414,4238.068,64.58
238,falling,1,706,460,8629,94.65,sam2,1.414,4238.068,64.58
239,falling,1,706,459,8385,91.97,sam2,1.0,2996.766,45.665
240,falling,1,705,455,9382,102.91,sam2,4.123,12355.985,188.282
241,falling,1,704,444,11310,124.05,sam2,11.045,33100.368,504.387
242,falling,1,704,435,11872,130.22,sam2,9.0,26970.898,410.985
243,falling,1,704,424,11456,125.66,sam2,11.0,32964.431,502.315
244,falling,1,705,415,11842,129.89,sam2,9.055,27136.875,413.514
245,falling,1,706,404,11953,131.11,sam2,11.045,33100.368,504.387
246,falling,1,706,394,12133,133.08,sam2,10.0,29967.665,456.65
247,falling,1,706,383,12082,132.52,sam2,11.0,32964.431,502.315
248,falling,1,705,375,13039,143.02,sam2,8.062,24160.704,368.163
249,falling,1,705,364,11759,128.98,sam2,11.0,32964.431,502.315
250,falling,1,704,356,12787,140.25,sam2,8.062,24160.704,368.163
251,falling,1,704,348,13224,145.05,sam2,8.0,23974.132,365.32
252,falling,1,705,344,14258,156.39,sam2,4.123,12355.985,188.282
253,falling,1,705,340,13912,152.59,sam2,4.0,11987.066,182.66
254,falling,1,705,336,15043,165.0,sam2,4.0,11987.066,182.66
255,falling,1,704,324,15069,165.28,sam2,12.042,36085.847,549.88
256,falling,1,704,314,14033,153.92,sam2,10.0,29967.665,456.65
257,falling,1,704,301,12961,142.16,sam2,13.0,38957.964,593.645
258,falling,1,703,288,12043,132.09,sam2,13.038,39073.055,595.399
259,falling,1,703,277,11555,126.74,sam2,11.0,32964.431,502.315
260,falling,1,702,267,11144,122.23,sam2,10.05,30117.13,458.928
261,falling,1,700,258,10756,117.98,sam2,9.22,27628.822,421.011
262,falling,1,700,249,10380,113.85,sam2,9.0,26970.898,410.985
263,falling,1,700,242,10488,115.04,sam2,7.0,20977.365,319.655
264,falling,1,700,234,10675,117.09,sam2,8.0,23974.132,365.32
265,falling,1,708,275,5411,59.35,sam2,41.773,125184.517,1907.574
265,falling,2,693,169,4131,45.31,sam2,,,
266,falling,1,708,267,5422,59.47,sam2,8.0,23974.132,365.32
266,falling,2,693,164,4019,44.08,sam2,5.0,14983.832,228.325
267,falling,1,708,256,6156,67.52,sam2,11.0,32964.431,502.315
267,falling,2,693,160,4080,44.75,sam2,4.0,11987.066,182.66
268,falling,1,702,212,11813,129.57,sam2,44.407,133078.029,2027.856
269,falling,1,701,207,11242,123.31,sam2,5.099,15280.571,232.847
270,falling,1,700,201,11417,125.23,sam2,6.083,18228.619,277.769
271,falling,1,700,196,12054,132.21,sam2,5.0,14983.832,228.325
272,falling,1,701,190,12000,131.62,sam2,6.083,18228.619,277.769
273,falling,1,701,182,10759,118.01,sam2,8.0,23974.132,365.32
274,falling,1,701,173,10766,118.09,sam2,9.0,26970.898,410.985
275,falling,1,701,164,9708,106.48,sam2,9.0,26970.898,410.985
276,falling,1,699,156,9474,103.92,sam2,8.246,24711.97,376.563
277,falling,1,698,151,9150,100.36,sam2,5.099,15280.571,232.847
278,falling,1,699,147,9327,102.3,sam2,4.123,12355.985,188.282
279,falling,1,699,142,8640,94.77,sam2,5.0,14983.832,228.325
